YEAR,MONTH,HOUR,NODE_1,NODE_2,VALUE
2021,1,1.0,INDEA,INDNE,2.68
2022,1,1.0,INDEA,INDNE,2.86
2023,1,1.0,INDEA,INDNE,2.43
2024,1,1.0,INDEA,INDNE,-3.53
2024,1,1.0,INDNE,INDNO,3.0
2025,1,1.0,INDEA,INDNE,-3.53
2025,1,1.0,INDEA,INDNO,-4.54
2025,1,1.0,INDNE,INDNO,3.0
2025,1,1.0,INDNO,INDWE,12.63
2025,1,1.0,INDSO,INDWE,-15.66
2026,1,1.0,INDEA,INDNE,-3.53
2026,1,1.0,INDEA,INDNO,-5.34
2026,1,1.0,INDNE,INDNO,3.0
2026,1,1.0,INDNO,INDWE,9.96
2026,1,1.0,INDSO,INDWE,-12.83
2027,1,1.0,INDEA,INDNE,-3.53
2027,1,1.0,INDEA,INDNO,-6.34
2027,1,1.0,INDNE,INDNO,3.0
2027,1,1.0,INDNO,INDWE,6.96
2027,1,1.0,INDSO,INDWE,-7.91
2028,1,1.0,INDEA,INDNE,-3.53
2028,1,1.0,INDEA,INDNO,-8.19
2028,1,1.0,INDNE,INDNO,3.0
2028,1,1.0,INDNO,INDWE,4.24
2028,1,1.0,INDSO,INDWE,-3.48
2029,1,1.0,INDEA,INDNE,-3.53
2029,1,1.0,INDEA,INDNO,-9.21
2029,1,1.0,INDNE,INDNO,3.0
2029,1,1.0,INDNO,INDWE,0.77
2030,1,1.0,INDEA,INDNE,-5.53
2030,1,1.0,INDEA,INDNO,-8.16
2030,1,1.0,INDNE,INDNO,5.0
2030,1,1.0,INDNO,INDWE,2.19
2031,1,1.0,INDEA,INDNE,-7.53
2031,1,1.0,INDEA,INDNO,-5.83
2031,1,1.0,INDNE,INDNO,7.0
2032,1,1.0,INDEA,INDNE,-9.53
2032,1,1.0,INDEA,INDNO,-4.18
2032,1,1.0,INDNE,INDNO,9.0
2033,1,1.0,INDEA,INDNE,-11.53
2033,1,1.0,INDNE,INDNO,11.0
2034,1,1.0,INDEA,INDNE,-13.53
2034,1,1.0,INDNE,INDNO,13.0
2035,1,1.0,INDEA,INDNE,-15.53
2035,1,1.0,INDNE,INDNO,15.0
2036,1,1.0,INDEA,INDNE,-17.53
2036,1,1.0,INDNE,INDNO,17.0
2037,1,1.0,INDEA,INDNE,-19.53
2037,1,1.0,INDNE,INDNO,19.0
2038,1,1.0,INDEA,INDNE,-21.53
2038,1,1.0,INDNE,INDNO,21.0
2039,1,1.0,INDEA,INDNE,-23.53
2039,1,1.0,INDNE,INDNO,23.0
2040,1,1.0,INDEA,INDNE,-25.53
2040,1,1.0,INDNE,INDNO,25.0
2041,1,1.0,INDEA,INDNE,-27.52
2041,1,1.0,INDNE,INDNO,27.0
2042,1,1.0,INDEA,INDNE,-29.52
2042,1,1.0,INDNE,INDNO,28.99
2043,1,1.0,INDEA,INDNE,-31.52
2043,1,1.0,INDNE,INDNO,30.99
2044,1,1.0,INDEA,INDNE,-33.52
2044,1,1.0,INDNE,INDNO,32.99
2045,1,1.0,INDEA,INDNE,-35.52
2045,1,1.0,INDNE,INDNO,34.99
2045,1,1.0,INDSO,INDWE,-9.88
2046,1,1.0,INDEA,INDNE,-37.52
2046,1,1.0,INDNE,INDNO,30.39
2046,1,1.0,INDSO,INDWE,-16.42
2047,1,1.0,INDEA,INDNE,-39.52
2047,1,1.0,INDNE,INDNO,28.8
2047,1,1.0,INDSO,INDWE,-25.25
2048,1,1.0,INDEA,INDNE,-41.52
2048,1,1.0,INDEA,INDSO,1.18
2048,1,1.0,INDNE,INDNO,32.89
2048,1,1.0,INDSO,INDWE,-30.11
2049,1,1.0,INDEA,INDNE,-43.52
2049,1,1.0,INDEA,INDSO,7.83
2049,1,1.0,INDNE,INDNO,34.01
2049,1,1.0,INDSO,INDWE,-32.11
2050,1,1.0,INDEA,INDNE,-45.52
2050,1,1.0,INDEA,INDSO,7.94
2050,1,1.0,INDNE,INDNO,35.54
2050,1,1.0,INDSO,INDWE,-34.11
2021,1,2.0,INDEA,INDNE,2.68
2022,1,2.0,INDEA,INDNE,2.86
2023,1,2.0,INDEA,INDNE,2.43
2024,1,2.0,INDEA,INDNE,-3.53
2024,1,2.0,INDNE,INDNO,3.0
2025,1,2.0,INDEA,INDNE,-3.53
2025,1,2.0,INDEA,INDNO,-4.54
2025,1,2.0,INDNE,INDNO,3.0
2025,1,2.0,INDNO,INDWE,12.63
2025,1,2.0,INDSO,INDWE,-15.66
2026,1,2.0,INDEA,INDNE,-3.53
2026,1,2.0,INDEA,INDNO,-5.34
2026,1,2.0,INDNE,INDNO,3.0
2026,1,2.0,INDNO,INDWE,9.96
2026,1,2.0,INDSO,INDWE,-12.83
2027,1,2.0,INDEA,INDNE,-3.53
2027,1,2.0,INDEA,INDNO,-6.34
2027,1,2.0,INDNE,INDNO,3.0
2027,1,2.0,INDNO,INDWE,6.96
2027,1,2.0,INDSO,INDWE,-7.91
2028,1,2.0,INDEA,INDNE,-3.53
2028,1,2.0,INDEA,INDNO,-8.19
2028,1,2.0,INDNE,INDNO,3.0
2028,1,2.0,INDNO,INDWE,4.24
2028,1,2.0,INDSO,INDWE,-3.48
2029,1,2.0,INDEA,INDNE,-3.53
2029,1,2.0,INDEA,INDNO,-9.21
2029,1,2.0,INDNE,INDNO,3.0
2029,1,2.0,INDNO,INDWE,0.77
2030,1,2.0,INDEA,INDNE,-5.53
2030,1,2.0,INDEA,INDNO,-8.16
2030,1,2.0,INDNE,INDNO,5.0
2030,1,2.0,INDNO,INDWE,2.19
2031,1,2.0,INDEA,INDNE,-7.53
2031,1,2.0,INDEA,INDNO,-5.83
2031,1,2.0,INDNE,INDNO,7.0
2032,1,2.0,INDEA,INDNE,-9.53
2032,1,2.0,INDEA,INDNO,-4.18
2032,1,2.0,INDNE,INDNO,9.0
2033,1,2.0,INDEA,INDNE,-11.53
2033,1,2.0,INDNE,INDNO,11.0
2034,1,2.0,INDEA,INDNE,-13.53
2034,1,2.0,INDNE,INDNO,13.0
2035,1,2.0,INDEA,INDNE,-15.53
2035,1,2.0,INDNE,INDNO,15.0
2036,1,2.0,INDEA,INDNE,-17.53
2036,1,2.0,INDNE,INDNO,17.0
2037,1,2.0,INDEA,INDNE,-19.53
2037,1,2.0,INDNE,INDNO,19.0
2038,1,2.0,INDEA,INDNE,-21.53
2038,1,2.0,INDNE,INDNO,21.0
2039,1,2.0,INDEA,INDNE,-23.53
2039,1,2.0,INDNE,INDNO,23.0
2040,1,2.0,INDEA,INDNE,-25.53
2040,1,2.0,INDNE,INDNO,25.0
2041,1,2.0,INDEA,INDNE,-27.52
2041,1,2.0,INDNE,INDNO,27.0
2042,1,2.0,INDEA,INDNE,-29.52
2042,1,2.0,INDNE,INDNO,28.99
2043,1,2.0,INDEA,INDNE,-31.52
2043,1,2.0,INDNE,INDNO,30.99
2044,1,2.0,INDEA,INDNE,-33.52
2044,1,2.0,INDNE,INDNO,32.99
2045,1,2.0,INDEA,INDNE,-35.52
2045,1,2.0,INDNE,INDNO,34.99
2045,1,2.0,INDSO,INDWE,-9.88
2046,1,2.0,INDEA,INDNE,-37.52
2046,1,2.0,INDNE,INDNO,30.39
2046,1,2.0,INDSO,INDWE,-16.42
2047,1,2.0,INDEA,INDNE,-39.52
2047,1,2.0,INDNE,INDNO,28.8
2047,1,2.0,INDSO,INDWE,-25.25
2048,1,2.0,INDEA,INDNE,-41.52
2048,1,2.0,INDEA,INDSO,1.18
2048,1,2.0,INDNE,INDNO,32.89
2048,1,2.0,INDSO,INDWE,-30.11
2049,1,2.0,INDEA,INDNE,-43.52
2049,1,2.0,INDEA,INDSO,7.83
2049,1,2.0,INDNE,INDNO,34.01
2049,1,2.0,INDSO,INDWE,-32.11
2050,1,2.0,INDEA,INDNE,-45.52
2050,1,2.0,INDEA,INDSO,7.94
2050,1,2.0,INDNE,INDNO,35.54
2050,1,2.0,INDSO,INDWE,-34.11
2021,1,3.0,INDEA,INDNE,2.68
2022,1,3.0,INDEA,INDNE,2.86
2023,1,3.0,INDEA,INDNE,2.43
2024,1,3.0,INDEA,INDNE,-3.53
2024,1,3.0,INDNE,INDNO,3.0
2025,1,3.0,INDEA,INDNE,-3.53
2025,1,3.0,INDEA,INDNO,-4.54
2025,1,3.0,INDNE,INDNO,3.0
2025,1,3.0,INDNO,INDWE,12.63
2025,1,3.0,INDSO,INDWE,-15.66
2026,1,3.0,INDEA,INDNE,-3.53
2026,1,3.0,INDEA,INDNO,-5.34
2026,1,3.0,INDNE,INDNO,3.0
2026,1,3.0,INDNO,INDWE,9.96
2026,1,3.0,INDSO,INDWE,-12.83
2027,1,3.0,INDEA,INDNE,-3.53
2027,1,3.0,INDEA,INDNO,-6.34
2027,1,3.0,INDNE,INDNO,3.0
2027,1,3.0,INDNO,INDWE,6.96
2027,1,3.0,INDSO,INDWE,-7.91
2028,1,3.0,INDEA,INDNE,-3.53
2028,1,3.0,INDEA,INDNO,-8.19
2028,1,3.0,INDNE,INDNO,3.0
2028,1,3.0,INDNO,INDWE,4.24
2028,1,3.0,INDSO,INDWE,-3.48
2029,1,3.0,INDEA,INDNE,-3.53
2029,1,3.0,INDEA,INDNO,-9.21
2029,1,3.0,INDNE,INDNO,3.0
2029,1,3.0,INDNO,INDWE,0.77
2030,1,3.0,INDEA,INDNE,-5.53
2030,1,3.0,INDEA,INDNO,-8.16
2030,1,3.0,INDNE,INDNO,5.0
2030,1,3.0,INDNO,INDWE,2.19
2031,1,3.0,INDEA,INDNE,-7.53
2031,1,3.0,INDEA,INDNO,-5.83
2031,1,3.0,INDNE,INDNO,7.0
2032,1,3.0,INDEA,INDNE,-9.53
2032,1,3.0,INDEA,INDNO,-4.18
2032,1,3.0,INDNE,INDNO,9.0
2033,1,3.0,INDEA,INDNE,-11.53
2033,1,3.0,INDNE,INDNO,11.0
2034,1,3.0,INDEA,INDNE,-13.53
2034,1,3.0,INDNE,INDNO,13.0
2035,1,3.0,INDEA,INDNE,-15.53
2035,1,3.0,INDNE,INDNO,15.0
2036,1,3.0,INDEA,INDNE,-17.53
2036,1,3.0,INDNE,INDNO,17.0
2037,1,3.0,INDEA,INDNE,-19.53
2037,1,3.0,INDNE,INDNO,19.0
2038,1,3.0,INDEA,INDNE,-21.53
2038,1,3.0,INDNE,INDNO,21.0
2039,1,3.0,INDEA,INDNE,-23.53
2039,1,3.0,INDNE,INDNO,23.0
2040,1,3.0,INDEA,INDNE,-25.53
2040,1,3.0,INDNE,INDNO,25.0
2041,1,3.0,INDEA,INDNE,-27.52
2041,1,3.0,INDNE,INDNO,27.0
2042,1,3.0,INDEA,INDNE,-29.52
2042,1,3.0,INDNE,INDNO,28.99
2043,1,3.0,INDEA,INDNE,-31.52
2043,1,3.0,INDNE,INDNO,30.99
2044,1,3.0,INDEA,INDNE,-33.52
2044,1,3.0,INDNE,INDNO,32.99
2045,1,3.0,INDEA,INDNE,-35.52
2045,1,3.0,INDNE,INDNO,34.99
2045,1,3.0,INDSO,INDWE,-9.88
2046,1,3.0,INDEA,INDNE,-37.52
2046,1,3.0,INDNE,INDNO,30.39
2046,1,3.0,INDSO,INDWE,-16.42
2047,1,3.0,INDEA,INDNE,-39.52
2047,1,3.0,INDNE,INDNO,28.8
2047,1,3.0,INDSO,INDWE,-25.25
2048,1,3.0,INDEA,INDNE,-41.52
2048,1,3.0,INDEA,INDSO,1.18
2048,1,3.0,INDNE,INDNO,32.89
2048,1,3.0,INDSO,INDWE,-30.11
2049,1,3.0,INDEA,INDNE,-43.52
2049,1,3.0,INDEA,INDSO,7.83
2049,1,3.0,INDNE,INDNO,34.01
2049,1,3.0,INDSO,INDWE,-32.11
2050,1,3.0,INDEA,INDNE,-45.52
2050,1,3.0,INDEA,INDSO,7.94
2050,1,3.0,INDNE,INDNO,35.54
2050,1,3.0,INDSO,INDWE,-34.11
2021,1,4.0,INDEA,INDNE,2.68
2022,1,4.0,INDEA,INDNE,2.86
2023,1,4.0,INDEA,INDNE,2.43
2024,1,4.0,INDEA,INDNE,-3.53
2024,1,4.0,INDNE,INDNO,3.0
2025,1,4.0,INDEA,INDNE,-3.53
2025,1,4.0,INDEA,INDNO,-4.54
2025,1,4.0,INDNE,INDNO,3.0
2025,1,4.0,INDNO,INDWE,12.63
2025,1,4.0,INDSO,INDWE,-15.66
2026,1,4.0,INDEA,INDNE,-3.53
2026,1,4.0,INDEA,INDNO,-5.34
2026,1,4.0,INDNE,INDNO,3.0
2026,1,4.0,INDNO,INDWE,9.96
2026,1,4.0,INDSO,INDWE,-12.83
2027,1,4.0,INDEA,INDNE,-3.53
2027,1,4.0,INDEA,INDNO,-6.34
2027,1,4.0,INDNE,INDNO,3.0
2027,1,4.0,INDNO,INDWE,6.96
2027,1,4.0,INDSO,INDWE,-7.91
2028,1,4.0,INDEA,INDNE,-3.53
2028,1,4.0,INDEA,INDNO,-8.19
2028,1,4.0,INDNE,INDNO,3.0
2028,1,4.0,INDNO,INDWE,4.24
2028,1,4.0,INDSO,INDWE,-3.48
2029,1,4.0,INDEA,INDNE,-3.53
2029,1,4.0,INDEA,INDNO,-9.21
2029,1,4.0,INDNE,INDNO,3.0
2029,1,4.0,INDNO,INDWE,0.77
2030,1,4.0,INDEA,INDNE,-5.53
2030,1,4.0,INDEA,INDNO,-8.16
2030,1,4.0,INDNE,INDNO,5.0
2030,1,4.0,INDNO,INDWE,2.19
2031,1,4.0,INDEA,INDNE,-7.53
2031,1,4.0,INDEA,INDNO,-5.83
2031,1,4.0,INDNE,INDNO,7.0
2032,1,4.0,INDEA,INDNE,-9.53
2032,1,4.0,INDEA,INDNO,-4.18
2032,1,4.0,INDNE,INDNO,9.0
2033,1,4.0,INDEA,INDNE,-11.53
2033,1,4.0,INDNE,INDNO,11.0
2034,1,4.0,INDEA,INDNE,-13.53
2034,1,4.0,INDNE,INDNO,13.0
2035,1,4.0,INDEA,INDNE,-15.53
2035,1,4.0,INDNE,INDNO,15.0
2036,1,4.0,INDEA,INDNE,-17.53
2036,1,4.0,INDNE,INDNO,17.0
2037,1,4.0,INDEA,INDNE,-19.53
2037,1,4.0,INDNE,INDNO,19.0
2038,1,4.0,INDEA,INDNE,-21.53
2038,1,4.0,INDNE,INDNO,21.0
2039,1,4.0,INDEA,INDNE,-23.53
2039,1,4.0,INDNE,INDNO,23.0
2040,1,4.0,INDEA,INDNE,-25.53
2040,1,4.0,INDNE,INDNO,25.0
2041,1,4.0,INDEA,INDNE,-27.52
2041,1,4.0,INDNE,INDNO,27.0
2042,1,4.0,INDEA,INDNE,-29.52
2042,1,4.0,INDNE,INDNO,28.99
2043,1,4.0,INDEA,INDNE,-31.52
2043,1,4.0,INDNE,INDNO,30.99
2044,1,4.0,INDEA,INDNE,-33.52
2044,1,4.0,INDNE,INDNO,32.99
2045,1,4.0,INDEA,INDNE,-35.52
2045,1,4.0,INDNE,INDNO,34.99
2045,1,4.0,INDSO,INDWE,-9.88
2046,1,4.0,INDEA,INDNE,-37.52
2046,1,4.0,INDNE,INDNO,30.39
2046,1,4.0,INDSO,INDWE,-16.42
2047,1,4.0,INDEA,INDNE,-39.52
2047,1,4.0,INDNE,INDNO,28.8
2047,1,4.0,INDSO,INDWE,-25.25
2048,1,4.0,INDEA,INDNE,-41.52
2048,1,4.0,INDEA,INDSO,1.18
2048,1,4.0,INDNE,INDNO,32.89
2048,1,4.0,INDSO,INDWE,-30.11
2049,1,4.0,INDEA,INDNE,-43.52
2049,1,4.0,INDEA,INDSO,7.83
2049,1,4.0,INDNE,INDNO,34.01
2049,1,4.0,INDSO,INDWE,-32.11
2050,1,4.0,INDEA,INDNE,-45.52
2050,1,4.0,INDEA,INDSO,7.94
2050,1,4.0,INDNE,INDNO,35.54
2050,1,4.0,INDSO,INDWE,-34.11
2021,1,5.0,INDEA,INDNE,2.68
2022,1,5.0,INDEA,INDNE,2.86
2023,1,5.0,INDEA,INDNE,2.43
2024,1,5.0,INDEA,INDNE,-3.53
2024,1,5.0,INDNE,INDNO,3.0
2025,1,5.0,INDEA,INDNE,-3.53
2025,1,5.0,INDEA,INDNO,-4.54
2025,1,5.0,INDNE,INDNO,3.0
2025,1,5.0,INDNO,INDWE,12.63
2025,1,5.0,INDSO,INDWE,-15.66
2026,1,5.0,INDEA,INDNE,-3.53
2026,1,5.0,INDEA,INDNO,-5.34
2026,1,5.0,INDNE,INDNO,3.0
2026,1,5.0,INDNO,INDWE,9.96
2026,1,5.0,INDSO,INDWE,-12.83
2027,1,5.0,INDEA,INDNE,-3.53
2027,1,5.0,INDEA,INDNO,-6.34
2027,1,5.0,INDNE,INDNO,3.0
2027,1,5.0,INDNO,INDWE,6.96
2027,1,5.0,INDSO,INDWE,-7.91
2028,1,5.0,INDEA,INDNE,-3.53
2028,1,5.0,INDEA,INDNO,-8.19
2028,1,5.0,INDNE,INDNO,3.0
2028,1,5.0,INDNO,INDWE,4.24
2028,1,5.0,INDSO,INDWE,-3.48
2029,1,5.0,INDEA,INDNE,-3.53
2029,1,5.0,INDEA,INDNO,-9.21
2029,1,5.0,INDNE,INDNO,3.0
2029,1,5.0,INDNO,INDWE,0.77
2030,1,5.0,INDEA,INDNE,-5.53
2030,1,5.0,INDEA,INDNO,-8.16
2030,1,5.0,INDNE,INDNO,5.0
2030,1,5.0,INDNO,INDWE,2.19
2031,1,5.0,INDEA,INDNE,-7.53
2031,1,5.0,INDEA,INDNO,-5.83
2031,1,5.0,INDNE,INDNO,7.0
2032,1,5.0,INDEA,INDNE,-9.53
2032,1,5.0,INDEA,INDNO,-4.18
2032,1,5.0,INDNE,INDNO,9.0
2033,1,5.0,INDEA,INDNE,-11.53
2033,1,5.0,INDNE,INDNO,11.0
2034,1,5.0,INDEA,INDNE,-13.53
2034,1,5.0,INDNE,INDNO,13.0
2035,1,5.0,INDEA,INDNE,-15.53
2035,1,5.0,INDNE,INDNO,15.0
2036,1,5.0,INDEA,INDNE,-17.53
2036,1,5.0,INDNE,INDNO,17.0
2037,1,5.0,INDEA,INDNE,-19.53
2037,1,5.0,INDNE,INDNO,19.0
2038,1,5.0,INDEA,INDNE,-21.53
2038,1,5.0,INDNE,INDNO,21.0
2039,1,5.0,INDEA,INDNE,-23.53
2039,1,5.0,INDNE,INDNO,23.0
2040,1,5.0,INDEA,INDNE,-25.53
2040,1,5.0,INDNE,INDNO,25.0
2041,1,5.0,INDEA,INDNE,-27.52
2041,1,5.0,INDNE,INDNO,27.0
2042,1,5.0,INDEA,INDNE,-29.52
2042,1,5.0,INDNE,INDNO,28.99
2043,1,5.0,INDEA,INDNE,-31.52
2043,1,5.0,INDNE,INDNO,30.99
2044,1,5.0,INDEA,INDNE,-33.52
2044,1,5.0,INDNE,INDNO,32.99
2045,1,5.0,INDEA,INDNE,-35.52
2045,1,5.0,INDNE,INDNO,34.99
2045,1,5.0,INDSO,INDWE,-9.88
2046,1,5.0,INDEA,INDNE,-37.52
2046,1,5.0,INDNE,INDNO,30.39
2046,1,5.0,INDSO,INDWE,-16.42
2047,1,5.0,INDEA,INDNE,-39.52
2047,1,5.0,INDNE,INDNO,28.8
2047,1,5.0,INDSO,INDWE,-25.25
2048,1,5.0,INDEA,INDNE,-41.52
2048,1,5.0,INDEA,INDSO,1.18
2048,1,5.0,INDNE,INDNO,32.89
2048,1,5.0,INDSO,INDWE,-30.11
2049,1,5.0,INDEA,INDNE,-43.52
2049,1,5.0,INDEA,INDSO,7.83
2049,1,5.0,INDNE,INDNO,34.01
2049,1,5.0,INDSO,INDWE,-32.11
2050,1,5.0,INDEA,INDNE,-45.52
2050,1,5.0,INDEA,INDSO,7.94
2050,1,5.0,INDNE,INDNO,35.54
2050,1,5.0,INDSO,INDWE,-34.11
2021,1,6.0,INDEA,INDNE,2.68
2022,1,6.0,INDEA,INDNE,2.86
2023,1,6.0,INDEA,INDNE,2.43
2024,1,6.0,INDEA,INDNE,-3.53
2024,1,6.0,INDNE,INDNO,3.0
2025,1,6.0,INDEA,INDNE,-3.53
2025,1,6.0,INDEA,INDNO,-4.54
2025,1,6.0,INDNE,INDNO,3.0
2025,1,6.0,INDNO,INDWE,12.63
2025,1,6.0,INDSO,INDWE,-15.66
2026,1,6.0,INDEA,INDNE,-3.53
2026,1,6.0,INDEA,INDNO,-5.34
2026,1,6.0,INDNE,INDNO,3.0
2026,1,6.0,INDNO,INDWE,9.96
2026,1,6.0,INDSO,INDWE,-12.83
2027,1,6.0,INDEA,INDNE,-3.53
2027,1,6.0,INDEA,INDNO,-6.34
2027,1,6.0,INDNE,INDNO,3.0
2027,1,6.0,INDNO,INDWE,6.96
2027,1,6.0,INDSO,INDWE,-7.91
2028,1,6.0,INDEA,INDNE,-3.53
2028,1,6.0,INDEA,INDNO,-8.19
2028,1,6.0,INDNE,INDNO,3.0
2028,1,6.0,INDNO,INDWE,4.24
2028,1,6.0,INDSO,INDWE,-3.48
2029,1,6.0,INDEA,INDNE,-3.53
2029,1,6.0,INDEA,INDNO,-9.21
2029,1,6.0,INDNE,INDNO,3.0
2029,1,6.0,INDNO,INDWE,0.77
2030,1,6.0,INDEA,INDNE,-5.53
2030,1,6.0,INDEA,INDNO,-8.16
2030,1,6.0,INDNE,INDNO,5.0
2030,1,6.0,INDNO,INDWE,2.19
2031,1,6.0,INDEA,INDNE,-7.53
2031,1,6.0,INDEA,INDNO,-5.83
2031,1,6.0,INDNE,INDNO,7.0
2032,1,6.0,INDEA,INDNE,-9.53
2032,1,6.0,INDEA,INDNO,-4.18
2032,1,6.0,INDNE,INDNO,9.0
2033,1,6.0,INDEA,INDNE,-11.53
2033,1,6.0,INDNE,INDNO,11.0
2034,1,6.0,INDEA,INDNE,-13.53
2034,1,6.0,INDNE,INDNO,13.0
2035,1,6.0,INDEA,INDNE,-15.53
2035,1,6.0,INDNE,INDNO,15.0
2036,1,6.0,INDEA,INDNE,-17.53
2036,1,6.0,INDNE,INDNO,17.0
2037,1,6.0,INDEA,INDNE,-19.53
2037,1,6.0,INDNE,INDNO,19.0
2038,1,6.0,INDEA,INDNE,-21.53
2038,1,6.0,INDNE,INDNO,21.0
2039,1,6.0,INDEA,INDNE,-23.53
2039,1,6.0,INDNE,INDNO,23.0
2040,1,6.0,INDEA,INDNE,-25.53
2040,1,6.0,INDNE,INDNO,25.0
2041,1,6.0,INDEA,INDNE,-27.52
2041,1,6.0,INDNE,INDNO,27.0
2042,1,6.0,INDEA,INDNE,-29.52
2042,1,6.0,INDNE,INDNO,28.99
2043,1,6.0,INDEA,INDNE,-31.52
2043,1,6.0,INDNE,INDNO,30.99
2044,1,6.0,INDEA,INDNE,-33.52
2044,1,6.0,INDNE,INDNO,32.99
2045,1,6.0,INDEA,INDNE,-35.52
2045,1,6.0,INDNE,INDNO,34.99
2045,1,6.0,INDSO,INDWE,-9.88
2046,1,6.0,INDEA,INDNE,-37.52
2046,1,6.0,INDNE,INDNO,30.39
2046,1,6.0,INDSO,INDWE,-16.42
2047,1,6.0,INDEA,INDNE,-39.52
2047,1,6.0,INDNE,INDNO,28.8
2047,1,6.0,INDSO,INDWE,-25.25
2048,1,6.0,INDEA,INDNE,-41.52
2048,1,6.0,INDEA,INDSO,1.18
2048,1,6.0,INDNE,INDNO,32.89
2048,1,6.0,INDSO,INDWE,-30.11
2049,1,6.0,INDEA,INDNE,-43.52
2049,1,6.0,INDEA,INDSO,7.83
2049,1,6.0,INDNE,INDNO,34.01
2049,1,6.0,INDSO,INDWE,-32.11
2050,1,6.0,INDEA,INDNE,-45.52
2050,1,6.0,INDEA,INDSO,7.94
2050,1,6.0,INDNE,INDNO,35.54
2050,1,6.0,INDSO,INDWE,-34.11
2021,1,7.0,INDEA,INDNE,2.68
2022,1,7.0,INDEA,INDNE,2.86
2023,1,7.0,INDEA,INDNE,2.43
2024,1,7.0,INDEA,INDNE,-3.53
2024,1,7.0,INDNE,INDNO,3.0
2025,1,7.0,INDEA,INDNE,-3.53
2025,1,7.0,INDEA,INDNO,-4.54
2025,1,7.0,INDNE,INDNO,3.0
2025,1,7.0,INDNO,INDWE,12.63
2025,1,7.0,INDSO,INDWE,-15.66
2026,1,7.0,INDEA,INDNE,-3.53
2026,1,7.0,INDEA,INDNO,-5.34
2026,1,7.0,INDNE,INDNO,3.0
2026,1,7.0,INDNO,INDWE,9.96
2026,1,7.0,INDSO,INDWE,-12.83
2027,1,7.0,INDEA,INDNE,-3.53
2027,1,7.0,INDEA,INDNO,-6.34
2027,1,7.0,INDNE,INDNO,3.0
2027,1,7.0,INDNO,INDWE,6.96
2027,1,7.0,INDSO,INDWE,-7.91
2028,1,7.0,INDEA,INDNE,-3.53
2028,1,7.0,INDEA,INDNO,-8.19
2028,1,7.0,INDNE,INDNO,3.0
2028,1,7.0,INDNO,INDWE,4.24
2028,1,7.0,INDSO,INDWE,-3.48
2029,1,7.0,INDEA,INDNE,-3.53
2029,1,7.0,INDEA,INDNO,-9.21
2029,1,7.0,INDNE,INDNO,3.0
2029,1,7.0,INDNO,INDWE,0.77
2030,1,7.0,INDEA,INDNE,-5.53
2030,1,7.0,INDEA,INDNO,-8.16
2030,1,7.0,INDNE,INDNO,5.0
2030,1,7.0,INDNO,INDWE,2.19
2031,1,7.0,INDEA,INDNE,-7.53
2031,1,7.0,INDEA,INDNO,-5.83
2031,1,7.0,INDNE,INDNO,7.0
2032,1,7.0,INDEA,INDNE,-9.53
2032,1,7.0,INDEA,INDNO,-4.18
2032,1,7.0,INDNE,INDNO,9.0
2033,1,7.0,INDEA,INDNE,-11.53
2033,1,7.0,INDNE,INDNO,11.0
2034,1,7.0,INDEA,INDNE,-13.53
2034,1,7.0,INDNE,INDNO,13.0
2035,1,7.0,INDEA,INDNE,-15.53
2035,1,7.0,INDNE,INDNO,15.0
2036,1,7.0,INDEA,INDNE,-17.53
2036,1,7.0,INDNE,INDNO,17.0
2037,1,7.0,INDEA,INDNE,-19.53
2037,1,7.0,INDNE,INDNO,19.0
2038,1,7.0,INDEA,INDNE,-21.53
2038,1,7.0,INDNE,INDNO,21.0
2039,1,7.0,INDEA,INDNE,-23.53
2039,1,7.0,INDNE,INDNO,23.0
2040,1,7.0,INDEA,INDNE,-25.53
2040,1,7.0,INDNE,INDNO,25.0
2041,1,7.0,INDEA,INDNE,-27.52
2041,1,7.0,INDNE,INDNO,27.0
2042,1,7.0,INDEA,INDNE,-29.52
2042,1,7.0,INDNE,INDNO,28.99
2043,1,7.0,INDEA,INDNE,-31.52
2043,1,7.0,INDNE,INDNO,30.99
2044,1,7.0,INDEA,INDNE,-33.52
2044,1,7.0,INDNE,INDNO,32.99
2045,1,7.0,INDEA,INDNE,-35.52
2045,1,7.0,INDNE,INDNO,34.99
2045,1,7.0,INDSO,INDWE,-9.88
2046,1,7.0,INDEA,INDNE,-37.52
2046,1,7.0,INDNE,INDNO,30.39
2046,1,7.0,INDSO,INDWE,-16.42
2047,1,7.0,INDEA,INDNE,-39.52
2047,1,7.0,INDNE,INDNO,28.8
2047,1,7.0,INDSO,INDWE,-25.25
2048,1,7.0,INDEA,INDNE,-41.52
2048,1,7.0,INDEA,INDSO,1.18
2048,1,7.0,INDNE,INDNO,32.89
2048,1,7.0,INDSO,INDWE,-30.11
2049,1,7.0,INDEA,INDNE,-43.52
2049,1,7.0,INDEA,INDSO,7.83
2049,1,7.0,INDNE,INDNO,34.01
2049,1,7.0,INDSO,INDWE,-32.11
2050,1,7.0,INDEA,INDNE,-45.52
2050,1,7.0,INDEA,INDSO,7.94
2050,1,7.0,INDNE,INDNO,35.54
2050,1,7.0,INDSO,INDWE,-34.11
2021,1,8.0,INDEA,INDNE,2.68
2022,1,8.0,INDEA,INDNE,2.86
2023,1,8.0,INDEA,INDNE,2.43
2024,1,8.0,INDEA,INDNE,-3.53
2024,1,8.0,INDNE,INDNO,3.0
