REGION,TIMESLICE,FUEL,YEAR,VALUE
GLOBAL,S2D1,ELCKENXX02,2045,7.9944999999999995
GLOBAL,S2D2,ELCKENXX02,2045,9.593399999999999
GLOBAL,S2D3,ELCKENXX02,2045,9.593399999999999
GLOBAL,S2D4,ELCKENXX02,2045,9.593399999999999
GLOBAL,S2D5,ELCKENXX02,2045,9.593399999999999
GLOBAL,S2D6,ELCKENXX02,2045,6.3956
GLOBAL,S3D1,ELCKENXX02,2045,7.9944999999999995
GLOBAL,S3D2,ELCKENXX02,2045,9.593399999999999
GLOBAL,S3D3,ELCKENXX02,2045,9.593399999999999
GLOBAL,S3D4,ELCKENXX02,2045,11.1923
GLOBAL,S3D5,ELCKENXX02,2045,9.593399999999999
GLOBAL,S3D6,ELCKENXX02,2045,6.3956
GLOBAL,S1D1,ELCKENXX02,2046,8.4365
GLOBAL,S1D2,ELCKENXX02,2046,10.1238
GLOBAL,S1D3,ELCKENXX02,2046,10.1238
GLOBAL,S1D4,ELCKENXX02,2046,10.1238
GLOBAL,S1D5,ELCKENXX02,2046,10.1238
GLOBAL,S1D6,ELCKENXX02,2046,6.7492
GLOBAL,S2D1,ELCKENXX02,2046,8.4365
GLOBAL,S2D2,ELCKENXX02,2046,10.1238
GLOBAL,S2D3,ELCKENXX02,2046,10.1238
GLOBAL,S2D4,ELCKENXX02,2046,10.1238
GLOBAL,S2D5,ELCKENXX02,2046,10.1238
GLOBAL,S2D6,ELCKENXX02,2046,6.7492
GLOBAL,S3D1,ELCKENXX02,2046,8.4365
GLOBAL,S3D2,ELCKENXX02,2046,10.1238
GLOBAL,S3D3,ELCKENXX02,2046,10.1238
GLOBAL,S3D4,ELCKENXX02,2046,11.8111
GLOBAL,S3D5,ELCKENXX02,2046,10.1238
GLOBAL,S3D6,ELCKENXX02,2046,6.7492
GLOBAL,S1D1,ELCKENXX02,2047,8.879000000000001
GLOBAL,S1D2,ELCKENXX02,2047,10.6548
GLOBAL,S1D3,ELCKENXX02,2047,10.6548
GLOBAL,S1D4,ELCKENXX02,2047,10.6548
GLOBAL,S1D5,ELCKENXX02,2047,10.6548
GLOBAL,S1D6,ELCKENXX02,2047,7.103200000000001
GLOBAL,S2D1,ELCKENXX02,2047,8.879000000000001
GLOBAL,S2D2,ELCKENXX02,2047,10.6548
GLOBAL,S2D3,ELCKENXX02,2047,10.6548
GLOBAL,S2D4,ELCKENXX02,2047,10.6548
GLOBAL,S2D5,ELCKENXX02,2047,10.6548
GLOBAL,S2D6,ELCKENXX02,2047,7.103200000000001
GLOBAL,S3D1,ELCKENXX02,2047,8.879000000000001
GLOBAL,S3D2,ELCKENXX02,2047,10.6548
GLOBAL,S3D3,ELCKENXX02,2047,10.6548
GLOBAL,S3D4,ELCKENXX02,2047,12.430600000000002
GLOBAL,S3D5,ELCKENXX02,2047,10.6548
GLOBAL,S3D6,ELCKENXX02,2047,7.103200000000001
GLOBAL,S1D1,ELCKENXX02,2048,9.321
GLOBAL,S1D2,ELCKENXX02,2048,11.185199999999998
GLOBAL,S1D3,ELCKENXX02,2048,11.185199999999998
GLOBAL,S1D4,ELCKENXX02,2048,11.185199999999998
GLOBAL,S1D5,ELCKENXX02,2048,11.185199999999998
GLOBAL,S1D6,ELCKENXX02,2048,7.456799999999999
GLOBAL,S2D1,ELCKENXX02,2048,9.321
GLOBAL,S2D2,ELCKENXX02,2048,11.185199999999998
GLOBAL,S2D3,ELCKENXX02,2048,11.185199999999998
GLOBAL,S2D4,ELCKENXX02,2048,11.185199999999998
GLOBAL,S2D5,ELCKENXX02,2048,11.185199999999998
GLOBAL,S2D6,ELCKENXX02,2048,7.456799999999999
GLOBAL,S3D1,ELCKENXX02,2048,9.321
GLOBAL,S3D2,ELCKENXX02,2048,11.185199999999998
GLOBAL,S3D3,ELCKENXX02,2048,11.185199999999998
GLOBAL,S3D4,ELCKENXX02,2048,13.0494
GLOBAL,S3D5,ELCKENXX02,2048,11.185199999999998
GLOBAL,S3D6,ELCKENXX02,2048,7.456799999999999
GLOBAL,S1D1,ELCKENXX02,2049,9.763
GLOBAL,S1D2,ELCKENXX02,2049,11.715599999999998
GLOBAL,S1D3,ELCKENXX02,2049,11.715599999999998
GLOBAL,S1D4,ELCKENXX02,2049,11.715599999999998
GLOBAL,S1D5,ELCKENXX02,2049,11.715599999999998
GLOBAL,S1D6,ELCKENXX02,2049,7.8104
GLOBAL,S2D1,ELCKENXX02,2049,9.763
GLOBAL,S2D2,ELCKENXX02,2049,11.715599999999998
GLOBAL,S2D3,ELCKENXX02,2049,11.715599999999998
GLOBAL,S2D4,ELCKENXX02,2049,11.715599999999998
GLOBAL,S2D5,ELCKENXX02,2049,11.715599999999998
GLOBAL,S2D6,ELCKENXX02,2049,7.8104
GLOBAL,S3D1,ELCKENXX02,2049,9.763
GLOBAL,S3D2,ELCKENXX02,2049,11.715599999999998
GLOBAL,S3D3,ELCKENXX02,2049,11.715599999999998
GLOBAL,S3D4,ELCKENXX02,2049,13.6682
GLOBAL,S3D5,ELCKENXX02,2049,11.715599999999998
GLOBAL,S3D6,ELCKENXX02,2049,7.8104
GLOBAL,S1D1,ELCKENXX02,2050,10.205
GLOBAL,S1D2,ELCKENXX02,2050,12.245999999999999
GLOBAL,S1D3,ELCKENXX02,2050,12.245999999999999
GLOBAL,S1D4,ELCKENXX02,2050,12.245999999999999
GLOBAL,S1D5,ELCKENXX02,2050,12.245999999999999
GLOBAL,S1D6,ELCKENXX02,2050,8.164
GLOBAL,S2D1,ELCKENXX02,2050,10.205
GLOBAL,S2D2,ELCKENXX02,2050,12.245999999999999
GLOBAL,S2D3,ELCKENXX02,2050,12.245999999999999
GLOBAL,S2D4,ELCKENXX02,2050,12.245999999999999
GLOBAL,S2D5,ELCKENXX02,2050,12.245999999999999
GLOBAL,S2D6,ELCKENXX02,2050,8.164
GLOBAL,S3D1,ELCKENXX02,2050,10.205
GLOBAL,S3D2,ELCKENXX02,2050,12.245999999999999
GLOBAL,S3D3,ELCKENXX02,2050,12.245999999999999
GLOBAL,S3D4,ELCKENXX02,2050,14.287
GLOBAL,S3D5,ELCKENXX02,2050,12.245999999999999
GLOBAL,S3D6,ELCKENXX02,2050,8.164
GLOBAL,S1D1,ELCTZAXX02,2021,1.6
GLOBAL,S1D2,ELCTZAXX02,2021,1.92
GLOBAL,S1D3,ELCTZAXX02,2021,1.6
GLOBAL,S1D4,ELCTZAXX02,2021,1.92
GLOBAL,S1D5,ELCTZAXX02,2021,1.92
GLOBAL,S1D6,ELCTZAXX02,2021,1.28
GLOBAL,S2D1,ELCTZAXX02,2021,1.6
GLOBAL,S2D2,ELCTZAXX02,2021,1.92
GLOBAL,S2D3,ELCTZAXX02,2021,1.6
GLOBAL,S2D4,ELCTZAXX02,2021,2.24
GLOBAL,S2D5,ELCTZAXX02,2021,1.92
GLOBAL,S2D6,ELCTZAXX02,2021,1.28
GLOBAL,S3D1,ELCTZAXX02,2021,1.6
GLOBAL,S3D2,ELCTZAXX02,2021,1.92
GLOBAL,S3D3,ELCTZAXX02,2021,1.92
GLOBAL,S3D4,ELCTZAXX02,2021,2.24
GLOBAL,S3D5,ELCTZAXX02,2021,2.24
GLOBAL,S3D6,ELCTZAXX02,2021,1.28
GLOBAL,S1D1,ELCTZAXX02,2022,1.75
GLOBAL,S1D2,ELCTZAXX02,2022,2.1
GLOBAL,S1D3,ELCTZAXX02,2022,1.75
GLOBAL,S1D4,ELCTZAXX02,2022,2.1
GLOBAL,S1D5,ELCTZAXX02,2022,2.1
GLOBAL,S1D6,ELCTZAXX02,2022,1.4000000000000001
GLOBAL,S2D1,ELCTZAXX02,2022,1.75
GLOBAL,S2D2,ELCTZAXX02,2022,2.1
GLOBAL,S2D3,ELCTZAXX02,2022,1.75
GLOBAL,S2D4,ELCTZAXX02,2022,2.45
GLOBAL,S2D5,ELCTZAXX02,2022,2.1
GLOBAL,S2D6,ELCTZAXX02,2022,1.4000000000000001
GLOBAL,S3D1,ELCTZAXX02,2022,1.75
