REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,TIMESLICE,VALUE
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2037,S3D6,50.24564143374181
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2037,S3D1,80.08311311043849
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2037,S3D2,92.38246456733296
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2037,S3D3,92.38246456733296
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2037,S3D4,92.38246456733293
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2037,S3D5,92.38246456733293
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2038,S1D6,66.49946250472351
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2038,S1D1,89.17937210251912
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2038,S1D2,97.94968864495907
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2038,S1D3,81.32285017786995
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2038,S1D4,97.94968864495907
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2038,S1D5,97.94968864495907
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2038,S2D6,67.8825885098978
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2038,S2D1,88.01605140265222
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2038,S2D2,90.8076378141257
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2038,S2D3,97.94968864495907
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2038,S2D4,97.94968864495907
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2038,S2D5,97.94968864495907
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2038,S3D6,38.32494148718524
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2038,S3D1,85.18185637794298
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2038,S3D2,97.94968864495907
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2038,S3D3,97.94968864495907
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2038,S3D4,97.94968864495902
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2038,S3D5,97.94968864495905
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2039,S1D6,72.69967208815416
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2039,S1D1,86.7108428928279
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2039,S1D2,103.50711127174432
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2039,S1D3,103.50711127174432
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2039,S1D4,103.50711127174432
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2039,S1D5,87.21706311775219
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2039,S2D6,43.64348817091084
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2039,S2D1,93.06053538841736
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2039,S2D2,103.50711127174432
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2039,S2D3,103.50711127174432
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2039,S2D4,103.50711127174432
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2039,S2D5,86.00405163072577
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2039,S3D6,69.10319167747619
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2039,S3D1,103.50711127174432
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2039,S3D2,103.50711127174432
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2039,S3D3,103.50711127174432
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2039,S3D4,103.50711127174428
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2039,S3D5,103.50711127174428
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2040,S1D6,73.85129097428931
