REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,TIMESLICE,VALUE
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2034,S2D2,51.128661
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2034,S2D1,37.299801
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2035,S1D2,32.102055
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2035,S1D1,23.565121
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2035,S2D2,51.128661
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2035,S2D1,51.128661
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2036,S1D2,31.050259
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2036,S1D1,24.616916
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2036,S2D2,51.128661
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2036,S2D1,51.128661
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2037,S1D2,30.007844
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2037,S1D1,25.659331
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2037,S2D2,51.128661
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2037,S2D1,51.128661
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2038,S1D2,25.670869
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2038,S1D1,36.70342
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2038,S2D2,47.830975
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2038,S2D1,47.830975
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2039,S1D2,27.909882
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2039,S1D1,36.70342
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2039,S2D2,51.128661
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2039,S2D1,42.331578
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2040,S1D2,24.271124
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2040,S1D1,36.70342
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2040,S2D2,48.519187
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2040,S2D1,48.519187
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2041,S1D2,23.484266
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2041,S1D1,36.70342
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2041,S2D2,48.906062
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2041,S2D1,48.906062
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2042,S1D2,22.715014
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2042,S1D1,36.70342
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2042,S2D2,49.28428
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2042,S2D1,49.28428
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2043,S1D2,36.70342
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2043,S1D1,36.70342
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2043,S2D2,42.406601
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2043,S2D1,42.406601
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2044,S1D2,36.70342
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2044,S1D1,36.70342
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2044,S2D2,42.406601
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2044,S2D1,42.406601
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2045,S1D2,20.286945
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2045,S1D1,36.70342
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2045,S2D2,50.478088
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2045,S2D1,50.478088
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2046,S1D2,36.70342
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2046,S1D1,36.70342
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2046,S2D2,42.406601
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2046,S2D1,42.406601
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2047,S1D2,18.963756
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2047,S1D1,36.70342
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2047,S2D2,51.128661
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2047,S2D1,51.128661
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2048,S1D2,18.963756
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2048,S1D1,36.70342
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2048,S2D2,51.128661
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2048,S2D1,51.128661
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2049,S1D2,18.963756
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2049,S1D1,36.70342
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2049,S2D2,51.128661
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2049,S2D1,51.128661
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2050,S1D2,18.963756
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2050,S1D1,36.70342
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2050,S2D2,51.128661
GLOBAL,PWRHYDINDNE01,HYDINDNE,1,2050,S2D1,51.128661
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2021,S1D2,236.15232
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2021,S1D1,183.85255
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2021,S2D2,236.15232
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2021,S2D1,236.15232
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2022,S1D2,239.53171
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2022,S1D1,186.48352
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2022,S2D2,239.53171
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2022,S2D1,239.53171
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2023,S1D2,267.62577
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2023,S1D1,267.62577
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2023,S2D2,267.62577
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2023,S2D1,209.34314
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2024,S1D2,267.62577
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2024,S1D1,267.62577
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2024,S2D2,209.34314
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2024,S2D1,267.62577
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2025,S1D2,288.6231
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2025,S1D1,228.6482
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2025,S2D2,317.30764
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2025,S2D1,256.05891
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2026,S1D2,290.98868
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2026,S1D1,267.78157
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2026,S2D2,319.90832
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2026,S2D1,221.51898
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2027,S1D2,290.98868
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2027,S1D1,230.63549
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2027,S2D2,319.90832
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2027,S2D1,258.0462
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2028,S1D2,290.98868
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2028,S1D1,221.80541
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2028,S2D2,319.90832
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2028,S2D1,266.72917
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2029,S1D2,290.98868
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2029,S1D1,206.94119
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2029,S2D2,319.90832
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2029,S2D1,281.34576
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2030,S1D2,290.98868
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2030,S1D1,269.71104
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2030,S2D2,319.90832
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2030,S2D1,219.62165
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2031,S1D2,290.98868
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2031,S1D1,167.72528
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2031,S2D2,319.90832
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2031,S2D1,319.90832
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2032,S1D2,290.98868
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2032,S1D1,172.63866
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2032,S2D2,319.90832
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2032,S2D1,315.0768
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2033,S1D2,289.74956
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2033,S1D1,167.01106
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2033,S2D2,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2033,S2D1,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2034,S1D2,289.74956
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2034,S1D1,167.01106
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2034,S2D2,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2034,S2D1,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2035,S1D2,289.74956
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2035,S1D1,167.01106
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2035,S2D2,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2035,S2D1,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2036,S1D2,289.74956
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2036,S1D1,167.01106
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2036,S2D2,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2036,S2D1,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2037,S1D2,289.74956
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2037,S1D1,167.01106
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2037,S2D2,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2037,S2D1,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2038,S1D2,289.74956
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2038,S1D1,167.01106
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2038,S2D2,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2038,S2D1,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2039,S1D2,289.74956
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2039,S1D1,167.01106
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2039,S2D2,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2039,S2D1,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2040,S1D2,289.74956
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2040,S1D1,167.01106
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2040,S2D2,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2040,S2D1,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2041,S1D2,289.74956
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2041,S1D1,167.01106
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2041,S2D2,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2041,S2D1,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2042,S1D2,289.74956
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2042,S1D1,167.01106
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2042,S2D2,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2042,S2D1,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2043,S1D2,289.74956
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2043,S1D1,167.01106
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2043,S2D2,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2043,S2D1,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2044,S1D2,289.74956
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2044,S1D1,167.01106
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2044,S2D2,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2044,S2D1,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2045,S1D2,289.74956
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2045,S1D1,167.01106
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2045,S2D2,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2045,S2D1,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2046,S1D2,289.74956
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2046,S1D1,167.01106
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2046,S2D2,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2046,S2D1,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2047,S1D2,289.74956
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2047,S1D1,167.01106
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2047,S2D2,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2047,S2D1,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2048,S1D2,289.74956
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2048,S1D1,167.01106
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2048,S2D2,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2048,S2D1,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2049,S1D2,289.74956
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2049,S1D1,167.01106
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2049,S2D2,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2049,S2D1,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2050,S1D2,289.74956
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2050,S1D1,167.01106
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2050,S2D2,318.54606
GLOBAL,PWRHYDINDNO01,HYDINDNO,1,2050,S2D1,318.54606
GLOBAL,PWRHYDINDSO01,HYDINDSO,1,2021,S1D2,75.120833
GLOBAL,PWRHYDINDSO01,HYDINDSO,1,2021,S1D1,75.120833
GLOBAL,PWRHYDINDSO01,HYDINDSO,1,2021,S2D2,151.44907
GLOBAL,PWRHYDINDSO01,HYDINDSO,1,2021,S2D1,151.44907
GLOBAL,PWRHYDINDSO01,HYDINDSO,1,2022,S1D2,75.120833
GLOBAL,PWRHYDINDSO01,HYDINDSO,1,2022,S1D1,75.120833
GLOBAL,PWRHYDINDSO01,HYDINDSO,1,2022,S2D2,151.44907
GLOBAL,PWRHYDINDSO01,HYDINDSO,1,2022,S2D1,151.44907
GLOBAL,PWRHYDINDSO01,HYDINDSO,1,2023,S1D2,78.469957
GLOBAL,PWRHYDINDSO01,HYDINDSO,1,2023,S1D1,78.469957
GLOBAL,PWRHYDINDSO01,HYDINDSO,1,2023,S2D2,158.20114
GLOBAL,PWRHYDINDSO01,HYDINDSO,1,2023,S2D1,158.20114
GLOBAL,PWRHYDINDSO01,HYDINDSO,1,2024,S1D2,78.469957
GLOBAL,PWRHYDINDSO01,HYDINDSO,1,2024,S1D1,78.469957
GLOBAL,PWRHYDINDSO01,HYDINDSO,1,2024,S2D2,158.20114
GLOBAL,PWRHYDINDSO01,HYDINDSO,1,2024,S2D1,158.20114
GLOBAL,PWRHYDINDSO01,HYDINDSO,1,2025,S1D2,78.469957
GLOBAL,PWRHYDINDSO01,HYDINDSO,1,2025,S1D1,78.469957
GLOBAL,PWRHYDINDSO01,HYDINDSO,1,2025,S2D2,158.20114
GLOBAL,PWRHYDINDSO01,HYDINDSO,1,2025,S2D1,158.20114
GLOBAL,PWRHYDINDSO01,HYDINDSO,1,2026,S1D2,78.469957
GLOBAL,PWRHYDINDSO01,HYDINDSO,1,2026,S1D1,78.469957
GLOBAL,PWRHYDINDSO01,HYDINDSO,1,2026,S2D2,184.35268
GLOBAL,PWRHYDINDSO01,HYDINDSO,1,2026,S2D1,132.04961
GLOBAL,PWRHYDINDSO01,HYDINDSO,1,2027,S1D2,78.469957
GLOBAL,PWRHYDINDSO01,HYDINDSO,1,2027,S1D1,25.280758
GLOBAL,PWRHYDINDSO01,HYDINDSO,1,2027,S2D2,184.35268
GLOBAL,PWRHYDINDSO01,HYDINDSO,1,2027,S2D1,184.35268
GLOBAL,PWRHYDINDSO01,HYDINDSO,1,2028,S1D2,78.469957
GLOBAL,PWRHYDINDSO01,HYDINDSO,1,2028,S1D1,25.280758
GLOBAL,PWRHYDINDSO01,HYDINDSO,1,2028,S2D2,184.35268
GLOBAL,PWRHYDINDSO01,HYDINDSO,1,2028,S2D1,184.35268
GLOBAL,PWRHYDINDSO01,HYDINDSO,1,2029,S1D2,78.469957
