REGION,TIMESLICE,FUEL,YEAR,VALUE
GLOBAL,S1D1,ELCINDWE02,2029,543.4825
GLOBAL,S1D2,ELCINDWE02,2029,543.4825
GLOBAL,S2D1,ELCINDWE02,2029,565.2218
GLOBAL,S2D2,ELCINDWE02,2029,521.7431999999999
GLOBAL,S1D1,ELCINDWE02,2030,559.235
GLOBAL,S1D2,ELCINDWE02,2030,559.235
GLOBAL,S2D1,ELCINDWE02,2030,581.6044
GLOBAL,S2D2,ELCINDWE02,2030,536.8656
GLOBAL,S1D1,ELCINDWE02,2031,594.2825
GLOBAL,S1D2,ELCINDWE02,2031,594.2825
GLOBAL,S2D1,ELCINDWE02,2031,618.0538
GLOBAL,S2D2,ELCINDWE02,2031,570.5112
GLOBAL,S1D1,ELCINDWE02,2032,628.93
GLOBAL,S1D2,ELCINDWE02,2032,628.93
GLOBAL,S2D1,ELCINDWE02,2032,654.0871999999999
GLOBAL,S2D2,ELCINDWE02,2032,603.7728
GLOBAL,S1D1,ELCINDWE02,2033,663.28
GLOBAL,S1D2,ELCINDWE02,2033,663.28
GLOBAL,S2D1,ELCINDWE02,2033,689.8112
GLOBAL,S2D2,ELCINDWE02,2033,636.7488
GLOBAL,S1D1,ELCINDWE02,2034,698.66
GLOBAL,S1D2,ELCINDWE02,2034,698.66
GLOBAL,S2D1,ELCINDWE02,2034,726.6064
GLOBAL,S2D2,ELCINDWE02,2034,670.7135999999999
GLOBAL,S1D1,ELCINDWE02,2035,733.2575
GLOBAL,S1D2,ELCINDWE02,2035,733.2575
GLOBAL,S2D1,ELCINDWE02,2035,762.5878000000001
GLOBAL,S2D2,ELCINDWE02,2035,703.9272
GLOBAL,S1D1,ELCINDWE02,2036,774.4325
GLOBAL,S1D2,ELCINDWE02,2036,774.4325
GLOBAL,S2D1,ELCINDWE02,2036,805.4098
GLOBAL,S2D2,ELCINDWE02,2036,743.4552
GLOBAL,S1D1,ELCINDWE02,2037,815.79
GLOBAL,S1D2,ELCINDWE02,2037,815.79
GLOBAL,S2D1,ELCINDWE02,2037,848.4216
GLOBAL,S2D2,ELCINDWE02,2037,783.1583999999999
GLOBAL,S1D1,ELCINDWE02,2038,857.4925
GLOBAL,S1D2,ELCINDWE02,2038,857.4925
GLOBAL,S2D1,ELCINDWE02,2038,891.7922
GLOBAL,S2D2,ELCINDWE02,2038,823.1927999999999
GLOBAL,S1D1,ELCINDWE02,2039,899.545
GLOBAL,S1D2,ELCINDWE02,2039,899.545
GLOBAL,S2D1,ELCINDWE02,2039,935.5268
GLOBAL,S2D2,ELCINDWE02,2039,863.5631999999999
GLOBAL,S1D1,ELCINDWE02,2040,942.705
GLOBAL,S1D2,ELCINDWE02,2040,942.705
GLOBAL,S2D1,ELCINDWE02,2040,980.4132000000001
GLOBAL,S2D2,ELCINDWE02,2040,904.9968
GLOBAL,S1D1,ELCINDWE02,2041,991.7825
GLOBAL,S1D2,ELCINDWE02,2041,991.7825
GLOBAL,S2D1,ELCINDWE02,2041,1031.4538
GLOBAL,S2D2,ELCINDWE02,2041,952.1111999999999
GLOBAL,S1D1,ELCINDWE02,2042,1041.1325
GLOBAL,S1D2,ELCINDWE02,2042,1041.1325
GLOBAL,S2D1,ELCINDWE02,2042,1082.7778
GLOBAL,S2D2,ELCINDWE02,2042,999.4871999999999
GLOBAL,S1D1,ELCINDWE02,2043,1090.8975
GLOBAL,S1D2,ELCINDWE02,2043,1090.8975
GLOBAL,S2D1,ELCINDWE02,2043,1134.5334
GLOBAL,S2D2,ELCINDWE02,2043,1047.2616
GLOBAL,S1D1,ELCINDWE02,2044,1141.8875
GLOBAL,S1D2,ELCINDWE02,2044,1141.8875
GLOBAL,S2D1,ELCINDWE02,2044,1187.563
GLOBAL,S2D2,ELCINDWE02,2044,1096.212
GLOBAL,S1D1,ELCINDWE02,2045,1192.915
GLOBAL,S1D2,ELCINDWE02,2045,1192.915
GLOBAL,S2D1,ELCINDWE02,2045,1240.6316
GLOBAL,S2D2,ELCINDWE02,2045,1145.1984
GLOBAL,S1D1,ELCINDWE02,2046,1236.1725
GLOBAL,S1D2,ELCINDWE02,2046,1236.1725
GLOBAL,S2D1,ELCINDWE02,2046,1285.6194
GLOBAL,S2D2,ELCINDWE02,2046,1186.7255999999998
GLOBAL,S1D1,ELCINDWE02,2047,1289.6325
GLOBAL,S1D2,ELCINDWE02,2047,1289.6325
GLOBAL,S2D1,ELCINDWE02,2047,1341.2178
GLOBAL,S2D2,ELCINDWE02,2047,1238.0472
GLOBAL,S1D1,ELCINDWE02,2048,1343.2125
GLOBAL,S1D2,ELCINDWE02,2048,1343.2125
GLOBAL,S2D1,ELCINDWE02,2048,1396.941
GLOBAL,S2D2,ELCINDWE02,2048,1289.4840000000002
GLOBAL,S1D1,ELCINDWE02,2049,1396.8975
GLOBAL,S1D2,ELCINDWE02,2049,1396.8975
GLOBAL,S2D1,ELCINDWE02,2049,1452.7734
GLOBAL,S2D2,ELCINDWE02,2049,1341.0216
GLOBAL,S1D1,ELCINDWE02,2050,1450.48
GLOBAL,S1D2,ELCINDWE02,2050,1450.48
GLOBAL,S2D1,ELCINDWE02,2050,1508.4992
GLOBAL,S2D2,ELCINDWE02,2050,1392.4608
