REGION,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,PWRTRNINDEA,ELCINDEA02,2049,2801.1164400000002
GLOBAL,PWRTRNINDEA,ELCINDEA02,2050,2903.0368744831712
GLOBAL,PWRTRNINDNE,ELCINDNE02,2021,124.44000000000001
GLOBAL,PWRTRNINDNE,ELCINDNE02,2022,134.82
GLOBAL,PWRTRNINDNE,ELCINDNE02,2023,145.19
GLOBAL,PWRTRNINDNE,ELCINDNE02,2024,363.02008
GLOBAL,PWRTRNINDNE,ELCINDNE02,2025,401.07007999999996
GLOBAL,PWRTRNINDNE,ELCINDNE02,2026,407.73008000000004
GLOBAL,PWRTRNINDNE,ELCINDNE02,2027,414.68008
GLOBAL,PWRTRNINDNE,ELCINDNE02,2028,421.66008000000005
GLOBAL,PWRTRNINDNE,ELCINDNE02,2029,428.73008
GLOBAL,PWRTRNINDNE,ELCINDNE02,2030,562.01408
GLOBAL,PWRTRNINDNE,ELCINDNE02,2031,675.3616702726454
GLOBAL,PWRTRNINDNE,ELCINDNE02,2032,830.2990803797442
GLOBAL,PWRTRNINDNE,ELCINDNE02,2033,970.5804748417536
GLOBAL,PWRTRNINDNE,ELCINDNE02,2034,1109.849885889459
GLOBAL,PWRTRNINDNE,ELCINDNE02,2035,1251.6440435171758
GLOBAL,PWRTRNINDNE,ELCINDNE02,2036,1394.1031667982347
GLOBAL,PWRTRNINDNE,ELCINDNE02,2037,1536.4239668856194
GLOBAL,PWRTRNINDNE,ELCINDNE02,2038,1678.63873464695
GLOBAL,PWRTRNINDNE,ELCINDNE02,2039,1821.1080653721922
GLOBAL,PWRTRNINDNE,ELCINDNE02,2040,1962.9878620685768
GLOBAL,PWRTRNINDNE,ELCINDNE02,2041,2107.119897632973
GLOBAL,PWRTRNINDNE,ELCINDNE02,2042,2250.775896245961
GLOBAL,PWRTRNINDNE,ELCINDNE02,2043,2395.2485212694833
GLOBAL,PWRTRNINDNE,ELCINDNE02,2044,2529.14181278761
GLOBAL,PWRTRNINDNE,ELCINDNE02,2045,2645.0998909370005
GLOBAL,PWRTRNINDNE,ELCINDNE02,2046,2645.0998909370005
GLOBAL,PWRTRNINDNE,ELCINDNE02,2047,2731.323245601175
GLOBAL,PWRTRNINDNE,ELCINDNE02,2048,2865.596042745165
GLOBAL,PWRTRNINDNE,ELCINDNE02,2049,2999.811005696375
GLOBAL,PWRTRNINDNE,ELCINDNE02,2050,3133.9970515511945
GLOBAL,PWRTRNINDNO,ELCINDNO02,2021,1201.31
GLOBAL,PWRTRNINDNO,ELCINDNO02,2022,1354.260018161406
GLOBAL,PWRTRNINDNO,ELCINDNO02,2023,1490.33
GLOBAL,PWRTRNINDNO,ELCINDNO02,2024,1607.3200000000002
GLOBAL,PWRTRNINDNO,ELCINDNO02,2025,2222.146626001544
GLOBAL,PWRTRNINDNO,ELCINDNO02,2026,2254.620272519822
GLOBAL,PWRTRNINDNO,ELCINDNO02,2027,2287.110272519822
GLOBAL,PWRTRNINDNO,ELCINDNO02,2028,2337.270432519822
GLOBAL,PWRTRNINDNO,ELCINDNO02,2029,2369.560432519822
GLOBAL,PWRTRNINDNO,ELCINDNO02,2030,2431.161821319822
GLOBAL,PWRTRNINDNO,ELCINDNO02,2031,2504.9118358969636
GLOBAL,PWRTRNINDNO,ELCINDNO02,2032,2616.799307875187
GLOBAL,PWRTRNINDNO,ELCINDNO02,2033,2722.5899999999997
GLOBAL,PWRTRNINDNO,ELCINDNO02,2034,2862.69
GLOBAL,PWRTRNINDNO,ELCINDNO02,2035,3002.8199999999997
GLOBAL,PWRTRNINDNO,ELCINDNO02,2036,3167.14
GLOBAL,PWRTRNINDNO,ELCINDNO02,2037,3331.7200000000003
GLOBAL,PWRTRNINDNO,ELCINDNO02,2038,3495.5999999999995
GLOBAL,PWRTRNINDNO,ELCINDNO02,2039,3661.16
GLOBAL,PWRTRNINDNO,ELCINDNO02,2040,3825.7
GLOBAL,PWRTRNINDNO,ELCINDNO02,2041,4014.42
GLOBAL,PWRTRNINDNO,ELCINDNO02,2042,4200.14
GLOBAL,PWRTRNINDNO,ELCINDNO02,2043,4384.46
GLOBAL,PWRTRNINDNO,ELCINDNO02,2044,4564.84
GLOBAL,PWRTRNINDNO,ELCINDNO02,2045,4744.9400000000005
GLOBAL,PWRTRNINDNO,ELCINDNO02,2046,5000.481756960562
GLOBAL,PWRTRNINDNO,ELCINDNO02,2047,5179.071438634533
GLOBAL,PWRTRNINDNO,ELCINDNO02,2048,5384.83
GLOBAL,PWRTRNINDNO,ELCINDNO02,2049,5593.11
GLOBAL,PWRTRNINDNO,ELCINDNO02,2050,5801.6900000000005
GLOBAL,PWRTRNINDSO,ELCINDSO02,2021,1434.5131
GLOBAL,PWRTRNINDSO,ELCINDSO02,2022,1564.3789000000002
GLOBAL,PWRTRNINDSO,ELCINDSO02,2023,1694.2547999999997
GLOBAL,PWRTRNINDSO,ELCINDSO02,2024,1837.7657
GLOBAL,PWRTRNINDSO,ELCINDSO02,2025,2284.5190000000002
GLOBAL,PWRTRNINDSO,ELCINDSO02,2026,2374.3989
GLOBAL,PWRTRNINDSO,ELCINDSO02,2027,2454.3909000000003
GLOBAL,PWRTRNINDSO,ELCINDSO02,2028,2534.0294000000004
GLOBAL,PWRTRNINDSO,ELCINDSO02,2029,2614.0921
GLOBAL,PWRTRNINDSO,ELCINDSO02,2030,2694.7203999999997
GLOBAL,PWRTRNINDSO,ELCINDSO02,2031,2865.9962
GLOBAL,PWRTRNINDSO,ELCINDSO02,2032,3039.797
GLOBAL,PWRTRNINDSO,ELCINDSO02,2033,3213.4867
GLOBAL,PWRTRNINDSO,ELCINDSO02,2034,3386.2573
GLOBAL,PWRTRNINDSO,ELCINDSO02,2035,3559.9267999999997
GLOBAL,PWRTRNINDSO,ELCINDSO02,2036,3759.2705
GLOBAL,PWRTRNINDSO,ELCINDSO02,2037,3957.2607999999996
GLOBAL,PWRTRNINDSO,ELCINDSO02,2038,4155.291499999999
GLOBAL,PWRTRNINDSO,ELCINDSO02,2039,4353.2515
GLOBAL,PWRTRNINDSO,ELCINDSO02,2040,4549.3127
GLOBAL,PWRTRNINDSO,ELCINDSO02,2041,4773.5024
GLOBAL,PWRTRNINDSO,ELCINDSO02,2042,4998.388999999999
GLOBAL,PWRTRNINDSO,ELCINDSO02,2043,5222.093900000001
GLOBAL,PWRTRNINDSO,ELCINDSO02,2044,5447.1421
GLOBAL,PWRTRNINDSO,ELCINDSO02,2045,5672.0287
GLOBAL,PWRTRNINDSO,ELCINDSO02,2046,5940.1534
GLOBAL,PWRTRNINDSO,ELCINDSO02,2047,6193.6432
GLOBAL,PWRTRNINDSO,ELCINDSO02,2048,6453.130261151207
GLOBAL,PWRTRNINDSO,ELCINDSO02,2049,6706.774421730423
GLOBAL,PWRTRNINDSO,ELCINDSO02,2050,6960.505536435204
GLOBAL,PWRTRNINDWE,ELCINDWE02,2021,1270.15
GLOBAL,PWRTRNINDWE,ELCINDWE02,2022,1349.85
GLOBAL,PWRTRNINDWE,ELCINDWE02,2023,1429.56
GLOBAL,PWRTRNINDWE,ELCINDWE02,2024,1546.72
GLOBAL,PWRTRNINDWE,ELCINDWE02,2025,2181.9527866354993
GLOBAL,PWRTRNINDWE,ELCINDWE02,2026,2199.239022750129
GLOBAL,PWRTRNINDWE,ELCINDWE02,2027,2206.8967329201064
GLOBAL,PWRTRNINDWE,ELCINDWE02,2028,2255.8108334448907
GLOBAL,PWRTRNINDWE,ELCINDWE02,2029,2312.87965271751
GLOBAL,PWRTRNINDWE,ELCINDWE02,2030,2431.3271048715824
GLOBAL,PWRTRNINDWE,ELCINDWE02,2031,2414.238817188285
GLOBAL,PWRTRNINDWE,ELCINDWE02,2032,2555.29031001245
GLOBAL,PWRTRNINDWE,ELCINDWE02,2033,2694.920824360455
GLOBAL,PWRTRNINDWE,ELCINDWE02,2034,2809.4005256477953
GLOBAL,PWRTRNINDWE,ELCINDWE02,2035,2933.03
GLOBAL,PWRTRNINDWE,ELCINDWE02,2036,3097.73
GLOBAL,PWRTRNINDWE,ELCINDWE02,2037,3263.16
GLOBAL,PWRTRNINDWE,ELCINDWE02,2038,3429.9700000000003
GLOBAL,PWRTRNINDWE,ELCINDWE02,2039,3598.18
GLOBAL,PWRTRNINDWE,ELCINDWE02,2040,3770.82
GLOBAL,PWRTRNINDWE,ELCINDWE02,2041,3967.13
GLOBAL,PWRTRNINDWE,ELCINDWE02,2042,4164.530000000001
GLOBAL,PWRTRNINDWE,ELCINDWE02,2043,4363.59
GLOBAL,PWRTRNINDWE,ELCINDWE02,2044,4567.55
GLOBAL,PWRTRNINDWE,ELCINDWE02,2045,4855.294606535898
GLOBAL,PWRTRNINDWE,ELCINDWE02,2046,5202.33902974674
GLOBAL,PWRTRNINDWE,ELCINDWE02,2047,5600.5416252880605
GLOBAL,PWRTRNINDWE,ELCINDWE02,2048,5931.746999314656
GLOBAL,PWRTRNINDWE,ELCINDWE02,2049,6181.568853169623
GLOBAL,PWRTRNINDWE,ELCINDWE02,2050,6430.985824975687
GLOBAL,PWRURNINDNO01,ELCINDNO01,2021,43.141248
GLOBAL,PWRURNINDNO01,ELCINDNO01,2022,63.008928
GLOBAL,PWRURNINDNO01,ELCINDNO01,2023,82.876608
GLOBAL,PWRURNINDNO01,ELCINDNO01,2024,82.876608
GLOBAL,PWRURNINDNO01,ELCINDNO01,2025,82.876608
GLOBAL,PWRURNINDNO01,ELCINDNO01,2026,82.876608
GLOBAL,PWRURNINDNO01,ELCINDNO01,2027,82.876608
GLOBAL,PWRURNINDNO01,ELCINDNO01,2028,122.611968
GLOBAL,PWRURNINDNO01,ELCINDNO01,2029,122.611968
GLOBAL,PWRURNINDNO01,ELCINDNO01,2030,122.611968
GLOBAL,PWRURNINDNO01,ELCINDNO01,2031,122.611968
GLOBAL,PWRURNINDNO01,ELCINDNO01,2032,122.611968
GLOBAL,PWRURNINDNO01,ELCINDNO01,2033,122.611968
GLOBAL,PWRURNINDNO01,ELCINDNO01,2034,122.611968
GLOBAL,PWRURNINDNO01,ELCINDNO01,2035,122.611968
GLOBAL,PWRURNINDNO01,ELCINDNO01,2036,122.611968
GLOBAL,PWRURNINDNO01,ELCINDNO01,2037,122.611968
GLOBAL,PWRURNINDNO01,ELCINDNO01,2038,122.611968
GLOBAL,PWRURNINDNO01,ELCINDNO01,2039,122.611968
GLOBAL,PWRURNINDNO01,ELCINDNO01,2040,122.611968
GLOBAL,PWRURNINDNO01,ELCINDNO01,2041,122.611968
GLOBAL,PWRURNINDNO01,ELCINDNO01,2042,116.935488
GLOBAL,PWRURNINDNO01,ELCINDNO01,2043,116.935488
GLOBAL,PWRURNINDNO01,ELCINDNO01,2044,116.935488
GLOBAL,PWRURNINDNO01,ELCINDNO01,2045,116.935488
GLOBAL,PWRURNINDNO01,ELCINDNO01,2046,116.935488
GLOBAL,PWRURNINDNO01,ELCINDNO01,2047,116.935488
GLOBAL,PWRURNINDNO01,ELCINDNO01,2048,116.935488
GLOBAL,PWRURNINDNO01,ELCINDNO01,2049,116.935488
GLOBAL,PWRURNINDNO01,ELCINDNO01,2050,116.935488
GLOBAL,PWRURNINDSO01,ELCINDSO01,2021,94.229568
GLOBAL,PWRURNINDSO01,ELCINDSO01,2022,108.42076800000001
GLOBAL,PWRURNINDSO01,ELCINDSO01,2023,165.185568
GLOBAL,PWRURNINDSO01,ELCINDSO01,2024,165.185568
GLOBAL,PWRURNINDSO01,ELCINDSO01,2025,165.185568
GLOBAL,PWRURNINDSO01,ELCINDSO01,2026,233.30332800000002
GLOBAL,PWRURNINDSO01,ELCINDSO01,2027,261.685728
GLOBAL,PWRURNINDSO01,ELCINDSO01,2028,261.685728
GLOBAL,PWRURNINDSO01,ELCINDSO01,2029,261.68572800000004
GLOBAL,PWRURNINDSO01,ELCINDSO01,2030,261.685728
GLOBAL,PWRURNINDSO01,ELCINDSO01,2031,261.685728
GLOBAL,PWRURNINDSO01,ELCINDSO01,2032,261.685728
GLOBAL,PWRURNINDSO01,ELCINDSO01,2033,261.685728
GLOBAL,PWRURNINDSO01,ELCINDSO01,2034,261.685728
GLOBAL,PWRURNINDSO01,ELCINDSO01,2035,261.685728
GLOBAL,PWRURNINDSO01,ELCINDSO01,2036,261.685728
GLOBAL,PWRURNINDSO01,ELCINDSO01,2037,261.685728
GLOBAL,PWRURNINDSO01,ELCINDSO01,2038,261.685728
GLOBAL,PWRURNINDSO01,ELCINDSO01,2039,261.685728
GLOBAL,PWRURNINDSO01,ELCINDSO01,2040,261.685728
GLOBAL,PWRURNINDSO01,ELCINDSO01,2041,261.685728
GLOBAL,PWRURNINDSO01,ELCINDSO01,2042,261.685728
GLOBAL,PWRURNINDSO01,ELCINDSO01,2043,261.685728
GLOBAL,PWRURNINDSO01,ELCINDSO01,2044,261.685728
GLOBAL,PWRURNINDSO01,ELCINDSO01,2045,255.4416
GLOBAL,PWRURNINDSO01,ELCINDSO01,2046,255.4416
GLOBAL,PWRURNINDSO01,ELCINDSO01,2047,249.197472
GLOBAL,PWRURNINDSO01,ELCINDSO01,2048,249.197472
GLOBAL,PWRURNINDSO01,ELCINDSO01,2049,249.197472
GLOBAL,PWRURNINDSO01,ELCINDSO01,2050,249.197472
GLOBAL,PWRURNINDWE01,ELCINDWE01,2021,72.091296
GLOBAL,PWRURNINDWE01,ELCINDWE01,2022,72.091296
GLOBAL,PWRURNINDWE01,ELCINDWE01,2023,72.091296
GLOBAL,PWRURNINDWE01,ELCINDWE01,2024,91.958976
GLOBAL,PWRURNINDWE01,ELCINDWE01,2025,91.95897599999999
GLOBAL,PWRURNINDWE01,ELCINDWE01,2026,91.958976
GLOBAL,PWRURNINDWE01,ELCINDWE01,2027,91.958976
GLOBAL,PWRURNINDWE01,ELCINDWE01,2028,91.958976
GLOBAL,PWRURNINDWE01,ELCINDWE01,2029,91.958976
GLOBAL,PWRURNINDWE01,ELCINDWE01,2030,82.876608
GLOBAL,PWRURNINDWE01,ELCINDWE01,2031,82.876608
GLOBAL,PWRURNINDWE01,ELCINDWE01,2032,82.876608
GLOBAL,PWRURNINDWE01,ELCINDWE01,2033,82.876608
GLOBAL,PWRURNINDWE01,ELCINDWE01,2034,82.876608
GLOBAL,PWRURNINDWE01,ELCINDWE01,2035,82.876608
GLOBAL,PWRURNINDWE01,ELCINDWE01,2036,82.876608
GLOBAL,PWRURNINDWE01,ELCINDWE01,2037,82.876608
GLOBAL,PWRURNINDWE01,ELCINDWE01,2038,82.876608
GLOBAL,PWRURNINDWE01,ELCINDWE01,2039,82.876608
GLOBAL,PWRURNINDWE01,ELCINDWE01,2040,82.876608
GLOBAL,PWRURNINDWE01,ELCINDWE01,2041,82.876608
GLOBAL,PWRURNINDWE01,ELCINDWE01,2042,82.876608
GLOBAL,PWRURNINDWE01,ELCINDWE01,2043,82.876608
GLOBAL,PWRURNINDWE01,ELCINDWE01,2044,82.876608
GLOBAL,PWRURNINDWE01,ELCINDWE01,2045,82.876608
GLOBAL,PWRURNINDWE01,ELCINDWE01,2046,82.876608
GLOBAL,PWRURNINDWE01,ELCINDWE01,2047,82.876608
GLOBAL,PWRURNINDWE01,ELCINDWE01,2048,82.876608
GLOBAL,PWRURNINDWE01,ELCINDWE01,2049,82.876608
GLOBAL,PWRURNINDWE01,ELCINDWE01,2050,82.876608
GLOBAL,PWRWOFINDNE01,ELCINDNE01,2024,322.9145734572851
GLOBAL,PWRWOFINDNE01,ELCINDNE01,2025,360.9645734572851
GLOBAL,PWRWOFINDNE01,ELCINDNE01,2026,367.62457345728507
GLOBAL,PWRWOFINDNE01,ELCINDNE01,2027,374.57457345728506
GLOBAL,PWRWOFINDNE01,ELCINDNE01,2028,381.55457345728513
GLOBAL,PWRWOFINDNE01,ELCINDNE01,2029,388.6245734572851
GLOBAL,PWRWOFINDNE01,ELCINDNE01,2030,521.9085734572851
GLOBAL,PWRWOFINDNE01,ELCINDNE01,2031,635.2561637299304
GLOBAL,PWRWOFINDNE01,ELCINDNE01,2032,790.1935738370291
GLOBAL,PWRWOFINDNE01,ELCINDNE01,2033,930.4749682990386
GLOBAL,PWRWOFINDNE01,ELCINDNE01,2034,1069.7443793467442
GLOBAL,PWRWOFINDNE01,ELCINDNE01,2035,1211.5385369744608
GLOBAL,PWRWOFINDNE01,ELCINDNE01,2036,1353.9976602555196
GLOBAL,PWRWOFINDNE01,ELCINDNE01,2037,1496.3184603429045
GLOBAL,PWRWOFINDNE01,ELCINDNE01,2038,1638.533228104235
GLOBAL,PWRWOFINDNE01,ELCINDNE01,2039,1781.0025588294775
GLOBAL,PWRWOFINDNE01,ELCINDNE01,2040,1922.8823555258618
GLOBAL,PWRWOFINDNE01,ELCINDNE01,2041,2067.014391090258
GLOBAL,PWRWOFINDNE01,ELCINDNE01,2042,2210.670389703246
GLOBAL,PWRWOFINDNE01,ELCINDNE01,2043,2355.1430147267683
GLOBAL,PWRWOFINDNE01,ELCINDNE01,2044,2489.036306244895
GLOBAL,PWRWOFINDNE01,ELCINDNE01,2045,2604.9943843942856
GLOBAL,PWRWOFINDNE01,ELCINDNE01,2046,2604.9943843942856
GLOBAL,PWRWOFINDNE01,ELCINDNE01,2047,2691.21773905846
GLOBAL,PWRWOFINDNE01,ELCINDNE01,2048,2825.4905362024497
GLOBAL,PWRWOFINDNE01,ELCINDNE01,2049,2959.7054991536606
GLOBAL,PWRWOFINDNE01,ELCINDNE01,2050,3093.8915450084796
GLOBAL,PWRWONINDEA01,ELCINDEA01,2021,0.04381151256719999
GLOBAL,PWRWONINDEA01,ELCINDEA01,2022,0.04381151256719999
GLOBAL,PWRWONINDEA01,ELCINDEA01,2023,0.043811512567200006
GLOBAL,PWRWONINDEA01,ELCINDEA01,2024,0.04381151256719999
GLOBAL,PWRWONINDEA01,ELCINDEA01,2025,0.043811512567200006
GLOBAL,PWRWONINDEA01,ELCINDEA01,2026,0.043811512567200006
GLOBAL,PWRWONINDEA01,ELCINDEA01,2027,0.043811512567200006
GLOBAL,PWRWONINDEA01,ELCINDEA01,2028,0.043811512567200006
GLOBAL,PWRWONINDEA01,ELCINDEA01,2029,0.04381151256719999
GLOBAL,PWRWONINDEA01,ELCINDEA01,2030,0.043811512567200006
GLOBAL,PWRWONINDEA01,ELCINDEA01,2031,0.04381151256719999
GLOBAL,PWRWONINDEA01,ELCINDEA01,2032,0.04381151256719999
GLOBAL,PWRWONINDEA01,ELCINDEA01,2033,0.043811512567200006
GLOBAL,PWRWONINDEA01,ELCINDEA01,2034,0.043811512567200006
GLOBAL,PWRWONINDEA01,ELCINDEA01,2035,0.043811512567200006
GLOBAL,PWRWONINDEA01,ELCINDEA01,2036,0.043811512567200006
GLOBAL,PWRWONINDEA01,ELCINDEA01,2037,0.043811512567200006
GLOBAL,PWRWONINDEA01,ELCINDEA01,2038,0.043811512567200006
GLOBAL,PWRWONINDEA01,ELCINDEA01,2039,0.043811512567200006
GLOBAL,PWRWONINDEA01,ELCINDEA01,2040,0.043811512567200006
GLOBAL,PWRWONINDEA01,ELCINDEA01,2041,0.043811512567200006
GLOBAL,PWRWONINDEA01,ELCINDEA01,2042,0.043811512567200006
GLOBAL,PWRWONINDEA01,ELCINDEA01,2043,0.043811512567200006
GLOBAL,PWRWONINDEA01,ELCINDEA01,2044,0.043811512567200006
GLOBAL,PWRWONINDEA01,ELCINDEA01,2045,0.043811512567200006
GLOBAL,PWRWONINDEA01,ELCINDEA01,2046,0.043811512567200006
GLOBAL,PWRWONINDEA01,ELCINDEA01,2047,0.043811512567200006
GLOBAL,PWRWONINDEA01,ELCINDEA01,2048,0.043811512567200006
GLOBAL,PWRWONINDEA01,ELCINDEA01,2049,0.043811512567200006
GLOBAL,PWRWONINDNO01,ELCINDNO01,2021,14.8096327259555
GLOBAL,PWRWONINDNO01,ELCINDNO01,2022,15.7297142819915
GLOBAL,PWRWONINDNO01,ELCINDNO01,2023,15.7297142819915
GLOBAL,PWRWONINDNO01,ELCINDNO01,2024,15.7297142819915
GLOBAL,PWRWONINDNO01,ELCINDNO01,2025,15.7297142819915
GLOBAL,PWRWONINDNO01,ELCINDNO01,2026,15.7297142819915
GLOBAL,PWRWONINDNO01,ELCINDNO01,2027,15.7297142819915
GLOBAL,PWRWONINDNO01,ELCINDNO01,2028,15.7297142819915
GLOBAL,PWRWONINDNO01,ELCINDNO01,2029,15.7297142819915
GLOBAL,PWRWONINDNO01,ELCINDNO01,2030,15.7297142819915
GLOBAL,PWRWONINDNO01,ELCINDNO01,2031,15.729714281991502
GLOBAL,PWRWONINDNO01,ELCINDNO01,2032,15.729714281991502
GLOBAL,PWRWONINDNO01,ELCINDNO01,2033,15.7297142819915
GLOBAL,PWRWONINDNO01,ELCINDNO01,2034,15.7297142819915
GLOBAL,PWRWONINDNO01,ELCINDNO01,2035,15.652427431284398
GLOBAL,PWRWONINDNO01,ELCINDNO01,2036,15.652427431284398
GLOBAL,PWRWONINDNO01,ELCINDNO01,2037,15.4132062267151
GLOBAL,PWRWONINDNO01,ELCINDNO01,2038,15.3580013333529
GLOBAL,PWRWONINDNO01,ELCINDNO01,2039,14.8280343570762
GLOBAL,PWRWONINDNO01,ELCINDNO01,2040,14.640337719644801
GLOBAL,PWRWONINDNO01,ELCINDNO01,2041,14.1692559629544
GLOBAL,PWRWONINDNO01,ELCINDNO01,2042,13.9705183468506
GLOBAL,PWRWONINDNO01,ELCINDNO01,2043,12.932666351642
GLOBAL,PWRWONINDNO01,ELCINDNO01,2044,6.43689056602786
GLOBAL,PWRWONINDNO01,ELCINDNO01,2045,6.07621859606174
GLOBAL,PWRWONINDNO01,ELCINDNO01,2046,2.23763834427955
GLOBAL,PWRWONINDNO01,ELCINDNO01,2047,1.45740918476102
GLOBAL,PWRWONINDNO01,ELCINDNO01,2048,0.920081556036
GLOBAL,PWRWONINDNO01,ELCINDNO01,2049,0.920081556036
GLOBAL,PWRWONINDNO01,ELCINDNO01,2050,0.920081556036
GLOBAL,PWRWONINDSO01,ELCINDSO01,2021,43.0677592271694
GLOBAL,PWRWONINDSO01,ELCINDSO01,2022,43.0677592271694
GLOBAL,PWRWONINDSO01,ELCINDSO01,2023,46.7025803779677
GLOBAL,PWRWONINDSO01,ELCINDSO01,2024,46.702580377967706
GLOBAL,PWRWONINDSO01,ELCINDSO01,2025,46.702580377967706
GLOBAL,PWRWONINDSO01,ELCINDSO01,2026,46.6651079949697
GLOBAL,PWRWONINDSO01,ELCINDSO01,2027,46.2154393989947
GLOBAL,PWRWONINDSO01,ELCINDSO01,2028,46.2154393989947
GLOBAL,PWRWONINDSO01,ELCINDSO01,2029,46.2154393989947
GLOBAL,PWRWONINDSO01,ELCINDSO01,2030,46.2154393989947
GLOBAL,PWRWONINDSO01,ELCINDSO01,2031,46.21543939899469
GLOBAL,PWRWONINDSO01,ELCINDSO01,2032,46.21543939899469
GLOBAL,PWRWONINDSO01,ELCINDSO01,2033,46.21543939899469
GLOBAL,PWRWONINDSO01,ELCINDSO01,2034,46.21543939899469
GLOBAL,PWRWONINDSO01,ELCINDSO01,2035,46.1105167266005
GLOBAL,PWRWONINDSO01,ELCINDSO01,2036,46.0543081521036
GLOBAL,PWRWONINDSO01,ELCINDSO01,2037,45.92989984055049
GLOBAL,PWRWONINDSO01,ELCINDSO01,2038,45.92989984055049
GLOBAL,PWRWONINDSO01,ELCINDSO01,2039,45.5739122020703
GLOBAL,PWRWONINDSO01,ELCINDSO01,2040,45.07178226989821
GLOBAL,PWRWONINDSO01,ELCINDSO01,2041,44.2511370822437
GLOBAL,PWRWONINDSO01,ELCINDSO01,2042,43.3480526519939
GLOBAL,PWRWONINDSO01,ELCINDSO01,2043,42.1302002045615
GLOBAL,PWRWONINDSO01,ELCINDSO01,2044,20.2838009167741
GLOBAL,PWRWONINDSO01,ELCINDSO01,2045,18.9497840820481
GLOBAL,PWRWONINDSO01,ELCINDSO01,2046,16.8101110128669
GLOBAL,PWRWONINDSO01,ELCINDSO01,2047,13.313937679161
GLOBAL,PWRWONINDSO01,ELCINDSO01,2048,10.2074771286334
GLOBAL,PWRWONINDSO01,ELCINDSO01,2049,5.30234219420568
GLOBAL,PWRWONINDSO01,ELCINDSO01,2050,5.23114466650963
GLOBAL,PWRWONINDWE01,ELCINDWE01,2021,68.0262302579605
GLOBAL,PWRWONINDWE01,ELCINDWE01,2022,69.7599613386358
GLOBAL,PWRWONINDWE01,ELCINDWE01,2023,70.6778189695815
GLOBAL,PWRWONINDWE01,ELCINDWE01,2024,70.6778189695815
GLOBAL,PWRWONINDWE01,ELCINDWE01,2025,70.6778189695815
GLOBAL,PWRWONINDWE01,ELCINDWE01,2026,70.6778189695815
GLOBAL,PWRWONINDWE01,ELCINDWE01,2027,70.6778189695815
GLOBAL,PWRWONINDWE01,ELCINDWE01,2028,70.6778189695815
GLOBAL,PWRWONINDWE01,ELCINDWE01,2029,70.6778189695815
GLOBAL,PWRWONINDWE01,ELCINDWE01,2030,70.6778189695815
GLOBAL,PWRWONINDWE01,ELCINDWE01,2031,70.6082843005705
GLOBAL,PWRWONINDWE01,ELCINDWE01,2032,70.334781269127
GLOBAL,PWRWONINDWE01,ELCINDWE01,2033,70.334781269127
GLOBAL,PWRWONINDWE01,ELCINDWE01,2034,70.334781269127
GLOBAL,PWRWONINDWE01,ELCINDWE01,2035,70.334781269127
GLOBAL,PWRWONINDWE01,ELCINDWE01,2036,69.9175732550608
GLOBAL,PWRWONINDWE01,ELCINDWE01,2037,69.9175732550608
GLOBAL,PWRWONINDWE01,ELCINDWE01,2038,69.5606286208041
GLOBAL,PWRWONINDWE01,ELCINDWE01,2039,69.0460720701224
GLOBAL,PWRWONINDWE01,ELCINDWE01,2040,68.2023847527885
GLOBAL,PWRWONINDWE01,ELCINDWE01,2041,67.947424299748
GLOBAL,PWRWONINDWE01,ELCINDWE01,2042,66.6633507453441
GLOBAL,PWRWONINDWE01,ELCINDWE01,2043,63.715080779276
GLOBAL,PWRWONINDWE01,ELCINDWE01,2044,39.0738483396037
GLOBAL,PWRWONINDWE01,ELCINDWE01,2045,37.0944280950895
GLOBAL,PWRWONINDWE01,ELCINDWE01,2046,25.2642630740112
GLOBAL,PWRWONINDWE01,ELCINDWE01,2047,21.3564146755908
GLOBAL,PWRWONINDWE01,ELCINDWE01,2048,17.3697603189578
GLOBAL,PWRWONINDWE01,ELCINDWE01,2049,14.532745823307401
GLOBAL,PWRWONINDWE01,ELCINDWE01,2050,9.14149115265139
GLOBAL,RNWBIOINDNO,BIOINDNO,2021,11.251256399999999
GLOBAL,RNWBIOINDNO,BIOINDNO,2022,11.251256399999999
GLOBAL,RNWBIOINDNO,BIOINDNO,2023,11.2512564
GLOBAL,RNWBIOINDNO,BIOINDNO,2024,11.2512564
GLOBAL,RNWBIOINDNO,BIOINDNO,2025,11.2512564
GLOBAL,RNWBIOINDNO,BIOINDNO,2026,11.2512564
GLOBAL,RNWBIOINDNO,BIOINDNO,2027,11.2512564
GLOBAL,RNWBIOINDNO,BIOINDNO,2028,11.2512564
GLOBAL,RNWBIOINDNO,BIOINDNO,2029,11.2512564
GLOBAL,RNWBIOINDNO,BIOINDNO,2030,11.2512564
GLOBAL,RNWBIOINDNO,BIOINDNO,2031,11.2512564
GLOBAL,RNWBIOINDNO,BIOINDNO,2032,11.2512564
GLOBAL,RNWBIOINDNO,BIOINDNO,2033,11.2512564
GLOBAL,RNWBIOINDNO,BIOINDNO,2034,11.2512564
GLOBAL,RNWBIOINDNO,BIOINDNO,2035,11.2512564
GLOBAL,RNWBIOINDNO,BIOINDNO,2036,11.2512564
GLOBAL,RNWBIOINDNO,BIOINDNO,2037,11.2512564
GLOBAL,RNWBIOINDNO,BIOINDNO,2038,11.2512564
