REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,S2D1,MINURNINT,1,2040,881.2329330744835
GLOBAL,S1D2,MINURNINT,1,2041,1152.3632832
GLOBAL,S1D1,MINURNINT,1,2041,884.6621448688397
GLOBAL,S2D2,MINURNINT,1,2041,1152.3632831999998
GLOBAL,S2D1,MINURNINT,1,2041,958.498879678757
GLOBAL,S1D2,MINURNINT,1,2042,1138.3612992
GLOBAL,S1D1,MINURNINT,1,2042,748.1776768067174
GLOBAL,S2D2,MINURNINT,1,2042,1138.3612991999998
GLOBAL,S2D1,MINURNINT,1,2042,1070.4929535883173
GLOBAL,S1D2,MINURNINT,1,2043,1138.3612992
GLOBAL,S1D1,MINURNINT,1,2043,742.384620848293
GLOBAL,S2D2,MINURNINT,1,2043,1138.3612991999998
GLOBAL,S2D1,MINURNINT,1,2043,1076.1894969127654
GLOBAL,S1D2,MINURNINT,1,2044,1138.3612992
GLOBAL,S1D1,MINURNINT,1,2044,734.4531871418097
GLOBAL,S2D2,MINURNINT,1,2044,1138.3612991999998
GLOBAL,S2D1,MINURNINT,1,2044,1083.9887924932382
GLOBAL,S1D2,MINURNINT,1,2045,1122.9591168
GLOBAL,S1D1,MINURNINT,1,2045,752.434651128358
GLOBAL,S2D2,MINURNINT,1,2045,1122.9591168000002
GLOBAL,S2D1,MINURNINT,1,2045,1041.8686898265769
GLOBAL,S1D2,MINURNINT,1,2046,1122.9591168
GLOBAL,S1D1,MINURNINT,1,2046,752.434651128358
GLOBAL,S2D2,MINURNINT,1,2046,1122.9591168
GLOBAL,S2D1,MINURNINT,1,2046,1041.8686898265769
GLOBAL,S1D2,MINURNINT,1,2047,1107.5569343999998
GLOBAL,S1D1,MINURNINT,1,2047,743.2455314149255
GLOBAL,S2D2,MINURNINT,1,2047,1107.5569344
GLOBAL,S2D1,MINURNINT,1,2047,1026.466507426577
GLOBAL,S1D2,MINURNINT,1,2048,1107.5569343999998
GLOBAL,S1D1,MINURNINT,1,2048,713.8651586123915
GLOBAL,S2D2,MINURNINT,1,2048,1107.5569344
GLOBAL,S2D1,MINURNINT,1,2048,1055.357401586625
GLOBAL,S1D2,MINURNINT,1,2049,1107.5569343999998
GLOBAL,S1D1,MINURNINT,1,2049,822.997343429826
GLOBAL,S2D2,MINURNINT,1,2049,1107.5569344
GLOBAL,S2D1,MINURNINT,1,2049,948.0433650287432
GLOBAL,S1D2,MINURNINT,1,2050,1107.5569343999998
GLOBAL,S1D1,MINURNINT,1,2050,790.1265894369437
GLOBAL,S2D2,MINURNINT,1,2050,1107.5569344
GLOBAL,S2D1,MINURNINT,1,2050,980.3664904346755
GLOBAL,S1D2,PWRBIOINDNO01,1,2021,3.3585840000000005
GLOBAL,S1D1,PWRBIOINDNO01,1,2021,3.358583999999999
GLOBAL,S2D2,PWRBIOINDNO01,1,2021,3.358584
GLOBAL,S2D1,PWRBIOINDNO01,1,2021,3.358584
GLOBAL,S1D2,PWRBIOINDNO01,1,2022,3.3585840000000005
GLOBAL,S1D1,PWRBIOINDNO01,1,2022,3.358583999999999
GLOBAL,S2D2,PWRBIOINDNO01,1,2022,3.358584
GLOBAL,S2D1,PWRBIOINDNO01,1,2022,3.358584
GLOBAL,S1D2,PWRBIOINDNO01,1,2023,3.3585840000000005
GLOBAL,S1D1,PWRBIOINDNO01,1,2023,3.3585840000000005
GLOBAL,S2D2,PWRBIOINDNO01,1,2023,3.358584
GLOBAL,S2D1,PWRBIOINDNO01,1,2023,3.358583999999999
GLOBAL,S1D2,PWRBIOINDNO01,1,2024,3.3585840000000005
GLOBAL,S1D1,PWRBIOINDNO01,1,2024,3.3585840000000005
GLOBAL,S2D2,PWRBIOINDNO01,1,2024,3.358583999999999
GLOBAL,S2D1,PWRBIOINDNO01,1,2024,3.358584
GLOBAL,S1D2,PWRBIOINDNO01,1,2025,6.717168
GLOBAL,S2D2,PWRBIOINDNO01,1,2025,6.717168
GLOBAL,S1D2,PWRBIOINDNO01,1,2026,6.717168
GLOBAL,S2D2,PWRBIOINDNO01,1,2026,6.717168
GLOBAL,S1D2,PWRBIOINDNO01,1,2027,6.717168
GLOBAL,S2D2,PWRBIOINDNO01,1,2027,6.717168
GLOBAL,S1D2,PWRBIOINDNO01,1,2028,6.717168
GLOBAL,S2D2,PWRBIOINDNO01,1,2028,6.717168
GLOBAL,S1D2,PWRBIOINDNO01,1,2029,6.717168
GLOBAL,S2D2,PWRBIOINDNO01,1,2029,6.717168
GLOBAL,S1D2,PWRBIOINDNO01,1,2030,6.717168
GLOBAL,S2D2,PWRBIOINDNO01,1,2030,6.717168
GLOBAL,S1D2,PWRBIOINDNO01,1,2031,6.717168
GLOBAL,S2D2,PWRBIOINDNO01,1,2031,6.717168
GLOBAL,S1D2,PWRBIOINDNO01,1,2032,6.717168
GLOBAL,S2D2,PWRBIOINDNO01,1,2032,6.717168
GLOBAL,S1D2,PWRBIOINDNO01,1,2033,6.717168
GLOBAL,S2D2,PWRBIOINDNO01,1,2033,6.717168
GLOBAL,S1D2,PWRBIOINDNO01,1,2034,6.717168
GLOBAL,S2D2,PWRBIOINDNO01,1,2034,6.717168
GLOBAL,S1D2,PWRBIOINDNO01,1,2035,6.717168
GLOBAL,S2D2,PWRBIOINDNO01,1,2035,6.717168
GLOBAL,S1D2,PWRBIOINDNO01,1,2036,6.717168
GLOBAL,S2D2,PWRBIOINDNO01,1,2036,6.717168
GLOBAL,S1D2,PWRBIOINDNO01,1,2037,6.717168
GLOBAL,S2D2,PWRBIOINDNO01,1,2037,6.717168
GLOBAL,S1D2,PWRBIOINDNO01,1,2038,6.717168
GLOBAL,S2D2,PWRBIOINDNO01,1,2038,6.717168
GLOBAL,S1D2,PWRBIOINDNO01,1,2039,4.667328
GLOBAL,S2D2,PWRBIOINDNO01,1,2039,4.667328
GLOBAL,S1D2,PWRBIOINDNO01,1,2040,3.405888
GLOBAL,S2D2,PWRBIOINDNO01,1,2040,3.405888
GLOBAL,S1D2,PWRBIOINDNO01,1,2041,3.405888
GLOBAL,S2D2,PWRBIOINDNO01,1,2041,3.405888
GLOBAL,S1D2,PWRBIOINDNO01,1,2042,3.405888
GLOBAL,S2D2,PWRBIOINDNO01,1,2042,3.405888
GLOBAL,S1D2,PWRBIOINDNO01,1,2043,3.405888
GLOBAL,S2D2,PWRBIOINDNO01,1,2043,3.405888
GLOBAL,S1D2,PWRBIOINDNO01,1,2044,3.405888
GLOBAL,S2D2,PWRBIOINDNO01,1,2044,3.405888
GLOBAL,S1D2,PWRBIOINDNO01,1,2045,3.405888
GLOBAL,S2D2,PWRBIOINDNO01,1,2045,3.405888
GLOBAL,S1D2,PWRBIOINDNO01,1,2046,3.405888
GLOBAL,S2D2,PWRBIOINDNO01,1,2046,3.405888
GLOBAL,S1D2,PWRBIOINDNO01,1,2047,3.405888
GLOBAL,S2D2,PWRBIOINDNO01,1,2047,3.405888
GLOBAL,S1D2,PWRBIOINDNO01,1,2048,3.405888
GLOBAL,S2D2,PWRBIOINDNO01,1,2048,3.405888
GLOBAL,S1D2,PWRBIOINDNO01,1,2049,3.405888
GLOBAL,S2D2,PWRBIOINDNO01,1,2049,3.405888
GLOBAL,S1D2,PWRBIOINDNO01,1,2050,3.405888
GLOBAL,S2D2,PWRBIOINDNO01,1,2050,3.405888
GLOBAL,S1D2,PWRBIOINDSO01,1,2021,38.3020488
GLOBAL,S1D1,PWRBIOINDSO01,1,2021,38.30204880000001
GLOBAL,S2D2,PWRBIOINDSO01,1,2021,38.302048800000016
GLOBAL,S2D1,PWRBIOINDSO01,1,2021,38.302048800000016
GLOBAL,S1D2,PWRBIOINDSO01,1,2022,38.3020488
GLOBAL,S1D1,PWRBIOINDSO01,1,2022,38.30204880000001
GLOBAL,S2D2,PWRBIOINDSO01,1,2022,38.302048800000016
GLOBAL,S2D1,PWRBIOINDSO01,1,2022,38.302048800000016
GLOBAL,S1D2,PWRBIOINDSO01,1,2023,38.3020488
GLOBAL,S1D1,PWRBIOINDSO01,1,2023,38.30204880000001
GLOBAL,S2D2,PWRBIOINDSO01,1,2023,38.302048800000016
GLOBAL,S2D1,PWRBIOINDSO01,1,2023,38.302048800000016
GLOBAL,S1D2,PWRBIOINDSO01,1,2024,38.3020488
GLOBAL,S1D1,PWRBIOINDSO01,1,2024,38.30204880000001
GLOBAL,S2D2,PWRBIOINDSO01,1,2024,38.302048800000016
GLOBAL,S2D1,PWRBIOINDSO01,1,2024,38.302048800000016
GLOBAL,S1D2,PWRBIOINDSO01,1,2025,76.6040976
GLOBAL,S1D1,PWRBIOINDSO01,1,2025,35.42599172573938
GLOBAL,S2D2,PWRBIOINDSO01,1,2025,41.768304863741406
GLOBAL,S1D2,PWRBIOINDSO01,1,2026,76.6040976
GLOBAL,S2D2,PWRBIOINDSO01,1,2026,76.6040976
GLOBAL,S1D2,PWRBIOINDSO01,1,2027,76.6040976
GLOBAL,S2D2,PWRBIOINDSO01,1,2027,76.6040976
GLOBAL,S1D2,PWRBIOINDSO01,1,2028,76.6040976
GLOBAL,S2D2,PWRBIOINDSO01,1,2028,76.6040976
GLOBAL,S1D2,PWRBIOINDSO01,1,2029,76.6040976
GLOBAL,S2D2,PWRBIOINDSO01,1,2029,76.6040976
GLOBAL,S1D2,PWRBIOINDSO01,1,2030,76.6040976
GLOBAL,S2D2,PWRBIOINDSO01,1,2030,76.6040976
GLOBAL,S1D2,PWRBIOINDSO01,1,2031,76.6040976
GLOBAL,S2D2,PWRBIOINDSO01,1,2031,76.6040976
