REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,S1D1,PWRCSPINDSO01,CSPINDSO,2031,1.923696
GLOBAL,S1D1,PWRCSPINDSO01,CSPINDSO,2032,1.923696
GLOBAL,S1D1,PWRCSPINDSO01,CSPINDSO,2033,1.923696
GLOBAL,S1D1,PWRCSPINDSO01,CSPINDSO,2034,1.923696
GLOBAL,S1D1,PWRCSPINDSO01,CSPINDSO,2035,1.923696
GLOBAL,S1D1,PWRCSPINDSO01,CSPINDSO,2036,1.923696
GLOBAL,S1D1,PWRCSPINDSO01,CSPINDSO,2037,1.923696
GLOBAL,S1D1,PWRCSPINDSO01,CSPINDSO,2038,1.923696
GLOBAL,S1D1,PWRCSPINDSO01,CSPINDSO,2039,1.923696
GLOBAL,S1D1,PWRHYDINDEA01,HYDINDEA,2021,37.231180848
GLOBAL,S1D1,PWRHYDINDEA01,HYDINDEA,2022,37.231180848
GLOBAL,S1D1,PWRHYDINDEA01,HYDINDEA,2023,37.231180848
GLOBAL,S1D1,PWRHYDINDEA01,HYDINDEA,2024,41.366496528
GLOBAL,S1D1,PWRHYDINDEA01,HYDINDEA,2025,16.437314880341763
GLOBAL,S1D1,PWRHYDINDEA01,HYDINDEA,2026,16.437314880341763
GLOBAL,S1D1,PWRHYDINDEA01,HYDINDEA,2027,16.437314880341763
GLOBAL,S1D1,PWRHYDINDEA01,HYDINDEA,2028,16.437314880341763
GLOBAL,S1D1,PWRHYDINDEA01,HYDINDEA,2029,16.437314880341763
GLOBAL,S1D1,PWRHYDINDEA01,HYDINDEA,2030,16.437314880341763
GLOBAL,S1D1,PWRHYDINDEA01,HYDINDEA,2031,16.437314880341763
GLOBAL,S1D1,PWRHYDINDEA01,HYDINDEA,2032,16.437314880341763
GLOBAL,S1D1,PWRHYDINDEA01,HYDINDEA,2033,41.366496528
GLOBAL,S1D1,PWRHYDINDEA01,HYDINDEA,2034,41.366496528
GLOBAL,S1D1,PWRHYDINDEA01,HYDINDEA,2035,41.366496528
GLOBAL,S1D1,PWRHYDINDEA01,HYDINDEA,2036,41.366496528
GLOBAL,S1D1,PWRHYDINDEA01,HYDINDEA,2037,41.366496528
GLOBAL,S1D1,PWRHYDINDEA01,HYDINDEA,2038,41.366496528
GLOBAL,S1D1,PWRHYDINDEA01,HYDINDEA,2039,41.366496528
GLOBAL,S1D1,PWRHYDINDEA01,HYDINDEA,2040,41.366496528
GLOBAL,S1D1,PWRHYDINDEA01,HYDINDEA,2041,41.366496528
GLOBAL,S1D1,PWRHYDINDEA01,HYDINDEA,2042,41.366496528
GLOBAL,S1D1,PWRHYDINDEA01,HYDINDEA,2043,41.366496528
GLOBAL,S1D1,PWRHYDINDEA01,HYDINDEA,2044,41.366496528
GLOBAL,S1D1,PWRHYDINDEA01,HYDINDEA,2045,41.366496528
GLOBAL,S1D1,PWRHYDINDEA01,HYDINDEA,2046,41.366496528
GLOBAL,S1D1,PWRHYDINDEA01,HYDINDEA,2047,41.366496528
GLOBAL,S1D1,PWRHYDINDEA01,HYDINDEA,2048,41.366496528
GLOBAL,S1D1,PWRHYDINDEA01,HYDINDEA,2049,41.366496528
GLOBAL,S1D1,PWRHYDINDEA01,HYDINDEA,2050,41.366496528
GLOBAL,S1D1,PWRHYDINDNE01,HYDINDNE,2021,9.892143396414237
GLOBAL,S1D1,PWRHYDINDNE01,HYDINDNE,2022,16.4882759328
GLOBAL,S1D1,PWRHYDINDNE01,HYDINDNE,2023,35.6495495328
GLOBAL,S1D1,PWRHYDINDNE01,HYDINDNE,2024,28.30874699957516
GLOBAL,S1D1,PWRHYDINDNE01,HYDINDNE,2025,23.469406747183022
GLOBAL,S1D1,PWRHYDINDNE01,HYDINDNE,2026,22.622363223374244
GLOBAL,S1D1,PWRHYDINDNE01,HYDINDNE,2027,21.738436423002963
GLOBAL,S1D1,PWRHYDINDNE01,HYDINDNE,2028,20.8506941112633
GLOBAL,S1D1,PWRHYDINDNE01,HYDINDNE,2029,19.95150526541793
GLOBAL,S1D1,PWRHYDINDNE01,HYDINDNE,2030,36.7034195808
GLOBAL,S1D1,PWRHYDINDNE01,HYDINDNE,2031,36.7034195808
GLOBAL,S1D1,PWRHYDINDNE01,HYDINDNE,2032,36.7034195808
GLOBAL,S1D1,PWRHYDINDNE01,HYDINDNE,2033,36.7034195808
GLOBAL,S1D1,PWRHYDINDNE01,HYDINDNE,2034,36.7034195808
GLOBAL,S1D1,PWRHYDINDNE01,HYDINDNE,2035,36.7034195808
GLOBAL,S1D1,PWRHYDINDNE01,HYDINDNE,2036,36.7034195808
GLOBAL,S1D1,PWRHYDINDNE01,HYDINDNE,2037,36.7034195808
GLOBAL,S1D1,PWRHYDINDNE01,HYDINDNE,2038,36.7034195808
GLOBAL,S1D1,PWRHYDINDNE01,HYDINDNE,2039,36.7034195808
GLOBAL,S1D1,PWRHYDINDNE01,HYDINDNE,2040,36.7034195808
GLOBAL,S1D1,PWRHYDINDNE01,HYDINDNE,2041,36.7034195808
GLOBAL,S1D1,PWRHYDINDNE01,HYDINDNE,2042,36.7034195808
GLOBAL,S1D1,PWRHYDINDNE01,HYDINDNE,2043,36.7034195808
GLOBAL,S1D1,PWRHYDINDNE01,HYDINDNE,2044,36.7034195808
GLOBAL,S1D1,PWRHYDINDNE01,HYDINDNE,2045,36.7034195808
GLOBAL,S1D1,PWRHYDINDNE01,HYDINDNE,2046,36.7034195808
GLOBAL,S1D1,PWRHYDINDNE01,HYDINDNE,2047,36.7034195808
GLOBAL,S1D1,PWRHYDINDNE01,HYDINDNE,2048,36.7034195808
GLOBAL,S1D1,PWRHYDINDNE01,HYDINDNE,2049,36.7034195808
GLOBAL,S1D1,PWRHYDINDNE01,HYDINDNE,2050,36.7034195808
GLOBAL,S1D1,PWRHYDINDNO01,HYDINDNO,2021,236.1523154688
GLOBAL,S1D1,PWRHYDINDNO01,HYDINDNO,2022,186.48352256942937
GLOBAL,S1D1,PWRHYDINDNO01,HYDINDNO,2023,267.6257732736
GLOBAL,S1D1,PWRHYDINDNO01,HYDINDNO,2024,208.35569644490693
GLOBAL,S1D1,PWRHYDINDNO01,HYDINDNO,2025,265.79427204092474
GLOBAL,S1D1,PWRHYDINDNO01,HYDINDNO,2026,267.7815650774802
GLOBAL,S1D1,PWRHYDINDNO01,HYDINDNO,2027,230.6354900472264
GLOBAL,S1D1,PWRHYDINDNO01,HYDINDNO,2028,276.7612470782879
GLOBAL,S1D1,PWRHYDINDNO01,HYDINDNO,2029,261.8970233066207
