REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,FUEL,YEAR,VALUE
GLOBAL,S1D1,MINCOAINT,1,COAINT,2021,10633.201
GLOBAL,S1D1,MINCOAINT,1,COAINT,2022,11949.612
GLOBAL,S1D1,MINCOAINT,1,COAINT,2023,12197.805
GLOBAL,S1D1,MINCOAINT,1,COAINT,2024,4710.3696
GLOBAL,S1D1,MINCOAINT,1,COAINT,2025,1026.7422
GLOBAL,S1D1,MINURNINT,1,URNINT,2021,516.67321
GLOBAL,S1D1,MINURNINT,1,URNINT,2022,358.37567
GLOBAL,S1D1,MINURNINT,1,URNINT,2023,789.7119
GLOBAL,S1D1,MINURNINT,1,URNINT,2024,594.39453
GLOBAL,S1D1,MINURNINT,1,URNINT,2025,838.71884
GLOBAL,S1D1,MINURNINT,1,URNINT,2026,673.33245
GLOBAL,S1D1,MINURNINT,1,URNINT,2027,1023.1157
GLOBAL,S1D1,MINURNINT,1,URNINT,2028,1164.1327
GLOBAL,S1D1,MINURNINT,1,URNINT,2029,1174.7665
GLOBAL,S1D1,MINURNINT,1,URNINT,2030,814.92429
GLOBAL,S1D1,MINURNINT,1,URNINT,2031,1107.8351
GLOBAL,S1D1,MINURNINT,1,URNINT,2032,968.86574
GLOBAL,S1D1,MINURNINT,1,URNINT,2033,902.39324
GLOBAL,S1D1,MINURNINT,1,URNINT,2034,830.94558
GLOBAL,S1D1,MINURNINT,1,URNINT,2035,854.87694
GLOBAL,S1D1,MINURNINT,1,URNINT,2036,806.01874
GLOBAL,S1D1,MINURNINT,1,URNINT,2037,1001.4843
GLOBAL,S1D1,MINURNINT,1,URNINT,2038,913.48255
GLOBAL,S1D1,MINURNINT,1,URNINT,2039,990.88167
GLOBAL,S1D1,MINURNINT,1,URNINT,2040,980.93853
GLOBAL,S1D1,MINURNINT,1,URNINT,2041,969.6506
GLOBAL,S1D1,MINURNINT,1,URNINT,2042,949.21037
GLOBAL,S1D1,MINURNINT,1,URNINT,2043,935.80389
GLOBAL,S1D1,MINURNINT,1,URNINT,2044,897.01922
GLOBAL,S1D1,MINURNINT,1,URNINT,2045,752.43465
GLOBAL,S1D1,MINURNINT,1,URNINT,2046,752.43465
GLOBAL,S1D1,MINURNINT,1,URNINT,2047,743.24553
GLOBAL,S1D1,MINURNINT,1,URNINT,2048,832.83361
GLOBAL,S1D1,MINURNINT,1,URNINT,2049,685.39815
GLOBAL,S1D1,MINURNINT,1,URNINT,2050,908.73893
GLOBAL,S1D1,PWRBIOINDNO01,1,ELCINDNO01,2021,3.358584
GLOBAL,S1D1,PWRBIOINDNO01,1,ELCINDNO01,2022,3.358584
GLOBAL,S1D1,PWRBIOINDNO01,1,ELCINDNO01,2023,3.358584
GLOBAL,S1D1,PWRBIOINDNO01,1,ELCINDNO01,2024,3.358584
GLOBAL,S1D1,PWRBIOINDSO01,1,ELCINDSO01,2021,38.302049
GLOBAL,S1D1,PWRBIOINDSO01,1,ELCINDSO01,2022,38.302049
GLOBAL,S1D1,PWRBIOINDSO01,1,ELCINDSO01,2023,38.302049
GLOBAL,S1D1,PWRBIOINDSO01,1,ELCINDSO01,2024,38.302049
GLOBAL,S1D1,PWRBIOINDWE01,1,ELCINDWE01,2021,1.750248
GLOBAL,S1D1,PWRBIOINDWE01,1,ELCINDWE01,2022,1.750248
GLOBAL,S1D1,PWRBIOINDWE01,1,ELCINDWE01,2023,1.750248
GLOBAL,S1D1,PWRBIOINDWE01,1,ELCINDWE01,2024,1.750248
GLOBAL,S1D1,PWRCOAINDEA01,2,ELCINDEA01,2021,620.91215
GLOBAL,S1D1,PWRCOAINDEA01,2,ELCINDEA01,2022,686.32154
GLOBAL,S1D1,PWRCOAINDEA01,2,ELCINDEA01,2023,732.53094
GLOBAL,S1D1,PWRCOAINDEA01,2,ELCINDEA01,2024,277.01934
GLOBAL,S1D1,PWRCOAINDNE01,2,ELCINDNE01,2021,23.652
GLOBAL,S1D1,PWRCOAINDNE01,2,ELCINDNE01,2022,20.228457
GLOBAL,S1D1,PWRCOAINDNE01,2,ELCINDNE01,2023,23.652
GLOBAL,S1D1,PWRCOAINDNO01,2,ELCINDNO01,2021,835.21072
GLOBAL,S1D1,PWRCOAINDNO01,2,ELCINDNO01,2022,955.8071
GLOBAL,S1D1,PWRCOAINDNO01,2,ELCINDNO01,2023,964.25326
GLOBAL,S1D1,PWRCOAINDNO01,2,ELCINDNO01,2024,29.561706
GLOBAL,S1D1,PWRCOAINDSO01,2,ELCINDSO01,2021,1070.6765
GLOBAL,S1D1,PWRCOAINDSO01,2,ELCINDSO01,2022,1229.3989
GLOBAL,S1D1,PWRCOAINDSO01,2,ELCINDSO01,2023,1241.0002
GLOBAL,S1D1,PWRCOAINDSO01,2,ELCINDSO01,2024,893.51487
GLOBAL,S1D1,PWRCOAINDSO01,2,ELCINDSO01,2025,350.42397
GLOBAL,S1D1,PWRCOAINDWE01,2,ELCINDWE01,2021,1076.4222
GLOBAL,S1D1,PWRCOAINDWE01,2,ELCINDWE01,2022,1184.0605
GLOBAL,S1D1,PWRCOAINDWE01,2,ELCINDWE01,2023,1199.3337
GLOBAL,S1D1,PWRCOAINDWE01,2,ELCINDWE01,2024,407.93649
GLOBAL,S1D1,PWRCSPINDNO01,1,ELCINDNO01,2021,7.5282187
GLOBAL,S1D1,PWRCSPINDNO01,1,ELCINDNO01,2022,7.5282187
GLOBAL,S1D1,PWRCSPINDNO01,1,ELCINDNO01,2023,7.5282187
GLOBAL,S1D1,PWRCSPINDNO01,1,ELCINDNO01,2024,7.5282187
GLOBAL,S1D1,PWRCSPINDNO01,1,ELCINDNO01,2025,7.5282187
GLOBAL,S1D1,PWRCSPINDNO01,1,ELCINDNO01,2026,7.5282187
GLOBAL,S1D1,PWRCSPINDNO01,1,ELCINDNO01,2027,7.5282187
GLOBAL,S1D1,PWRCSPINDNO01,1,ELCINDNO01,2028,7.5282187
GLOBAL,S1D1,PWRCSPINDNO01,1,ELCINDNO01,2029,7.5282187
GLOBAL,S1D1,PWRCSPINDNO01,1,ELCINDNO01,2030,7.5282187
GLOBAL,S1D1,PWRCSPINDNO01,1,ELCINDNO01,2031,7.5282187
GLOBAL,S1D1,PWRCSPINDNO01,1,ELCINDNO01,2032,7.5282187
GLOBAL,S1D1,PWRCSPINDNO01,1,ELCINDNO01,2033,7.5282187
GLOBAL,S1D1,PWRCSPINDNO01,1,ELCINDNO01,2034,7.5282187
GLOBAL,S1D1,PWRCSPINDNO01,1,ELCINDNO01,2035,7.5282187
GLOBAL,S1D1,PWRCSPINDNO01,1,ELCINDNO01,2036,7.5282187
GLOBAL,S1D1,PWRCSPINDNO01,1,ELCINDNO01,2037,7.5282187
GLOBAL,S1D1,PWRCSPINDNO01,1,ELCINDNO01,2038,7.5282187
GLOBAL,S1D1,PWRCSPINDNO01,1,ELCINDNO01,2039,7.5282187
GLOBAL,S1D1,PWRCSPINDNO01,1,ELCINDNO01,2040,3.7694035
GLOBAL,S1D1,PWRCSPINDNO01,1,ELCINDNO01,2041,3.7694035
GLOBAL,S1D1,PWRCSPINDNO01,1,ELCINDNO01,2042,3.7058742
GLOBAL,S1D1,PWRCSPINDNO01,1,ELCINDNO01,2043,3.7058742
GLOBAL,S1D1,PWRCSPINDNO01,1,ELCINDNO01,2044,2.647053
GLOBAL,S1D1,PWRCSPINDSO01,1,ELCINDSO01,2021,1.923696
GLOBAL,S1D1,PWRCSPINDSO01,1,ELCINDSO01,2022,1.923696
GLOBAL,S1D1,PWRCSPINDSO01,1,ELCINDSO01,2023,1.923696
GLOBAL,S1D1,PWRCSPINDSO01,1,ELCINDSO01,2024,1.923696
GLOBAL,S1D1,PWRCSPINDSO01,1,ELCINDSO01,2025,1.923696
GLOBAL,S1D1,PWRCSPINDSO01,1,ELCINDSO01,2026,1.923696
GLOBAL,S1D1,PWRCSPINDSO01,1,ELCINDSO01,2027,1.923696
GLOBAL,S1D1,PWRCSPINDSO01,1,ELCINDSO01,2028,1.923696
GLOBAL,S1D1,PWRCSPINDSO01,1,ELCINDSO01,2029,1.923696
GLOBAL,S1D1,PWRCSPINDSO01,1,ELCINDSO01,2030,1.923696
GLOBAL,S1D1,PWRCSPINDSO01,1,ELCINDSO01,2031,1.923696
GLOBAL,S1D1,PWRCSPINDSO01,1,ELCINDSO01,2032,1.923696
GLOBAL,S1D1,PWRCSPINDSO01,1,ELCINDSO01,2033,1.923696
GLOBAL,S1D1,PWRCSPINDSO01,1,ELCINDSO01,2034,1.923696
GLOBAL,S1D1,PWRCSPINDSO01,1,ELCINDSO01,2035,1.923696
GLOBAL,S1D1,PWRCSPINDSO01,1,ELCINDSO01,2036,1.923696
GLOBAL,S1D1,PWRCSPINDSO01,1,ELCINDSO01,2037,1.923696
GLOBAL,S1D1,PWRCSPINDSO01,1,ELCINDSO01,2038,1.923696
GLOBAL,S1D1,PWRCSPINDSO01,1,ELCINDSO01,2039,1.923696
GLOBAL,S1D1,PWRHYDINDEA01,1,ELCINDEA01,2021,37.231181
GLOBAL,S1D1,PWRHYDINDEA01,1,ELCINDEA01,2022,37.231181
GLOBAL,S1D1,PWRHYDINDEA01,1,ELCINDEA01,2023,37.231181
GLOBAL,S1D1,PWRHYDINDEA01,1,ELCINDEA01,2024,41.366497
GLOBAL,S1D1,PWRHYDINDEA01,1,ELCINDEA01,2025,39.000905
GLOBAL,S1D1,PWRHYDINDEA01,1,ELCINDEA01,2026,41.366497
GLOBAL,S1D1,PWRHYDINDEA01,1,ELCINDEA01,2027,41.366497
GLOBAL,S1D1,PWRHYDINDEA01,1,ELCINDEA01,2028,16.437315
GLOBAL,S1D1,PWRHYDINDEA01,1,ELCINDEA01,2029,16.437315
GLOBAL,S1D1,PWRHYDINDEA01,1,ELCINDEA01,2030,16.437315
GLOBAL,S1D1,PWRHYDINDEA01,1,ELCINDEA01,2031,16.437315
GLOBAL,S1D1,PWRHYDINDEA01,1,ELCINDEA01,2032,16.437315
GLOBAL,S1D1,PWRHYDINDEA01,1,ELCINDEA01,2033,41.366497
GLOBAL,S1D1,PWRHYDINDEA01,1,ELCINDEA01,2034,41.366497
GLOBAL,S1D1,PWRHYDINDEA01,1,ELCINDEA01,2035,41.366497
GLOBAL,S1D1,PWRHYDINDEA01,1,ELCINDEA01,2036,41.366497
GLOBAL,S1D1,PWRHYDINDEA01,1,ELCINDEA01,2037,41.366497
GLOBAL,S1D1,PWRHYDINDEA01,1,ELCINDEA01,2038,41.366497
GLOBAL,S1D1,PWRHYDINDEA01,1,ELCINDEA01,2039,41.366497
GLOBAL,S1D1,PWRHYDINDEA01,1,ELCINDEA01,2040,41.366497
GLOBAL,S1D1,PWRHYDINDEA01,1,ELCINDEA01,2041,41.366497
GLOBAL,S1D1,PWRHYDINDEA01,1,ELCINDEA01,2042,41.366497
GLOBAL,S1D1,PWRHYDINDEA01,1,ELCINDEA01,2043,41.366497
GLOBAL,S1D1,PWRHYDINDEA01,1,ELCINDEA01,2044,41.366497
GLOBAL,S1D1,PWRHYDINDEA01,1,ELCINDEA01,2045,41.366497
GLOBAL,S1D1,PWRHYDINDEA01,1,ELCINDEA01,2046,41.366497
GLOBAL,S1D1,PWRHYDINDEA01,1,ELCINDEA01,2047,41.366497
GLOBAL,S1D1,PWRHYDINDEA01,1,ELCINDEA01,2048,41.366497
GLOBAL,S1D1,PWRHYDINDEA01,1,ELCINDEA01,2049,41.366497
GLOBAL,S1D1,PWRHYDINDEA01,1,ELCINDEA01,2050,41.366497
GLOBAL,S1D1,PWRHYDINDNE01,1,ELCINDNE01,2021,9.8921434
GLOBAL,S1D1,PWRHYDINDNE01,1,ELCINDNE01,2022,16.488276
GLOBAL,S1D1,PWRHYDINDNE01,1,ELCINDNE01,2023,35.64955
GLOBAL,S1D1,PWRHYDINDNE01,1,ELCINDNE01,2024,36.70342
GLOBAL,S1D1,PWRHYDINDNE01,1,ELCINDNE01,2025,23.469407
GLOBAL,S1D1,PWRHYDINDNE01,1,ELCINDNE01,2026,22.622363
GLOBAL,S1D1,PWRHYDINDNE01,1,ELCINDNE01,2027,36.70342
GLOBAL,S1D1,PWRHYDINDNE01,1,ELCINDNE01,2028,20.850694
GLOBAL,S1D1,PWRHYDINDNE01,1,ELCINDNE01,2029,19.951505
GLOBAL,S1D1,PWRHYDINDNE01,1,ELCINDNE01,2030,19.043414
GLOBAL,S1D1,PWRHYDINDNE01,1,ELCINDNE01,2031,36.70342
GLOBAL,S1D1,PWRHYDINDNE01,1,ELCINDNE01,2032,36.70342
GLOBAL,S1D1,PWRHYDINDNE01,1,ELCINDNE01,2033,36.70342
GLOBAL,S1D1,PWRHYDINDNE01,1,ELCINDNE01,2034,36.70342
GLOBAL,S1D1,PWRHYDINDNE01,1,ELCINDNE01,2035,23.565121
GLOBAL,S1D1,PWRHYDINDNE01,1,ELCINDNE01,2036,24.616916
GLOBAL,S1D1,PWRHYDINDNE01,1,ELCINDNE01,2037,25.659331
GLOBAL,S1D1,PWRHYDINDNE01,1,ELCINDNE01,2038,36.70342
GLOBAL,S1D1,PWRHYDINDNE01,1,ELCINDNE01,2039,36.70342
GLOBAL,S1D1,PWRHYDINDNE01,1,ELCINDNE01,2040,36.70342
GLOBAL,S1D1,PWRHYDINDNE01,1,ELCINDNE01,2041,36.70342
GLOBAL,S1D1,PWRHYDINDNE01,1,ELCINDNE01,2042,36.70342
GLOBAL,S1D1,PWRHYDINDNE01,1,ELCINDNE01,2043,36.70342
GLOBAL,S1D1,PWRHYDINDNE01,1,ELCINDNE01,2044,36.70342
GLOBAL,S1D1,PWRHYDINDNE01,1,ELCINDNE01,2045,36.70342
GLOBAL,S1D1,PWRHYDINDNE01,1,ELCINDNE01,2046,36.70342
GLOBAL,S1D1,PWRHYDINDNE01,1,ELCINDNE01,2047,36.70342
GLOBAL,S1D1,PWRHYDINDNE01,1,ELCINDNE01,2048,36.70342
GLOBAL,S1D1,PWRHYDINDNE01,1,ELCINDNE01,2049,36.70342
GLOBAL,S1D1,PWRHYDINDNE01,1,ELCINDNE01,2050,36.70342
GLOBAL,S1D1,PWRHYDINDNO01,1,ELCINDNO01,2021,183.85255
GLOBAL,S1D1,PWRHYDINDNO01,1,ELCINDNO01,2022,186.48352
GLOBAL,S1D1,PWRHYDINDNO01,1,ELCINDNO01,2023,267.62577
GLOBAL,S1D1,PWRHYDINDNO01,1,ELCINDNO01,2024,267.62577
GLOBAL,S1D1,PWRHYDINDNO01,1,ELCINDNO01,2025,228.6482
GLOBAL,S1D1,PWRHYDINDNO01,1,ELCINDNO01,2026,267.78157
GLOBAL,S1D1,PWRHYDINDNO01,1,ELCINDNO01,2027,230.63549
GLOBAL,S1D1,PWRHYDINDNO01,1,ELCINDNO01,2028,221.80541
GLOBAL,S1D1,PWRHYDINDNO01,1,ELCINDNO01,2029,206.94119
GLOBAL,S1D1,PWRHYDINDNO01,1,ELCINDNO01,2030,269.71104
GLOBAL,S1D1,PWRHYDINDNO01,1,ELCINDNO01,2031,167.72528
GLOBAL,S1D1,PWRHYDINDNO01,1,ELCINDNO01,2032,172.63866
GLOBAL,S1D1,PWRHYDINDNO01,1,ELCINDNO01,2033,167.01106
GLOBAL,S1D1,PWRHYDINDNO01,1,ELCINDNO01,2034,167.01106
GLOBAL,S1D1,PWRHYDINDNO01,1,ELCINDNO01,2035,167.01106
GLOBAL,S1D1,PWRHYDINDNO01,1,ELCINDNO01,2036,167.01106
GLOBAL,S1D1,PWRHYDINDNO01,1,ELCINDNO01,2037,167.01106
GLOBAL,S1D1,PWRHYDINDNO01,1,ELCINDNO01,2038,167.01106
GLOBAL,S1D1,PWRHYDINDNO01,1,ELCINDNO01,2039,167.01106
GLOBAL,S1D1,PWRHYDINDNO01,1,ELCINDNO01,2040,167.01106
GLOBAL,S1D1,PWRHYDINDNO01,1,ELCINDNO01,2041,167.01106
GLOBAL,S1D1,PWRHYDINDNO01,1,ELCINDNO01,2042,167.01106
GLOBAL,S1D1,PWRHYDINDNO01,1,ELCINDNO01,2043,167.01106
GLOBAL,S1D1,PWRHYDINDNO01,1,ELCINDNO01,2044,167.01106
GLOBAL,S1D1,PWRHYDINDNO01,1,ELCINDNO01,2045,167.01106
GLOBAL,S1D1,PWRHYDINDNO01,1,ELCINDNO01,2046,167.01106
GLOBAL,S1D1,PWRHYDINDNO01,1,ELCINDNO01,2047,167.01106
GLOBAL,S1D1,PWRHYDINDNO01,1,ELCINDNO01,2048,167.01106
GLOBAL,S1D1,PWRHYDINDNO01,1,ELCINDNO01,2049,167.01106
GLOBAL,S1D1,PWRHYDINDNO01,1,ELCINDNO01,2050,167.01106
GLOBAL,S1D1,PWRHYDINDSO01,1,ELCINDSO01,2021,75.120833
GLOBAL,S1D1,PWRHYDINDSO01,1,ELCINDSO01,2022,75.120833
GLOBAL,S1D1,PWRHYDINDSO01,1,ELCINDSO01,2023,78.469957
GLOBAL,S1D1,PWRHYDINDSO01,1,ELCINDSO01,2024,78.469957
GLOBAL,S1D1,PWRHYDINDSO01,1,ELCINDSO01,2025,78.469957
GLOBAL,S1D1,PWRHYDINDSO01,1,ELCINDSO01,2026,78.469957
GLOBAL,S1D1,PWRHYDINDSO01,1,ELCINDSO01,2027,25.280758
GLOBAL,S1D1,PWRHYDINDSO01,1,ELCINDSO01,2028,25.280758
GLOBAL,S1D1,PWRHYDINDSO01,1,ELCINDSO01,2029,25.280758
GLOBAL,S1D1,PWRHYDINDSO01,1,ELCINDSO01,2030,78.469957
GLOBAL,S1D1,PWRHYDINDSO01,1,ELCINDSO01,2031,25.280758
GLOBAL,S1D1,PWRHYDINDSO01,1,ELCINDSO01,2032,78.469957
GLOBAL,S1D1,PWRHYDINDSO01,1,ELCINDSO01,2033,78.469957
GLOBAL,S1D1,PWRHYDINDSO01,1,ELCINDSO01,2034,78.469957
GLOBAL,S1D1,PWRHYDINDSO01,1,ELCINDSO01,2035,78.469957
GLOBAL,S1D1,PWRHYDINDSO01,1,ELCINDSO01,2036,78.469957
GLOBAL,S1D1,PWRHYDINDSO01,1,ELCINDSO01,2037,25.280758
GLOBAL,S1D1,PWRHYDINDSO01,1,ELCINDSO01,2038,25.280758
GLOBAL,S1D1,PWRHYDINDSO01,1,ELCINDSO01,2039,25.280758
GLOBAL,S1D1,PWRHYDINDSO01,1,ELCINDSO01,2040,25.280758
GLOBAL,S1D1,PWRHYDINDSO01,1,ELCINDSO01,2041,25.280758
GLOBAL,S1D1,PWRHYDINDSO01,1,ELCINDSO01,2042,25.280758
GLOBAL,S1D1,PWRHYDINDSO01,1,ELCINDSO01,2043,25.280758
GLOBAL,S1D1,PWRHYDINDSO01,1,ELCINDSO01,2044,25.280758
GLOBAL,S1D1,PWRHYDINDSO01,1,ELCINDSO01,2045,25.280758
GLOBAL,S1D1,PWRHYDINDSO01,1,ELCINDSO01,2046,35.954191
GLOBAL,S1D1,PWRHYDINDSO01,1,ELCINDSO01,2047,26.664845
GLOBAL,S1D1,PWRHYDINDSO01,1,ELCINDSO01,2048,25.280758
GLOBAL,S1D1,PWRHYDINDSO01,1,ELCINDSO01,2049,90.057525
GLOBAL,S1D1,PWRHYDINDSO01,1,ELCINDSO01,2050,178.44448
GLOBAL,S1D1,PWRHYDINDWE01,1,ELCINDWE01,2021,38.557191
GLOBAL,S1D1,PWRHYDINDWE01,1,ELCINDWE01,2022,38.557191
GLOBAL,S1D1,PWRHYDINDWE01,1,ELCINDWE01,2023,38.557191
GLOBAL,S1D1,PWRHYDINDWE01,1,ELCINDWE01,2024,38.557191
GLOBAL,S1D1,PWRHYDINDWE01,1,ELCINDWE01,2025,12.551309
GLOBAL,S1D1,PWRHYDINDWE01,1,ELCINDWE01,2026,39.001975
GLOBAL,S1D1,PWRHYDINDWE01,1,ELCINDWE01,2027,12.551309
GLOBAL,S1D1,PWRHYDINDWE01,1,ELCINDWE01,2028,12.014546
GLOBAL,S1D1,PWRHYDINDWE01,1,ELCINDWE01,2029,12.014546
GLOBAL,S1D1,PWRHYDINDWE01,1,ELCINDWE01,2030,12.014546
GLOBAL,S1D1,PWRHYDINDWE01,1,ELCINDWE01,2031,26.40233
GLOBAL,S1D1,PWRHYDINDWE01,1,ELCINDWE01,2032,12.014546
GLOBAL,S1D1,PWRHYDINDWE01,1,ELCINDWE01,2033,23.135224
GLOBAL,S1D1,PWRHYDINDWE01,1,ELCINDWE01,2034,12.014546
GLOBAL,S1D1,PWRHYDINDWE01,1,ELCINDWE01,2035,37.334036
GLOBAL,S1D1,PWRHYDINDWE01,1,ELCINDWE01,2036,37.334036
GLOBAL,S1D1,PWRHYDINDWE01,1,ELCINDWE01,2037,12.014546
GLOBAL,S1D1,PWRHYDINDWE01,1,ELCINDWE01,2038,12.014546
GLOBAL,S1D1,PWRHYDINDWE01,1,ELCINDWE01,2039,12.014546
GLOBAL,S1D1,PWRHYDINDWE01,1,ELCINDWE01,2040,12.014546
GLOBAL,S1D1,PWRHYDINDWE01,1,ELCINDWE01,2041,12.014546
GLOBAL,S1D1,PWRHYDINDWE01,1,ELCINDWE01,2042,12.014546
GLOBAL,S1D1,PWRHYDINDWE01,1,ELCINDWE01,2043,12.014546
GLOBAL,S1D1,PWRHYDINDWE01,1,ELCINDWE01,2044,12.014546
GLOBAL,S1D1,PWRHYDINDWE01,1,ELCINDWE01,2045,37.334036
GLOBAL,S1D1,PWRHYDINDWE01,1,ELCINDWE01,2046,37.334036
GLOBAL,S1D1,PWRHYDINDWE01,1,ELCINDWE01,2047,37.334036
GLOBAL,S1D1,PWRHYDINDWE01,1,ELCINDWE01,2048,12.014546
GLOBAL,S1D1,PWRHYDINDWE01,1,ELCINDWE01,2049,12.014546
GLOBAL,S1D1,PWRHYDINDWE01,1,ELCINDWE01,2050,12.014546
GLOBAL,S1D1,PWRSPVINDEA01,1,ELCINDEA01,2021,1.4278217
GLOBAL,S1D1,PWRSPVINDEA01,1,ELCINDEA01,2022,1.4278217
GLOBAL,S1D1,PWRSPVINDEA01,1,ELCINDEA01,2023,1.4278217
GLOBAL,S1D1,PWRSPVINDEA01,1,ELCINDEA01,2024,322.04163
GLOBAL,S1D1,PWRSPVINDEA01,1,ELCINDEA01,2025,642.65544
GLOBAL,S1D1,PWRSPVINDEA01,1,ELCINDEA01,2026,642.65544
GLOBAL,S1D1,PWRSPVINDEA01,1,ELCINDEA01,2027,642.65544
GLOBAL,S1D1,PWRSPVINDEA01,1,ELCINDEA01,2028,642.65544
GLOBAL,S1D1,PWRSPVINDEA01,1,ELCINDEA01,2029,642.65544
GLOBAL,S1D1,PWRSPVINDEA01,1,ELCINDEA01,2030,642.65544
GLOBAL,S1D1,PWRSPVINDEA01,1,ELCINDEA01,2031,717.35172
GLOBAL,S1D1,PWRSPVINDEA01,1,ELCINDEA01,2032,772.42913
GLOBAL,S1D1,PWRSPVINDEA01,1,ELCINDEA01,2033,879.45499
GLOBAL,S1D1,PWRSPVINDEA01,1,ELCINDEA01,2034,882.86377
GLOBAL,S1D1,PWRSPVINDEA01,1,ELCINDEA01,2035,888.28627
GLOBAL,S1D1,PWRSPVINDEA01,1,ELCINDEA01,2036,905.66519
GLOBAL,S1D1,PWRSPVINDEA01,1,ELCINDEA01,2037,923.51851
GLOBAL,S1D1,PWRSPVINDEA01,1,ELCINDEA01,2038,940.70381
GLOBAL,S1D1,PWRSPVINDEA01,1,ELCINDEA01,2039,954.67491
GLOBAL,S1D1,PWRSPVINDEA01,1,ELCINDEA01,2040,967.63916
GLOBAL,S1D1,PWRSPVINDEA01,1,ELCINDEA01,2041,991.80469
GLOBAL,S1D1,PWRSPVINDEA01,1,ELCINDEA01,2042,1017.5773
GLOBAL,S1D1,PWRSPVINDEA01,1,ELCINDEA01,2043,1043.3887
GLOBAL,S1D1,PWRSPVINDEA01,1,ELCINDEA01,2044,1066.6345
GLOBAL,S1D1,PWRSPVINDEA01,1,ELCINDEA01,2045,1090.5483
GLOBAL,S1D1,PWRSPVINDEA01,1,ELCINDEA01,2046,1136.9615
GLOBAL,S1D1,PWRSPVINDEA01,1,ELCINDEA01,2047,1173.9935
GLOBAL,S1D1,PWRSPVINDEA01,1,ELCINDEA01,2048,1248.0959
GLOBAL,S1D1,PWRSPVINDEA01,1,ELCINDEA01,2049,1494.8586
GLOBAL,S1D1,PWRSPVINDEA01,1,ELCINDEA01,2050,1535.3465
GLOBAL,S1D1,PWRSPVINDNE01,1,ELCINDNE01,2021,0.19927196
GLOBAL,S1D1,PWRSPVINDNE01,1,ELCINDNE01,2022,1.0399506
GLOBAL,S1D1,PWRSPVINDNE01,1,ELCINDNE01,2023,1.0399506
GLOBAL,S1D1,PWRSPVINDNE01,1,ELCINDNE01,2024,1.0399506
GLOBAL,S1D1,PWRSPVINDNE01,1,ELCINDNE01,2025,1.0399506
GLOBAL,S1D1,PWRSPVINDNE01,1,ELCINDNE01,2026,1.0399506
GLOBAL,S1D1,PWRSPVINDNE01,1,ELCINDNE01,2027,1.0399506
GLOBAL,S1D1,PWRSPVINDNE01,1,ELCINDNE01,2028,1.0399506
GLOBAL,S1D1,PWRSPVINDNE01,1,ELCINDNE01,2029,1.0399506
GLOBAL,S1D1,PWRSPVINDNE01,1,ELCINDNE01,2030,1.0399506
GLOBAL,S1D1,PWRSPVINDNE01,1,ELCINDNE01,2031,1.0399506
GLOBAL,S1D1,PWRSPVINDNE01,1,ELCINDNE01,2032,1.0399506
GLOBAL,S1D1,PWRSPVINDNE01,1,ELCINDNE01,2033,1.0399506
GLOBAL,S1D1,PWRSPVINDNE01,1,ELCINDNE01,2034,1.0399506
GLOBAL,S1D1,PWRSPVINDNE01,1,ELCINDNE01,2035,1.0399506
GLOBAL,S1D1,PWRSPVINDNE01,1,ELCINDNE01,2036,1.0399506
GLOBAL,S1D1,PWRSPVINDNE01,1,ELCINDNE01,2037,1.0399506
GLOBAL,S1D1,PWRSPVINDNE01,1,ELCINDNE01,2038,1.0399506
GLOBAL,S1D1,PWRSPVINDNE01,1,ELCINDNE01,2039,1.0399506
GLOBAL,S1D1,PWRSPVINDNE01,1,ELCINDNE01,2040,1.0399506
GLOBAL,S1D1,PWRSPVINDNE01,1,ELCINDNE01,2041,1.0399506
GLOBAL,S1D1,PWRSPVINDNE01,1,ELCINDNE01,2042,1.0399506
GLOBAL,S1D1,PWRSPVINDNE01,1,ELCINDNE01,2043,1.0399506
GLOBAL,S1D1,PWRSPVINDNE01,1,ELCINDNE01,2044,1.0399506
GLOBAL,S1D1,PWRSPVINDNE01,1,ELCINDNE01,2045,1.0399506
GLOBAL,S1D1,PWRSPVINDNE01,1,ELCINDNE01,2046,1.0399506
GLOBAL,S1D1,PWRSPVINDNE01,1,ELCINDNE01,2047,1.0399506
GLOBAL,S1D1,PWRSPVINDNE01,1,ELCINDNE01,2048,1.0399506
GLOBAL,S1D1,PWRSPVINDNE01,1,ELCINDNE01,2049,1.0399506
GLOBAL,S1D1,PWRSPVINDNE01,1,ELCINDNE01,2050,1.0399506
GLOBAL,S1D1,PWRSPVINDNO01,1,ELCINDNO01,2021,81.355253
GLOBAL,S1D1,PWRSPVINDNO01,1,ELCINDNO01,2022,103.96342
GLOBAL,S1D1,PWRSPVINDNO01,1,ELCINDNO01,2023,103.96342
GLOBAL,S1D1,PWRSPVINDNO01,1,ELCINDNO01,2024,1093.876
GLOBAL,S1D1,PWRSPVINDNO01,1,ELCINDNO01,2025,2040.8228
GLOBAL,S1D1,PWRSPVINDNO01,1,ELCINDNO01,2026,2040.8228
GLOBAL,S1D1,PWRSPVINDNO01,1,ELCINDNO01,2027,2040.8228
GLOBAL,S1D1,PWRSPVINDNO01,1,ELCINDNO01,2028,2040.8228
GLOBAL,S1D1,PWRSPVINDNO01,1,ELCINDNO01,2029,2040.8228
