YEAR,MONTH,HOUR,NODE_1,NODE_2,VALUE
2049,10,4.0,KENXX,TZAXX,-0.88
2050,10,4.0,KENXX,TZAXX,-0.9
2021,10,5.0,KENXX,TZAXX,-0.03
2022,10,5.0,KENXX,TZAXX,-0.05
2023,10,5.0,KENXX,TZAXX,-0.08
2024,10,5.0,KENXX,TZAXX,-0.03
2032,10,5.0,KENXX,TZAXX,-0.2
2033,10,5.0,KENXX,TZAXX,-0.23
2034,10,5.0,KENXX,TZAXX,-0.28
2035,10,5.0,KENXX,TZAXX,-0.37
2036,10,5.0,KENXX,TZAXX,-0.49
2037,10,5.0,KENXX,TZAXX,-0.53
2038,10,5.0,KENXX,TZAXX,-0.56
2039,10,5.0,KENXX,TZAXX,-0.62
2040,10,5.0,KENXX,TZAXX,-0.57
2041,10,5.0,KENXX,TZAXX,-0.5
2042,10,5.0,KENXX,TZAXX,-0.5
2043,10,5.0,KENXX,TZAXX,-0.75
2044,10,5.0,KENXX,TZAXX,-0.69
2045,10,5.0,KENXX,TZAXX,-0.76
2046,10,5.0,KENXX,TZAXX,-0.82
2047,10,5.0,KENXX,TZAXX,-0.84
2048,10,5.0,KENXX,TZAXX,-0.86
2049,10,5.0,KENXX,TZAXX,-0.88
2050,10,5.0,KENXX,TZAXX,-0.9
2021,10,6.0,KENXX,TZAXX,-0.03
2022,10,6.0,KENXX,TZAXX,-0.05
2023,10,6.0,KENXX,TZAXX,-0.08
2024,10,6.0,KENXX,TZAXX,-0.03
2032,10,6.0,KENXX,TZAXX,-0.2
2033,10,6.0,KENXX,TZAXX,-0.23
2034,10,6.0,KENXX,TZAXX,-0.28
2035,10,6.0,KENXX,TZAXX,-0.37
2036,10,6.0,KENXX,TZAXX,-0.49
2037,10,6.0,KENXX,TZAXX,-0.53
2038,10,6.0,KENXX,TZAXX,-0.56
2039,10,6.0,KENXX,TZAXX,-0.62
2040,10,6.0,KENXX,TZAXX,-0.57
2041,10,6.0,KENXX,TZAXX,-0.5
2042,10,6.0,KENXX,TZAXX,-0.5
2043,10,6.0,KENXX,TZAXX,-0.75
2044,10,6.0,KENXX,TZAXX,-0.69
2045,10,6.0,KENXX,TZAXX,-0.76
2046,10,6.0,KENXX,TZAXX,-0.82
2047,10,6.0,KENXX,TZAXX,-0.84
2048,10,6.0,KENXX,TZAXX,-0.86
2049,10,6.0,KENXX,TZAXX,-0.88
2050,10,6.0,KENXX,TZAXX,-0.9
2021,10,7.0,KENXX,TZAXX,-0.03
2022,10,7.0,KENXX,TZAXX,-0.05
2023,10,7.0,KENXX,TZAXX,-0.08
2024,10,7.0,KENXX,TZAXX,-0.03
2032,10,7.0,KENXX,TZAXX,-0.2
2033,10,7.0,KENXX,TZAXX,-0.23
2034,10,7.0,KENXX,TZAXX,-0.28
2035,10,7.0,KENXX,TZAXX,-0.37
2036,10,7.0,KENXX,TZAXX,-0.49
2037,10,7.0,KENXX,TZAXX,-0.53
2038,10,7.0,KENXX,TZAXX,-0.56
2039,10,7.0,KENXX,TZAXX,-0.62
2040,10,7.0,KENXX,TZAXX,-0.57
2041,10,7.0,KENXX,TZAXX,-0.5
2042,10,7.0,KENXX,TZAXX,-0.5
2043,10,7.0,KENXX,TZAXX,-0.75
2044,10,7.0,KENXX,TZAXX,-0.69
2045,10,7.0,KENXX,TZAXX,-0.76
2046,10,7.0,KENXX,TZAXX,-0.82
2047,10,7.0,KENXX,TZAXX,-0.84
2048,10,7.0,KENXX,TZAXX,-0.86
2049,10,7.0,KENXX,TZAXX,-0.88
2050,10,7.0,KENXX,TZAXX,-0.9
2021,10,8.0,KENXX,TZAXX,-0.03
2022,10,8.0,KENXX,TZAXX,-0.05
2023,10,8.0,KENXX,TZAXX,-0.08
2024,10,8.0,KENXX,TZAXX,-0.03
2032,10,8.0,KENXX,TZAXX,-0.2
2033,10,8.0,KENXX,TZAXX,-0.23
2034,10,8.0,KENXX,TZAXX,-0.28
2035,10,8.0,KENXX,TZAXX,-0.37
2036,10,8.0,KENXX,TZAXX,-0.49
2037,10,8.0,KENXX,TZAXX,-0.53
2038,10,8.0,KENXX,TZAXX,-0.56
2039,10,8.0,KENXX,TZAXX,-0.62
2040,10,8.0,KENXX,TZAXX,-0.57
2041,10,8.0,KENXX,TZAXX,-0.5
2042,10,8.0,KENXX,TZAXX,-0.5
2043,10,8.0,KENXX,TZAXX,-0.75
2044,10,8.0,KENXX,TZAXX,-0.69
2045,10,8.0,KENXX,TZAXX,-0.76
2046,10,8.0,KENXX,TZAXX,-0.82
2047,10,8.0,KENXX,TZAXX,-0.84
2048,10,8.0,KENXX,TZAXX,-0.86
2049,10,8.0,KENXX,TZAXX,-0.88
2050,10,8.0,KENXX,TZAXX,-0.9
2021,10,17.0,KENXX,TZAXX,0.07
2022,10,17.0,KENXX,TZAXX,0.07
2023,10,17.0,KENXX,TZAXX,0.07
2024,10,17.0,KENXX,TZAXX,0.28
2025,10,17.0,KENXX,TZAXX,0.33
2026,10,17.0,KENXX,TZAXX,0.37
2027,10,17.0,KENXX,TZAXX,0.4
2028,10,17.0,KENXX,TZAXX,0.44
2029,10,17.0,KENXX,TZAXX,0.47
2030,10,17.0,KENXX,TZAXX,0.48
2031,10,17.0,KENXX,TZAXX,0.49
2032,10,17.0,KENXX,TZAXX,0.37
2033,10,17.0,KENXX,TZAXX,0.3
2034,10,17.0,KENXX,TZAXX,0.07
2021,10,18.0,KENXX,TZAXX,0.07
2022,10,18.0,KENXX,TZAXX,0.07
2023,10,18.0,KENXX,TZAXX,0.07
2024,10,18.0,KENXX,TZAXX,0.28
2025,10,18.0,KENXX,TZAXX,0.33
2026,10,18.0,KENXX,TZAXX,0.37
2027,10,18.0,KENXX,TZAXX,0.4
2028,10,18.0,KENXX,TZAXX,0.44
2029,10,18.0,KENXX,TZAXX,0.47
2030,10,18.0,KENXX,TZAXX,0.48
2031,10,18.0,KENXX,TZAXX,0.49
2032,10,18.0,KENXX,TZAXX,0.37
2033,10,18.0,KENXX,TZAXX,0.3
2034,10,18.0,KENXX,TZAXX,0.07
2021,10,19.0,KENXX,TZAXX,0.07
2022,10,19.0,KENXX,TZAXX,0.07
2023,10,19.0,KENXX,TZAXX,0.07
2024,10,19.0,KENXX,TZAXX,0.28
2025,10,19.0,KENXX,TZAXX,0.33
2026,10,19.0,KENXX,TZAXX,0.37
2027,10,19.0,KENXX,TZAXX,0.4
2028,10,19.0,KENXX,TZAXX,0.44
2029,10,19.0,KENXX,TZAXX,0.47
2030,10,19.0,KENXX,TZAXX,0.48
2031,10,19.0,KENXX,TZAXX,0.49
2032,10,19.0,KENXX,TZAXX,0.37
2033,10,19.0,KENXX,TZAXX,0.3
2034,10,19.0,KENXX,TZAXX,0.07
2021,10,20.0,KENXX,TZAXX,0.07
2022,10,20.0,KENXX,TZAXX,0.07
2023,10,20.0,KENXX,TZAXX,0.07
2024,10,20.0,KENXX,TZAXX,0.28
2025,10,20.0,KENXX,TZAXX,0.33
2026,10,20.0,KENXX,TZAXX,0.37
2027,10,20.0,KENXX,TZAXX,0.4
2028,10,20.0,KENXX,TZAXX,0.44
2029,10,20.0,KENXX,TZAXX,0.47
2030,10,20.0,KENXX,TZAXX,0.48
2031,10,20.0,KENXX,TZAXX,0.49
2032,10,20.0,KENXX,TZAXX,0.37
2033,10,20.0,KENXX,TZAXX,0.3
2034,10,20.0,KENXX,TZAXX,0.07
2021,10,21.0,KENXX,TZAXX,0.07
2022,10,21.0,KENXX,TZAXX,0.07
2023,10,21.0,KENXX,TZAXX,0.07
2024,10,21.0,KENXX,TZAXX,0.28
2025,10,21.0,KENXX,TZAXX,0.33
2026,10,21.0,KENXX,TZAXX,0.37
2027,10,21.0,KENXX,TZAXX,0.4
2028,10,21.0,KENXX,TZAXX,0.44
2029,10,21.0,KENXX,TZAXX,0.47
2030,10,21.0,KENXX,TZAXX,0.48
2031,10,21.0,KENXX,TZAXX,0.49
2032,10,21.0,KENXX,TZAXX,0.37
2033,10,21.0,KENXX,TZAXX,0.3
2034,10,21.0,KENXX,TZAXX,0.07
2021,10,22.0,KENXX,TZAXX,0.07
2022,10,22.0,KENXX,TZAXX,0.07
2023,10,22.0,KENXX,TZAXX,0.07
2024,10,22.0,KENXX,TZAXX,0.28
2025,10,22.0,KENXX,TZAXX,0.33
2026,10,22.0,KENXX,TZAXX,0.37
2027,10,22.0,KENXX,TZAXX,0.4
2028,10,22.0,KENXX,TZAXX,0.44
2029,10,22.0,KENXX,TZAXX,0.47
2030,10,22.0,KENXX,TZAXX,0.48
2031,10,22.0,KENXX,TZAXX,0.49
2032,10,22.0,KENXX,TZAXX,0.37
2033,10,22.0,KENXX,TZAXX,0.3
2034,10,22.0,KENXX,TZAXX,0.07
2021,10,23.0,KENXX,TZAXX,0.07
2022,10,23.0,KENXX,TZAXX,0.07
2023,10,23.0,KENXX,TZAXX,0.07
2024,10,23.0,KENXX,TZAXX,0.28
2025,10,23.0,KENXX,TZAXX,0.33
2026,10,23.0,KENXX,TZAXX,0.37
2027,10,23.0,KENXX,TZAXX,0.4
2028,10,23.0,KENXX,TZAXX,0.44
2029,10,23.0,KENXX,TZAXX,0.47
2030,10,23.0,KENXX,TZAXX,0.48
2031,10,23.0,KENXX,TZAXX,0.49
2032,10,23.0,KENXX,TZAXX,0.37
2033,10,23.0,KENXX,TZAXX,0.3
2034,10,23.0,KENXX,TZAXX,0.07
2021,10,24.0,KENXX,TZAXX,0.07
2022,10,24.0,KENXX,TZAXX,0.07
2023,10,24.0,KENXX,TZAXX,0.07
2024,10,24.0,KENXX,TZAXX,0.28
2025,10,24.0,KENXX,TZAXX,0.33
2026,10,24.0,KENXX,TZAXX,0.37
2027,10,24.0,KENXX,TZAXX,0.4
2028,10,24.0,KENXX,TZAXX,0.44
2029,10,24.0,KENXX,TZAXX,0.47
2030,10,24.0,KENXX,TZAXX,0.48
2031,10,24.0,KENXX,TZAXX,0.49
2032,10,24.0,KENXX,TZAXX,0.37
2033,10,24.0,KENXX,TZAXX,0.3
2034,10,24.0,KENXX,TZAXX,0.07
2021,11,1.0,KENXX,TZAXX,-0.03
2022,11,1.0,KENXX,TZAXX,-0.05
2023,11,1.0,KENXX,TZAXX,-0.08
2024,11,1.0,KENXX,TZAXX,-0.03
2032,11,1.0,KENXX,TZAXX,-0.2
2033,11,1.0,KENXX,TZAXX,-0.23
2034,11,1.0,KENXX,TZAXX,-0.28
2035,11,1.0,KENXX,TZAXX,-0.37
2036,11,1.0,KENXX,TZAXX,-0.49
2037,11,1.0,KENXX,TZAXX,-0.53
2038,11,1.0,KENXX,TZAXX,-0.56
2039,11,1.0,KENXX,TZAXX,-0.62
2040,11,1.0,KENXX,TZAXX,-0.57
2041,11,1.0,KENXX,TZAXX,-0.5
2042,11,1.0,KENXX,TZAXX,-0.5
2043,11,1.0,KENXX,TZAXX,-0.75
2044,11,1.0,KENXX,TZAXX,-0.69
2045,11,1.0,KENXX,TZAXX,-0.76
2046,11,1.0,KENXX,TZAXX,-0.82
2047,11,1.0,KENXX,TZAXX,-0.84
2048,11,1.0,KENXX,TZAXX,-0.86
2049,11,1.0,KENXX,TZAXX,-0.88
2050,11,1.0,KENXX,TZAXX,-0.9
2021,11,2.0,KENXX,TZAXX,-0.03
2022,11,2.0,KENXX,TZAXX,-0.05
2023,11,2.0,KENXX,TZAXX,-0.08
2024,11,2.0,KENXX,TZAXX,-0.03
2032,11,2.0,KENXX,TZAXX,-0.2
2033,11,2.0,KENXX,TZAXX,-0.23
2034,11,2.0,KENXX,TZAXX,-0.28
2035,11,2.0,KENXX,TZAXX,-0.37
2036,11,2.0,KENXX,TZAXX,-0.49
2037,11,2.0,KENXX,TZAXX,-0.53
2038,11,2.0,KENXX,TZAXX,-0.56
2039,11,2.0,KENXX,TZAXX,-0.62
2040,11,2.0,KENXX,TZAXX,-0.57
2041,11,2.0,KENXX,TZAXX,-0.5
2042,11,2.0,KENXX,TZAXX,-0.5
2043,11,2.0,KENXX,TZAXX,-0.75
2044,11,2.0,KENXX,TZAXX,-0.69
2045,11,2.0,KENXX,TZAXX,-0.76
2046,11,2.0,KENXX,TZAXX,-0.82
2047,11,2.0,KENXX,TZAXX,-0.84
2048,11,2.0,KENXX,TZAXX,-0.86
2049,11,2.0,KENXX,TZAXX,-0.88
2050,11,2.0,KENXX,TZAXX,-0.9
2021,11,3.0,KENXX,TZAXX,-0.03
2022,11,3.0,KENXX,TZAXX,-0.05
2023,11,3.0,KENXX,TZAXX,-0.08
2024,11,3.0,KENXX,TZAXX,-0.03
2032,11,3.0,KENXX,TZAXX,-0.2
2033,11,3.0,KENXX,TZAXX,-0.23
2034,11,3.0,KENXX,TZAXX,-0.28
2035,11,3.0,KENXX,TZAXX,-0.37
2036,11,3.0,KENXX,TZAXX,-0.49
2037,11,3.0,KENXX,TZAXX,-0.53
2038,11,3.0,KENXX,TZAXX,-0.56
2039,11,3.0,KENXX,TZAXX,-0.62
2040,11,3.0,KENXX,TZAXX,-0.57
2041,11,3.0,KENXX,TZAXX,-0.5
2042,11,3.0,KENXX,TZAXX,-0.5
2043,11,3.0,KENXX,TZAXX,-0.75
2044,11,3.0,KENXX,TZAXX,-0.69
2045,11,3.0,KENXX,TZAXX,-0.76
2046,11,3.0,KENXX,TZAXX,-0.82
2047,11,3.0,KENXX,TZAXX,-0.84
2048,11,3.0,KENXX,TZAXX,-0.86
2049,11,3.0,KENXX,TZAXX,-0.88
2050,11,3.0,KENXX,TZAXX,-0.9
2021,11,4.0,KENXX,TZAXX,-0.03
2022,11,4.0,KENXX,TZAXX,-0.05
2023,11,4.0,KENXX,TZAXX,-0.08
2024,11,4.0,KENXX,TZAXX,-0.03
2032,11,4.0,KENXX,TZAXX,-0.2
2033,11,4.0,KENXX,TZAXX,-0.23
2034,11,4.0,KENXX,TZAXX,-0.28
2035,11,4.0,KENXX,TZAXX,-0.37
2036,11,4.0,KENXX,TZAXX,-0.49
2037,11,4.0,KENXX,TZAXX,-0.53
2038,11,4.0,KENXX,TZAXX,-0.56
2039,11,4.0,KENXX,TZAXX,-0.62
2040,11,4.0,KENXX,TZAXX,-0.57
2041,11,4.0,KENXX,TZAXX,-0.5
2042,11,4.0,KENXX,TZAXX,-0.5
2043,11,4.0,KENXX,TZAXX,-0.75
2044,11,4.0,KENXX,TZAXX,-0.69
2045,11,4.0,KENXX,TZAXX,-0.76
2046,11,4.0,KENXX,TZAXX,-0.82
2047,11,4.0,KENXX,TZAXX,-0.84
2048,11,4.0,KENXX,TZAXX,-0.86
2049,11,4.0,KENXX,TZAXX,-0.88
2050,11,4.0,KENXX,TZAXX,-0.9
2021,11,5.0,KENXX,TZAXX,-0.03
2022,11,5.0,KENXX,TZAXX,-0.05
2023,11,5.0,KENXX,TZAXX,-0.08
2024,11,5.0,KENXX,TZAXX,-0.03
2032,11,5.0,KENXX,TZAXX,-0.2
2033,11,5.0,KENXX,TZAXX,-0.23
2034,11,5.0,KENXX,TZAXX,-0.28
2035,11,5.0,KENXX,TZAXX,-0.37
2036,11,5.0,KENXX,TZAXX,-0.49
2037,11,5.0,KENXX,TZAXX,-0.53
2038,11,5.0,KENXX,TZAXX,-0.56
2039,11,5.0,KENXX,TZAXX,-0.62
2040,11,5.0,KENXX,TZAXX,-0.57
2041,11,5.0,KENXX,TZAXX,-0.5
2042,11,5.0,KENXX,TZAXX,-0.5
2043,11,5.0,KENXX,TZAXX,-0.75
2044,11,5.0,KENXX,TZAXX,-0.69
2045,11,5.0,KENXX,TZAXX,-0.76
2046,11,5.0,KENXX,TZAXX,-0.82
2047,11,5.0,KENXX,TZAXX,-0.84
2048,11,5.0,KENXX,TZAXX,-0.86
2049,11,5.0,KENXX,TZAXX,-0.88
2050,11,5.0,KENXX,TZAXX,-0.9
2021,11,6.0,KENXX,TZAXX,-0.03
2022,11,6.0,KENXX,TZAXX,-0.05
2023,11,6.0,KENXX,TZAXX,-0.08
2024,11,6.0,KENXX,TZAXX,-0.03
2032,11,6.0,KENXX,TZAXX,-0.2
2033,11,6.0,KENXX,TZAXX,-0.23
2034,11,6.0,KENXX,TZAXX,-0.28
2035,11,6.0,KENXX,TZAXX,-0.37
2036,11,6.0,KENXX,TZAXX,-0.49
2037,11,6.0,KENXX,TZAXX,-0.53
2038,11,6.0,KENXX,TZAXX,-0.56
2039,11,6.0,KENXX,TZAXX,-0.62
2040,11,6.0,KENXX,TZAXX,-0.57
2041,11,6.0,KENXX,TZAXX,-0.5
2042,11,6.0,KENXX,TZAXX,-0.5
2043,11,6.0,KENXX,TZAXX,-0.75
2044,11,6.0,KENXX,TZAXX,-0.69
2045,11,6.0,KENXX,TZAXX,-0.76
2046,11,6.0,KENXX,TZAXX,-0.82
2047,11,6.0,KENXX,TZAXX,-0.84
2048,11,6.0,KENXX,TZAXX,-0.86
2049,11,6.0,KENXX,TZAXX,-0.88
2050,11,6.0,KENXX,TZAXX,-0.9
2021,11,7.0,KENXX,TZAXX,-0.03
2022,11,7.0,KENXX,TZAXX,-0.05
2023,11,7.0,KENXX,TZAXX,-0.08
2024,11,7.0,KENXX,TZAXX,-0.03
2032,11,7.0,KENXX,TZAXX,-0.2
2033,11,7.0,KENXX,TZAXX,-0.23
2034,11,7.0,KENXX,TZAXX,-0.28
2035,11,7.0,KENXX,TZAXX,-0.37
2036,11,7.0,KENXX,TZAXX,-0.49
2037,11,7.0,KENXX,TZAXX,-0.53
2038,11,7.0,KENXX,TZAXX,-0.56
2039,11,7.0,KENXX,TZAXX,-0.62
2040,11,7.0,KENXX,TZAXX,-0.57
2041,11,7.0,KENXX,TZAXX,-0.5
2042,11,7.0,KENXX,TZAXX,-0.5
2043,11,7.0,KENXX,TZAXX,-0.75
2044,11,7.0,KENXX,TZAXX,-0.69
2045,11,7.0,KENXX,TZAXX,-0.76
2046,11,7.0,KENXX,TZAXX,-0.82
2047,11,7.0,KENXX,TZAXX,-0.84
2048,11,7.0,KENXX,TZAXX,-0.86
2049,11,7.0,KENXX,TZAXX,-0.88
2050,11,7.0,KENXX,TZAXX,-0.9
2021,11,8.0,KENXX,TZAXX,-0.03
2022,11,8.0,KENXX,TZAXX,-0.05
2023,11,8.0,KENXX,TZAXX,-0.08
2024,11,8.0,KENXX,TZAXX,-0.03
2032,11,8.0,KENXX,TZAXX,-0.2
2033,11,8.0,KENXX,TZAXX,-0.23
2034,11,8.0,KENXX,TZAXX,-0.28
2035,11,8.0,KENXX,TZAXX,-0.37
2036,11,8.0,KENXX,TZAXX,-0.49
2037,11,8.0,KENXX,TZAXX,-0.53
2038,11,8.0,KENXX,TZAXX,-0.56
2039,11,8.0,KENXX,TZAXX,-0.62
2040,11,8.0,KENXX,TZAXX,-0.57
2041,11,8.0,KENXX,TZAXX,-0.5
2042,11,8.0,KENXX,TZAXX,-0.5
2043,11,8.0,KENXX,TZAXX,-0.75
2044,11,8.0,KENXX,TZAXX,-0.69
2045,11,8.0,KENXX,TZAXX,-0.76
2046,11,8.0,KENXX,TZAXX,-0.82
2047,11,8.0,KENXX,TZAXX,-0.84
2048,11,8.0,KENXX,TZAXX,-0.86
2049,11,8.0,KENXX,TZAXX,-0.88
2050,11,8.0,KENXX,TZAXX,-0.9
2021,11,17.0,KENXX,TZAXX,0.07
2022,11,17.0,KENXX,TZAXX,0.07
2023,11,17.0,KENXX,TZAXX,0.07
2024,11,17.0,KENXX,TZAXX,0.28
2025,11,17.0,KENXX,TZAXX,0.33
2026,11,17.0,KENXX,TZAXX,0.37
2027,11,17.0,KENXX,TZAXX,0.4
2028,11,17.0,KENXX,TZAXX,0.44
2029,11,17.0,KENXX,TZAXX,0.47
2030,11,17.0,KENXX,TZAXX,0.48
2031,11,17.0,KENXX,TZAXX,0.49
2032,11,17.0,KENXX,TZAXX,0.37
2033,11,17.0,KENXX,TZAXX,0.3
2034,11,17.0,KENXX,TZAXX,0.07
2021,11,18.0,KENXX,TZAXX,0.07
2022,11,18.0,KENXX,TZAXX,0.07
2023,11,18.0,KENXX,TZAXX,0.07
2024,11,18.0,KENXX,TZAXX,0.28
2025,11,18.0,KENXX,TZAXX,0.33
2026,11,18.0,KENXX,TZAXX,0.37
2027,11,18.0,KENXX,TZAXX,0.4
2028,11,18.0,KENXX,TZAXX,0.44
2029,11,18.0,KENXX,TZAXX,0.47
2030,11,18.0,KENXX,TZAXX,0.48
2031,11,18.0,KENXX,TZAXX,0.49
2032,11,18.0,KENXX,TZAXX,0.37
2033,11,18.0,KENXX,TZAXX,0.3
2034,11,18.0,KENXX,TZAXX,0.07
2021,11,19.0,KENXX,TZAXX,0.07
2022,11,19.0,KENXX,TZAXX,0.07
2023,11,19.0,KENXX,TZAXX,0.07
2024,11,19.0,KENXX,TZAXX,0.28
2025,11,19.0,KENXX,TZAXX,0.33
2026,11,19.0,KENXX,TZAXX,0.37
2027,11,19.0,KENXX,TZAXX,0.4
2028,11,19.0,KENXX,TZAXX,0.44
2029,11,19.0,KENXX,TZAXX,0.47
2030,11,19.0,KENXX,TZAXX,0.48
2031,11,19.0,KENXX,TZAXX,0.49
2032,11,19.0,KENXX,TZAXX,0.37
2033,11,19.0,KENXX,TZAXX,0.3
2034,11,19.0,KENXX,TZAXX,0.07
2021,11,20.0,KENXX,TZAXX,0.07
2022,11,20.0,KENXX,TZAXX,0.07
2023,11,20.0,KENXX,TZAXX,0.07
2024,11,20.0,KENXX,TZAXX,0.28
2025,11,20.0,KENXX,TZAXX,0.33
2026,11,20.0,KENXX,TZAXX,0.37
2027,11,20.0,KENXX,TZAXX,0.4
2028,11,20.0,KENXX,TZAXX,0.44
2029,11,20.0,KENXX,TZAXX,0.47
2030,11,20.0,KENXX,TZAXX,0.48
2031,11,20.0,KENXX,TZAXX,0.49
2032,11,20.0,KENXX,TZAXX,0.37
2033,11,20.0,KENXX,TZAXX,0.3
2034,11,20.0,KENXX,TZAXX,0.07
2021,11,21.0,KENXX,TZAXX,0.07
2022,11,21.0,KENXX,TZAXX,0.07
2023,11,21.0,KENXX,TZAXX,0.07
2024,11,21.0,KENXX,TZAXX,0.28
2025,11,21.0,KENXX,TZAXX,0.33
2026,11,21.0,KENXX,TZAXX,0.37
2027,11,21.0,KENXX,TZAXX,0.4
2028,11,21.0,KENXX,TZAXX,0.44
2029,11,21.0,KENXX,TZAXX,0.47
2030,11,21.0,KENXX,TZAXX,0.48
2031,11,21.0,KENXX,TZAXX,0.49
2032,11,21.0,KENXX,TZAXX,0.37
2033,11,21.0,KENXX,TZAXX,0.3
2034,11,21.0,KENXX,TZAXX,0.07
2021,11,22.0,KENXX,TZAXX,0.07
2022,11,22.0,KENXX,TZAXX,0.07
2023,11,22.0,KENXX,TZAXX,0.07
2024,11,22.0,KENXX,TZAXX,0.28
2025,11,22.0,KENXX,TZAXX,0.33
2026,11,22.0,KENXX,TZAXX,0.37
2027,11,22.0,KENXX,TZAXX,0.4
2028,11,22.0,KENXX,TZAXX,0.44
2029,11,22.0,KENXX,TZAXX,0.47
2030,11,22.0,KENXX,TZAXX,0.48
2031,11,22.0,KENXX,TZAXX,0.49
2032,11,22.0,KENXX,TZAXX,0.37
2033,11,22.0,KENXX,TZAXX,0.3
2034,11,22.0,KENXX,TZAXX,0.07
2021,11,23.0,KENXX,TZAXX,0.07
2022,11,23.0,KENXX,TZAXX,0.07
2023,11,23.0,KENXX,TZAXX,0.07
2024,11,23.0,KENXX,TZAXX,0.28
2025,11,23.0,KENXX,TZAXX,0.33
2026,11,23.0,KENXX,TZAXX,0.37
2027,11,23.0,KENXX,TZAXX,0.4
2028,11,23.0,KENXX,TZAXX,0.44
2029,11,23.0,KENXX,TZAXX,0.47
2030,11,23.0,KENXX,TZAXX,0.48
2031,11,23.0,KENXX,TZAXX,0.49
2032,11,23.0,KENXX,TZAXX,0.37
2033,11,23.0,KENXX,TZAXX,0.3
2034,11,23.0,KENXX,TZAXX,0.07
2021,11,24.0,KENXX,TZAXX,0.07
2022,11,24.0,KENXX,TZAXX,0.07
2023,11,24.0,KENXX,TZAXX,0.07
2024,11,24.0,KENXX,TZAXX,0.28
2025,11,24.0,KENXX,TZAXX,0.33
2026,11,24.0,KENXX,TZAXX,0.37
2027,11,24.0,KENXX,TZAXX,0.4
2028,11,24.0,KENXX,TZAXX,0.44
2029,11,24.0,KENXX,TZAXX,0.47
2030,11,24.0,KENXX,TZAXX,0.48
2031,11,24.0,KENXX,TZAXX,0.49
2032,11,24.0,KENXX,TZAXX,0.37
2033,11,24.0,KENXX,TZAXX,0.3
2034,11,24.0,KENXX,TZAXX,0.07
2021,12,1.0,KENXX,TZAXX,-0.03
2022,12,1.0,KENXX,TZAXX,-0.05
2023,12,1.0,KENXX,TZAXX,-0.08
2024,12,1.0,KENXX,TZAXX,-0.03
2032,12,1.0,KENXX,TZAXX,-0.2
2033,12,1.0,KENXX,TZAXX,-0.23
2034,12,1.0,KENXX,TZAXX,-0.28
2035,12,1.0,KENXX,TZAXX,-0.37
2036,12,1.0,KENXX,TZAXX,-0.49
2037,12,1.0,KENXX,TZAXX,-0.53
2038,12,1.0,KENXX,TZAXX,-0.56
2039,12,1.0,KENXX,TZAXX,-0.62
2040,12,1.0,KENXX,TZAXX,-0.57
2041,12,1.0,KENXX,TZAXX,-0.5
2042,12,1.0,KENXX,TZAXX,-0.5
2043,12,1.0,KENXX,TZAXX,-0.75
2044,12,1.0,KENXX,TZAXX,-0.69
2045,12,1.0,KENXX,TZAXX,-0.76
2046,12,1.0,KENXX,TZAXX,-0.82
2047,12,1.0,KENXX,TZAXX,-0.84
2048,12,1.0,KENXX,TZAXX,-0.86
2049,12,1.0,KENXX,TZAXX,-0.88
2050,12,1.0,KENXX,TZAXX,-0.9
2021,12,2.0,KENXX,TZAXX,-0.03
2022,12,2.0,KENXX,TZAXX,-0.05
2023,12,2.0,KENXX,TZAXX,-0.08
2024,12,2.0,KENXX,TZAXX,-0.03
2032,12,2.0,KENXX,TZAXX,-0.2
2033,12,2.0,KENXX,TZAXX,-0.23
2034,12,2.0,KENXX,TZAXX,-0.28
2035,12,2.0,KENXX,TZAXX,-0.37
2036,12,2.0,KENXX,TZAXX,-0.49
2037,12,2.0,KENXX,TZAXX,-0.53
2038,12,2.0,KENXX,TZAXX,-0.56
2039,12,2.0,KENXX,TZAXX,-0.62
2040,12,2.0,KENXX,TZAXX,-0.57
2041,12,2.0,KENXX,TZAXX,-0.5
2042,12,2.0,KENXX,TZAXX,-0.5
2043,12,2.0,KENXX,TZAXX,-0.75
2044,12,2.0,KENXX,TZAXX,-0.69
2045,12,2.0,KENXX,TZAXX,-0.76
2046,12,2.0,KENXX,TZAXX,-0.82
2047,12,2.0,KENXX,TZAXX,-0.84
2048,12,2.0,KENXX,TZAXX,-0.86
2049,12,2.0,KENXX,TZAXX,-0.88
2050,12,2.0,KENXX,TZAXX,-0.9
2021,12,3.0,KENXX,TZAXX,-0.03
2022,12,3.0,KENXX,TZAXX,-0.05
2023,12,3.0,KENXX,TZAXX,-0.08
2024,12,3.0,KENXX,TZAXX,-0.03
2032,12,3.0,KENXX,TZAXX,-0.2
2033,12,3.0,KENXX,TZAXX,-0.23
2034,12,3.0,KENXX,TZAXX,-0.28
2035,12,3.0,KENXX,TZAXX,-0.37
2036,12,3.0,KENXX,TZAXX,-0.49
2037,12,3.0,KENXX,TZAXX,-0.53
2038,12,3.0,KENXX,TZAXX,-0.56
2039,12,3.0,KENXX,TZAXX,-0.62
2040,12,3.0,KENXX,TZAXX,-0.57
2041,12,3.0,KENXX,TZAXX,-0.5
2042,12,3.0,KENXX,TZAXX,-0.5
2043,12,3.0,KENXX,TZAXX,-0.75
2044,12,3.0,KENXX,TZAXX,-0.69
2045,12,3.0,KENXX,TZAXX,-0.76
2046,12,3.0,KENXX,TZAXX,-0.82
