REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,TRNDZAXXNERXX,2,2047,1.1111
GLOBAL,TRNDZAXXNERXX,1,2048,1.1111
GLOBAL,TRNDZAXXNERXX,2,2048,1.1111
GLOBAL,TRNDZAXXNERXX,1,2049,1.1111
GLOBAL,TRNDZAXXNERXX,2,2049,1.1111
GLOBAL,TRNDZAXXNERXX,1,2050,1.1111
GLOBAL,TRNDZAXXNERXX,2,2050,1.1111
GLOBAL,TRNDZAXXTUNXX,1,2021,1.1111
GLOBAL,TRNDZAXXTUNXX,2,2021,1.1111
GLOBAL,TRNDZAXXTUNXX,1,2022,1.1111
GLOBAL,TRNDZAXXTUNXX,2,2022,1.1111
GLOBAL,TRNDZAXXTUNXX,1,2023,1.1111
GLOBAL,TRNDZAXXTUNXX,2,2023,1.1111
GLOBAL,TRNDZAXXTUNXX,1,2024,1.1111
GLOBAL,TRNDZAXXTUNXX,2,2024,1.1111
GLOBAL,TRNDZAXXTUNXX,1,2025,1.1111
GLOBAL,TRNDZAXXTUNXX,2,2025,1.1111
GLOBAL,TRNDZAXXTUNXX,1,2026,1.1111
GLOBAL,TRNDZAXXTUNXX,2,2026,1.1111
GLOBAL,TRNDZAXXTUNXX,1,2027,1.1111
GLOBAL,TRNDZAXXTUNXX,2,2027,1.1111
GLOBAL,TRNDZAXXTUNXX,1,2028,1.1111
GLOBAL,TRNDZAXXTUNXX,2,2028,1.1111
GLOBAL,TRNDZAXXTUNXX,1,2029,1.1111
GLOBAL,TRNDZAXXTUNXX,2,2029,1.1111
GLOBAL,TRNDZAXXTUNXX,1,2030,1.1111
GLOBAL,TRNDZAXXTUNXX,2,2030,1.1111
GLOBAL,TRNDZAXXTUNXX,1,2031,1.1111
GLOBAL,TRNDZAXXTUNXX,2,2031,1.1111
GLOBAL,TRNDZAXXTUNXX,1,2032,1.1111
GLOBAL,TRNDZAXXTUNXX,2,2032,1.1111
GLOBAL,TRNDZAXXTUNXX,1,2033,1.1111
GLOBAL,TRNDZAXXTUNXX,2,2033,1.1111
GLOBAL,TRNDZAXXTUNXX,1,2034,1.1111
GLOBAL,TRNDZAXXTUNXX,2,2034,1.1111
GLOBAL,TRNDZAXXTUNXX,1,2035,1.1111
GLOBAL,TRNDZAXXTUNXX,2,2035,1.1111
GLOBAL,TRNDZAXXTUNXX,1,2036,1.1111
GLOBAL,TRNDZAXXTUNXX,2,2036,1.1111
GLOBAL,TRNDZAXXTUNXX,1,2037,1.1111
GLOBAL,TRNDZAXXTUNXX,2,2037,1.1111
GLOBAL,TRNDZAXXTUNXX,1,2038,1.1111
GLOBAL,TRNDZAXXTUNXX,2,2038,1.1111
GLOBAL,TRNDZAXXTUNXX,1,2039,1.1111
GLOBAL,TRNDZAXXTUNXX,2,2039,1.1111
GLOBAL,TRNDZAXXTUNXX,1,2040,1.1111
GLOBAL,TRNDZAXXTUNXX,2,2040,1.1111
GLOBAL,TRNDZAXXTUNXX,1,2041,1.1111
GLOBAL,TRNDZAXXTUNXX,2,2041,1.1111
GLOBAL,TRNDZAXXTUNXX,1,2042,1.1111
GLOBAL,TRNDZAXXTUNXX,2,2042,1.1111
GLOBAL,TRNDZAXXTUNXX,1,2043,1.1111
GLOBAL,TRNDZAXXTUNXX,2,2043,1.1111
GLOBAL,TRNDZAXXTUNXX,1,2044,1.1111
GLOBAL,TRNDZAXXTUNXX,2,2044,1.1111
GLOBAL,TRNDZAXXTUNXX,1,2045,1.1111
GLOBAL,TRNDZAXXTUNXX,2,2045,1.1111
GLOBAL,TRNDZAXXTUNXX,1,2046,1.1111
GLOBAL,TRNDZAXXTUNXX,2,2046,1.1111
GLOBAL,TRNDZAXXTUNXX,1,2047,1.1111
GLOBAL,TRNDZAXXTUNXX,2,2047,1.1111
GLOBAL,TRNDZAXXTUNXX,1,2048,1.1111
GLOBAL,TRNDZAXXTUNXX,2,2048,1.1111
GLOBAL,TRNDZAXXTUNXX,1,2049,1.1111
GLOBAL,TRNDZAXXTUNXX,2,2049,1.1111
GLOBAL,TRNDZAXXTUNXX,1,2050,1.1111
GLOBAL,TRNDZAXXTUNXX,2,2050,1.1111
GLOBAL,TRNECUXXPERXX,1,2021,1.1111
GLOBAL,TRNECUXXPERXX,2,2021,1.1111
GLOBAL,TRNECUXXPERXX,1,2022,1.1111
GLOBAL,TRNECUXXPERXX,2,2022,1.1111
GLOBAL,TRNECUXXPERXX,1,2023,1.1111
GLOBAL,TRNECUXXPERXX,2,2023,1.1111
GLOBAL,TRNECUXXPERXX,1,2024,1.1111
GLOBAL,TRNECUXXPERXX,2,2024,1.1111
GLOBAL,TRNECUXXPERXX,1,2025,1.1111
GLOBAL,TRNECUXXPERXX,2,2025,1.1111
GLOBAL,TRNECUXXPERXX,1,2026,1.1111
GLOBAL,TRNECUXXPERXX,2,2026,1.1111
GLOBAL,TRNECUXXPERXX,1,2027,1.1111
GLOBAL,TRNECUXXPERXX,2,2027,1.1111
GLOBAL,TRNECUXXPERXX,1,2028,1.1111
GLOBAL,TRNECUXXPERXX,2,2028,1.1111
GLOBAL,TRNECUXXPERXX,1,2029,1.1111
GLOBAL,TRNECUXXPERXX,2,2029,1.1111
GLOBAL,TRNECUXXPERXX,1,2030,1.1111
GLOBAL,TRNECUXXPERXX,2,2030,1.1111
GLOBAL,TRNECUXXPERXX,1,2031,1.1111
GLOBAL,TRNECUXXPERXX,2,2031,1.1111
GLOBAL,TRNECUXXPERXX,1,2032,1.1111
GLOBAL,TRNECUXXPERXX,2,2032,1.1111
GLOBAL,TRNECUXXPERXX,1,2033,1.1111
GLOBAL,TRNECUXXPERXX,2,2033,1.1111
GLOBAL,TRNECUXXPERXX,1,2034,1.1111
GLOBAL,TRNECUXXPERXX,2,2034,1.1111
GLOBAL,TRNECUXXPERXX,1,2035,1.1111
GLOBAL,TRNECUXXPERXX,2,2035,1.1111
GLOBAL,TRNECUXXPERXX,1,2036,1.1111
GLOBAL,TRNECUXXPERXX,2,2036,1.1111
GLOBAL,TRNECUXXPERXX,1,2037,1.1111
GLOBAL,TRNECUXXPERXX,2,2037,1.1111
GLOBAL,TRNECUXXPERXX,1,2038,1.1111
GLOBAL,TRNECUXXPERXX,2,2038,1.1111
GLOBAL,TRNECUXXPERXX,1,2039,1.1111
GLOBAL,TRNECUXXPERXX,2,2039,1.1111
GLOBAL,TRNECUXXPERXX,1,2040,1.1111
GLOBAL,TRNECUXXPERXX,2,2040,1.1111
GLOBAL,TRNECUXXPERXX,1,2041,1.1111
GLOBAL,TRNECUXXPERXX,2,2041,1.1111
GLOBAL,TRNECUXXPERXX,1,2042,1.1111
GLOBAL,TRNECUXXPERXX,2,2042,1.1111
GLOBAL,TRNECUXXPERXX,1,2043,1.1111
GLOBAL,TRNECUXXPERXX,2,2043,1.1111
GLOBAL,TRNECUXXPERXX,1,2044,1.1111
GLOBAL,TRNECUXXPERXX,2,2044,1.1111
GLOBAL,TRNECUXXPERXX,1,2045,1.1111
GLOBAL,TRNECUXXPERXX,2,2045,1.1111
GLOBAL,TRNECUXXPERXX,1,2046,1.1111
GLOBAL,TRNECUXXPERXX,2,2046,1.1111
GLOBAL,TRNECUXXPERXX,1,2047,1.1111
GLOBAL,TRNECUXXPERXX,2,2047,1.1111
GLOBAL,TRNECUXXPERXX,1,2048,1.1111
GLOBAL,TRNECUXXPERXX,2,2048,1.1111
GLOBAL,TRNECUXXPERXX,1,2049,1.1111
GLOBAL,TRNECUXXPERXX,2,2049,1.1111
GLOBAL,TRNECUXXPERXX,1,2050,1.1111
GLOBAL,TRNECUXXPERXX,2,2050,1.1111
GLOBAL,TRNEGYXXGRCXX,1,2021,1.1111
GLOBAL,TRNEGYXXGRCXX,2,2021,1.1111
GLOBAL,TRNEGYXXGRCXX,1,2022,1.1111
GLOBAL,TRNEGYXXGRCXX,2,2022,1.1111
GLOBAL,TRNEGYXXGRCXX,1,2023,1.1111
GLOBAL,TRNEGYXXGRCXX,2,2023,1.1111
GLOBAL,TRNEGYXXGRCXX,1,2024,1.1111
GLOBAL,TRNEGYXXGRCXX,2,2024,1.1111
GLOBAL,TRNEGYXXGRCXX,1,2025,1.1111
GLOBAL,TRNEGYXXGRCXX,2,2025,1.1111
GLOBAL,TRNEGYXXGRCXX,1,2026,1.1111
GLOBAL,TRNEGYXXGRCXX,2,2026,1.1111
GLOBAL,TRNEGYXXGRCXX,1,2027,1.1111
GLOBAL,TRNEGYXXGRCXX,2,2027,1.1111
GLOBAL,TRNEGYXXGRCXX,1,2028,1.1111
GLOBAL,TRNEGYXXGRCXX,2,2028,1.1111
GLOBAL,TRNEGYXXGRCXX,1,2029,1.1111
GLOBAL,TRNEGYXXGRCXX,2,2029,1.1111
GLOBAL,TRNEGYXXGRCXX,1,2030,1.1111
GLOBAL,TRNEGYXXGRCXX,2,2030,1.1111
GLOBAL,TRNEGYXXGRCXX,1,2031,1.1111
GLOBAL,TRNEGYXXGRCXX,2,2031,1.1111
GLOBAL,TRNEGYXXGRCXX,1,2032,1.1111
GLOBAL,TRNEGYXXGRCXX,2,2032,1.1111
GLOBAL,TRNEGYXXGRCXX,1,2033,1.1111
GLOBAL,TRNEGYXXGRCXX,2,2033,1.1111
GLOBAL,TRNEGYXXGRCXX,1,2034,1.1111
GLOBAL,TRNEGYXXGRCXX,2,2034,1.1111
GLOBAL,TRNEGYXXGRCXX,1,2035,1.1111
GLOBAL,TRNEGYXXGRCXX,2,2035,1.1111
GLOBAL,TRNEGYXXGRCXX,1,2036,1.1111
GLOBAL,TRNEGYXXGRCXX,2,2036,1.1111
GLOBAL,TRNEGYXXGRCXX,1,2037,1.1111
GLOBAL,TRNEGYXXGRCXX,2,2037,1.1111
GLOBAL,TRNEGYXXGRCXX,1,2038,1.1111
GLOBAL,TRNEGYXXGRCXX,2,2038,1.1111
GLOBAL,TRNEGYXXGRCXX,1,2039,1.1111
GLOBAL,TRNEGYXXGRCXX,2,2039,1.1111
GLOBAL,TRNEGYXXGRCXX,1,2040,1.1111
GLOBAL,TRNEGYXXGRCXX,2,2040,1.1111
GLOBAL,TRNEGYXXGRCXX,1,2041,1.1111
GLOBAL,TRNEGYXXGRCXX,2,2041,1.1111
GLOBAL,TRNEGYXXGRCXX,1,2042,1.1111
GLOBAL,TRNEGYXXGRCXX,2,2042,1.1111
GLOBAL,TRNEGYXXGRCXX,1,2043,1.1111
GLOBAL,TRNEGYXXGRCXX,2,2043,1.1111
GLOBAL,TRNEGYXXGRCXX,1,2044,1.1111
GLOBAL,TRNEGYXXGRCXX,2,2044,1.1111
GLOBAL,TRNEGYXXGRCXX,1,2045,1.1111
GLOBAL,TRNEGYXXGRCXX,2,2045,1.1111
GLOBAL,TRNEGYXXGRCXX,1,2046,1.1111
GLOBAL,TRNEGYXXGRCXX,2,2046,1.1111
GLOBAL,TRNEGYXXGRCXX,1,2047,1.1111
GLOBAL,TRNEGYXXGRCXX,2,2047,1.1111
GLOBAL,TRNEGYXXGRCXX,1,2048,1.1111
GLOBAL,TRNEGYXXGRCXX,2,2048,1.1111
GLOBAL,TRNEGYXXGRCXX,1,2049,1.1111
GLOBAL,TRNEGYXXGRCXX,2,2049,1.1111
GLOBAL,TRNEGYXXGRCXX,1,2050,1.1111
GLOBAL,TRNEGYXXGRCXX,2,2050,1.1111
GLOBAL,TRNEGYXXISRXX,1,2021,1.1111
GLOBAL,TRNEGYXXISRXX,2,2021,1.1111
GLOBAL,TRNEGYXXISRXX,1,2022,1.1111
GLOBAL,TRNEGYXXISRXX,2,2022,1.1111
GLOBAL,TRNEGYXXISRXX,1,2023,1.1111
GLOBAL,TRNEGYXXISRXX,2,2023,1.1111
GLOBAL,TRNEGYXXISRXX,1,2024,1.1111
GLOBAL,TRNEGYXXISRXX,2,2024,1.1111
GLOBAL,TRNEGYXXISRXX,1,2025,1.1111
GLOBAL,TRNEGYXXISRXX,2,2025,1.1111
GLOBAL,TRNEGYXXISRXX,1,2026,1.1111
GLOBAL,TRNEGYXXISRXX,2,2026,1.1111
GLOBAL,TRNEGYXXISRXX,1,2027,1.1111
GLOBAL,TRNEGYXXISRXX,2,2027,1.1111
GLOBAL,TRNEGYXXISRXX,1,2028,1.1111
GLOBAL,TRNEGYXXISRXX,2,2028,1.1111
GLOBAL,TRNEGYXXISRXX,1,2029,1.1111
GLOBAL,TRNEGYXXISRXX,2,2029,1.1111
GLOBAL,TRNEGYXXISRXX,1,2030,1.1111
GLOBAL,TRNEGYXXISRXX,2,2030,1.1111
GLOBAL,TRNEGYXXISRXX,1,2031,1.1111
GLOBAL,TRNEGYXXISRXX,2,2031,1.1111
GLOBAL,TRNEGYXXISRXX,1,2032,1.1111
GLOBAL,TRNEGYXXISRXX,2,2032,1.1111
GLOBAL,TRNEGYXXISRXX,1,2033,1.1111
GLOBAL,TRNEGYXXISRXX,2,2033,1.1111
GLOBAL,TRNEGYXXISRXX,1,2034,1.1111
GLOBAL,TRNEGYXXISRXX,2,2034,1.1111
GLOBAL,TRNEGYXXISRXX,1,2035,1.1111
GLOBAL,TRNEGYXXISRXX,2,2035,1.1111
GLOBAL,TRNEGYXXISRXX,1,2036,1.1111
GLOBAL,TRNEGYXXISRXX,2,2036,1.1111
GLOBAL,TRNEGYXXISRXX,1,2037,1.1111
GLOBAL,TRNEGYXXISRXX,2,2037,1.1111
GLOBAL,TRNEGYXXISRXX,1,2038,1.1111
GLOBAL,TRNEGYXXISRXX,2,2038,1.1111
GLOBAL,TRNEGYXXISRXX,1,2039,1.1111
GLOBAL,TRNEGYXXISRXX,2,2039,1.1111
GLOBAL,TRNEGYXXISRXX,1,2040,1.1111
GLOBAL,TRNEGYXXISRXX,2,2040,1.1111
GLOBAL,TRNEGYXXISRXX,1,2041,1.1111
GLOBAL,TRNEGYXXISRXX,2,2041,1.1111
GLOBAL,TRNEGYXXISRXX,1,2042,1.1111
GLOBAL,TRNEGYXXISRXX,2,2042,1.1111
GLOBAL,TRNEGYXXISRXX,1,2043,1.1111
GLOBAL,TRNEGYXXISRXX,2,2043,1.1111
GLOBAL,TRNEGYXXISRXX,1,2044,1.1111
GLOBAL,TRNEGYXXISRXX,2,2044,1.1111
GLOBAL,TRNEGYXXISRXX,1,2045,1.1111
GLOBAL,TRNEGYXXISRXX,2,2045,1.1111
GLOBAL,TRNEGYXXISRXX,1,2046,1.1111
GLOBAL,TRNEGYXXISRXX,2,2046,1.1111
GLOBAL,TRNEGYXXISRXX,1,2047,1.1111
GLOBAL,TRNEGYXXISRXX,2,2047,1.1111
GLOBAL,TRNEGYXXISRXX,1,2048,1.1111
GLOBAL,TRNEGYXXISRXX,2,2048,1.1111
GLOBAL,TRNEGYXXISRXX,1,2049,1.1111
GLOBAL,TRNEGYXXISRXX,2,2049,1.1111
GLOBAL,TRNEGYXXISRXX,1,2050,1.1111
GLOBAL,TRNEGYXXISRXX,2,2050,1.1111
GLOBAL,TRNEGYXXJORXX,1,2021,1.1111
GLOBAL,TRNEGYXXJORXX,2,2021,1.1111
GLOBAL,TRNEGYXXJORXX,1,2022,1.1111
GLOBAL,TRNEGYXXJORXX,2,2022,1.1111
GLOBAL,TRNEGYXXJORXX,1,2023,1.1111
GLOBAL,TRNEGYXXJORXX,2,2023,1.1111
GLOBAL,TRNEGYXXJORXX,1,2024,1.1111
GLOBAL,TRNEGYXXJORXX,2,2024,1.1111
GLOBAL,TRNEGYXXJORXX,1,2025,1.1111
GLOBAL,TRNEGYXXJORXX,2,2025,1.1111
GLOBAL,TRNEGYXXJORXX,1,2026,1.1111
GLOBAL,TRNEGYXXJORXX,2,2026,1.1111
GLOBAL,TRNEGYXXJORXX,1,2027,1.1111
GLOBAL,TRNEGYXXJORXX,2,2027,1.1111
GLOBAL,TRNEGYXXJORXX,1,2028,1.1111
GLOBAL,TRNEGYXXJORXX,2,2028,1.1111
GLOBAL,TRNEGYXXJORXX,1,2029,1.1111
GLOBAL,TRNEGYXXJORXX,2,2029,1.1111
GLOBAL,TRNEGYXXJORXX,1,2030,1.1111
GLOBAL,TRNEGYXXJORXX,2,2030,1.1111
GLOBAL,TRNEGYXXJORXX,1,2031,1.1111
GLOBAL,TRNEGYXXJORXX,2,2031,1.1111
GLOBAL,TRNEGYXXJORXX,1,2032,1.1111
GLOBAL,TRNEGYXXJORXX,2,2032,1.1111
GLOBAL,TRNEGYXXJORXX,1,2033,1.1111
GLOBAL,TRNEGYXXJORXX,2,2033,1.1111
GLOBAL,TRNEGYXXJORXX,1,2034,1.1111
GLOBAL,TRNEGYXXJORXX,2,2034,1.1111
GLOBAL,TRNEGYXXJORXX,1,2035,1.1111
GLOBAL,TRNEGYXXJORXX,2,2035,1.1111
GLOBAL,TRNEGYXXJORXX,1,2036,1.1111
GLOBAL,TRNEGYXXJORXX,2,2036,1.1111
GLOBAL,TRNEGYXXJORXX,1,2037,1.1111
GLOBAL,TRNEGYXXJORXX,2,2037,1.1111
GLOBAL,TRNEGYXXJORXX,1,2038,1.1111
GLOBAL,TRNEGYXXJORXX,2,2038,1.1111
GLOBAL,TRNEGYXXJORXX,1,2039,1.1111
GLOBAL,TRNEGYXXJORXX,2,2039,1.1111
GLOBAL,TRNEGYXXJORXX,1,2040,1.1111
GLOBAL,TRNEGYXXJORXX,2,2040,1.1111
GLOBAL,TRNEGYXXJORXX,1,2041,1.1111
GLOBAL,TRNEGYXXJORXX,2,2041,1.1111
GLOBAL,TRNEGYXXJORXX,1,2042,1.1111
GLOBAL,TRNEGYXXJORXX,2,2042,1.1111
GLOBAL,TRNEGYXXJORXX,1,2043,1.1111
GLOBAL,TRNEGYXXJORXX,2,2043,1.1111
GLOBAL,TRNEGYXXJORXX,1,2044,1.1111
GLOBAL,TRNEGYXXJORXX,2,2044,1.1111
GLOBAL,TRNEGYXXJORXX,1,2045,1.1111
GLOBAL,TRNEGYXXJORXX,2,2045,1.1111
GLOBAL,TRNEGYXXJORXX,1,2046,1.1111
GLOBAL,TRNEGYXXJORXX,2,2046,1.1111
GLOBAL,TRNEGYXXJORXX,1,2047,1.1111
GLOBAL,TRNEGYXXJORXX,2,2047,1.1111
GLOBAL,TRNEGYXXJORXX,1,2048,1.1111
GLOBAL,TRNEGYXXJORXX,2,2048,1.1111
GLOBAL,TRNEGYXXJORXX,1,2049,1.1111
GLOBAL,TRNEGYXXJORXX,2,2049,1.1111
GLOBAL,TRNEGYXXJORXX,1,2050,1.1111
GLOBAL,TRNEGYXXJORXX,2,2050,1.1111
GLOBAL,TRNEGYXXLBYXX,1,2021,1.1111
GLOBAL,TRNEGYXXLBYXX,2,2021,1.1111
GLOBAL,TRNEGYXXLBYXX,1,2022,1.1111
GLOBAL,TRNEGYXXLBYXX,2,2022,1.1111
GLOBAL,TRNEGYXXLBYXX,1,2023,1.1111
GLOBAL,TRNEGYXXLBYXX,2,2023,1.1111
GLOBAL,TRNEGYXXLBYXX,1,2024,1.1111
GLOBAL,TRNEGYXXLBYXX,2,2024,1.1111
GLOBAL,TRNEGYXXLBYXX,1,2025,1.1111
GLOBAL,TRNEGYXXLBYXX,2,2025,1.1111
GLOBAL,TRNEGYXXLBYXX,1,2026,1.1111
GLOBAL,TRNEGYXXLBYXX,2,2026,1.1111
GLOBAL,TRNEGYXXLBYXX,1,2027,1.1111
GLOBAL,TRNEGYXXLBYXX,2,2027,1.1111
GLOBAL,TRNEGYXXLBYXX,1,2028,1.1111
GLOBAL,TRNEGYXXLBYXX,2,2028,1.1111
GLOBAL,TRNEGYXXLBYXX,1,2029,1.1111
GLOBAL,TRNEGYXXLBYXX,2,2029,1.1111
GLOBAL,TRNEGYXXLBYXX,1,2030,1.1111
GLOBAL,TRNEGYXXLBYXX,2,2030,1.1111
GLOBAL,TRNEGYXXLBYXX,1,2031,1.1111
GLOBAL,TRNEGYXXLBYXX,2,2031,1.1111
GLOBAL,TRNEGYXXLBYXX,1,2032,1.1111
GLOBAL,TRNEGYXXLBYXX,2,2032,1.1111
GLOBAL,TRNEGYXXLBYXX,1,2033,1.1111
GLOBAL,TRNEGYXXLBYXX,2,2033,1.1111
GLOBAL,TRNEGYXXLBYXX,1,2034,1.1111
GLOBAL,TRNEGYXXLBYXX,2,2034,1.1111
GLOBAL,TRNEGYXXLBYXX,1,2035,1.1111
GLOBAL,TRNEGYXXLBYXX,2,2035,1.1111
GLOBAL,TRNEGYXXLBYXX,1,2036,1.1111
GLOBAL,TRNEGYXXLBYXX,2,2036,1.1111
GLOBAL,TRNEGYXXLBYXX,1,2037,1.1111
GLOBAL,TRNEGYXXLBYXX,2,2037,1.1111
GLOBAL,TRNEGYXXLBYXX,1,2038,1.1111
GLOBAL,TRNEGYXXLBYXX,2,2038,1.1111
GLOBAL,TRNEGYXXLBYXX,1,2039,1.1111
GLOBAL,TRNEGYXXLBYXX,2,2039,1.1111
GLOBAL,TRNEGYXXLBYXX,1,2040,1.1111
GLOBAL,TRNEGYXXLBYXX,2,2040,1.1111
GLOBAL,TRNEGYXXLBYXX,1,2041,1.1111
GLOBAL,TRNEGYXXLBYXX,2,2041,1.1111
GLOBAL,TRNEGYXXLBYXX,1,2042,1.1111
GLOBAL,TRNEGYXXLBYXX,2,2042,1.1111
GLOBAL,TRNEGYXXLBYXX,1,2043,1.1111
GLOBAL,TRNEGYXXLBYXX,2,2043,1.1111
GLOBAL,TRNEGYXXLBYXX,1,2044,1.1111
GLOBAL,TRNEGYXXLBYXX,2,2044,1.1111
GLOBAL,TRNEGYXXLBYXX,1,2045,1.1111
GLOBAL,TRNEGYXXLBYXX,2,2045,1.1111
GLOBAL,TRNEGYXXLBYXX,1,2046,1.1111
GLOBAL,TRNEGYXXLBYXX,2,2046,1.1111
GLOBAL,TRNEGYXXLBYXX,1,2047,1.1111
GLOBAL,TRNEGYXXLBYXX,2,2047,1.1111
GLOBAL,TRNEGYXXLBYXX,1,2048,1.1111
GLOBAL,TRNEGYXXLBYXX,2,2048,1.1111
GLOBAL,TRNEGYXXLBYXX,1,2049,1.1111
GLOBAL,TRNEGYXXLBYXX,2,2049,1.1111
GLOBAL,TRNEGYXXLBYXX,1,2050,1.1111
GLOBAL,TRNEGYXXLBYXX,2,2050,1.1111
GLOBAL,TRNEGYXXSAUXX,1,2021,1.1111
GLOBAL,TRNEGYXXSAUXX,2,2021,1.1111
GLOBAL,TRNEGYXXSAUXX,1,2022,1.1111
GLOBAL,TRNEGYXXSAUXX,2,2022,1.1111
GLOBAL,TRNEGYXXSAUXX,1,2023,1.1111
GLOBAL,TRNEGYXXSAUXX,2,2023,1.1111
GLOBAL,TRNEGYXXSAUXX,1,2024,1.1111
GLOBAL,TRNEGYXXSAUXX,2,2024,1.1111
GLOBAL,TRNEGYXXSAUXX,1,2025,1.1111
GLOBAL,TRNEGYXXSAUXX,2,2025,1.1111
GLOBAL,TRNEGYXXSAUXX,1,2026,1.1111
GLOBAL,TRNEGYXXSAUXX,2,2026,1.1111
GLOBAL,TRNEGYXXSAUXX,1,2027,1.1111
GLOBAL,TRNEGYXXSAUXX,2,2027,1.1111
GLOBAL,TRNEGYXXSAUXX,1,2028,1.1111
GLOBAL,TRNEGYXXSAUXX,2,2028,1.1111
GLOBAL,TRNEGYXXSAUXX,1,2029,1.1111
GLOBAL,TRNEGYXXSAUXX,2,2029,1.1111
GLOBAL,TRNEGYXXSAUXX,1,2030,1.1111
GLOBAL,TRNEGYXXSAUXX,2,2030,1.1111
GLOBAL,TRNEGYXXSAUXX,1,2031,1.1111
GLOBAL,TRNEGYXXSAUXX,2,2031,1.1111
GLOBAL,TRNEGYXXSAUXX,1,2032,1.1111
GLOBAL,TRNEGYXXSAUXX,2,2032,1.1111
GLOBAL,TRNEGYXXSAUXX,1,2033,1.1111
GLOBAL,TRNEGYXXSAUXX,2,2033,1.1111
GLOBAL,TRNEGYXXSAUXX,1,2034,1.1111
GLOBAL,TRNEGYXXSAUXX,2,2034,1.1111
GLOBAL,TRNEGYXXSAUXX,1,2035,1.1111
GLOBAL,TRNEGYXXSAUXX,2,2035,1.1111
GLOBAL,TRNEGYXXSAUXX,1,2036,1.1111
GLOBAL,TRNEGYXXSAUXX,2,2036,1.1111
GLOBAL,TRNEGYXXSAUXX,1,2037,1.1111
GLOBAL,TRNEGYXXSAUXX,2,2037,1.1111
GLOBAL,TRNEGYXXSAUXX,1,2038,1.1111
GLOBAL,TRNEGYXXSAUXX,2,2038,1.1111
GLOBAL,TRNEGYXXSAUXX,1,2039,1.1111
GLOBAL,TRNEGYXXSAUXX,2,2039,1.1111
GLOBAL,TRNEGYXXSAUXX,1,2040,1.1111
GLOBAL,TRNEGYXXSAUXX,2,2040,1.1111
GLOBAL,TRNEGYXXSAUXX,1,2041,1.1111
GLOBAL,TRNEGYXXSAUXX,2,2041,1.1111
GLOBAL,TRNEGYXXSAUXX,1,2042,1.1111
GLOBAL,TRNEGYXXSAUXX,2,2042,1.1111
GLOBAL,TRNEGYXXSAUXX,1,2043,1.1111
GLOBAL,TRNEGYXXSAUXX,2,2043,1.1111
GLOBAL,TRNEGYXXSAUXX,1,2044,1.1111
GLOBAL,TRNEGYXXSAUXX,2,2044,1.1111
GLOBAL,TRNEGYXXSAUXX,1,2045,1.1111
GLOBAL,TRNEGYXXSAUXX,2,2045,1.1111
GLOBAL,TRNEGYXXSAUXX,1,2046,1.1111
GLOBAL,TRNEGYXXSAUXX,2,2046,1.1111
GLOBAL,TRNEGYXXSAUXX,1,2047,1.1111
GLOBAL,TRNEGYXXSAUXX,2,2047,1.1111
GLOBAL,TRNEGYXXSAUXX,1,2048,1.1111
GLOBAL,TRNEGYXXSAUXX,2,2048,1.1111
GLOBAL,TRNEGYXXSAUXX,1,2049,1.1111
GLOBAL,TRNEGYXXSAUXX,2,2049,1.1111
GLOBAL,TRNEGYXXSAUXX,1,2050,1.1111
GLOBAL,TRNEGYXXSAUXX,2,2050,1.1111
GLOBAL,TRNEGYXXSDNXX,1,2021,1.1111
GLOBAL,TRNEGYXXSDNXX,2,2021,1.1111
GLOBAL,TRNEGYXXSDNXX,1,2022,1.1111
GLOBAL,TRNEGYXXSDNXX,2,2022,1.1111
GLOBAL,TRNEGYXXSDNXX,1,2023,1.1111
GLOBAL,TRNEGYXXSDNXX,2,2023,1.1111
GLOBAL,TRNEGYXXSDNXX,1,2024,1.1111
GLOBAL,TRNEGYXXSDNXX,2,2024,1.1111
GLOBAL,TRNEGYXXSDNXX,1,2025,1.1111
GLOBAL,TRNEGYXXSDNXX,2,2025,1.1111
GLOBAL,TRNEGYXXSDNXX,1,2026,1.1111
GLOBAL,TRNEGYXXSDNXX,2,2026,1.1111
GLOBAL,TRNEGYXXSDNXX,1,2027,1.1111
GLOBAL,TRNEGYXXSDNXX,2,2027,1.1111
GLOBAL,TRNEGYXXSDNXX,1,2028,1.1111
GLOBAL,TRNEGYXXSDNXX,2,2028,1.1111
GLOBAL,TRNEGYXXSDNXX,1,2029,1.1111
GLOBAL,TRNEGYXXSDNXX,2,2029,1.1111
GLOBAL,TRNEGYXXSDNXX,1,2030,1.1111
GLOBAL,TRNEGYXXSDNXX,2,2030,1.1111
GLOBAL,TRNEGYXXSDNXX,1,2031,1.1111
GLOBAL,TRNEGYXXSDNXX,2,2031,1.1111
GLOBAL,TRNEGYXXSDNXX,1,2032,1.1111
GLOBAL,TRNEGYXXSDNXX,2,2032,1.1111
GLOBAL,TRNEGYXXSDNXX,1,2033,1.1111
GLOBAL,TRNEGYXXSDNXX,2,2033,1.1111
GLOBAL,TRNEGYXXSDNXX,1,2034,1.1111
GLOBAL,TRNEGYXXSDNXX,2,2034,1.1111
GLOBAL,TRNEGYXXSDNXX,1,2035,1.1111
GLOBAL,TRNEGYXXSDNXX,2,2035,1.1111
GLOBAL,TRNEGYXXSDNXX,1,2036,1.1111
