REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,TIMESLICE,VALUE
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2023,S2D1,3.426923373226659
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2023,S2D2,7.3510416
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2023,S3D3,7.3510416
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2023,S3D1,3.946086119740213
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2023,S3D2,3.418005222330221
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2024,S2D3,7.3510416
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2024,S2D1,3.4398685314336603
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2024,S2D2,7.3510416
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2024,S3D3,7.3510416
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2024,S3D2,7.3510416
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2025,S2D3,7.3510416
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2025,S2D1,3.4398685314336603
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2025,S2D2,7.3510416
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2025,S3D3,7.3510416
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2025,S3D2,7.3510416
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2026,S2D3,7.3510416
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2026,S2D1,3.4398685314336603
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2026,S2D2,7.3510416
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2026,S3D3,7.3510416
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2026,S3D2,7.3510416
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2027,S2D3,7.3510416
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2027,S2D1,3.4398685314336603
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2027,S2D2,7.3510416
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2027,S3D3,7.3510416
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2027,S3D2,7.3510416
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2028,S2D3,7.3510416
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2028,S2D1,3.4398685314336603
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2028,S2D2,7.3510416
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2028,S3D3,7.3510416
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2028,S3D2,7.3510416
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2029,S2D3,7.3510416
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2029,S2D1,3.4398685314336603
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2029,S2D2,7.3510416
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2029,S3D3,7.3510416
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2029,S3D2,7.3510416
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2030,S2D3,7.3510416
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2030,S2D1,3.4398685314336603
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2030,S2D2,7.3510416
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2030,S3D3,7.3510416
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2030,S3D2,7.3510416
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2031,S2D3,7.3510416
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2031,S2D1,3.4398685314336603
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2031,S2D2,7.3510416
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2031,S3D3,7.3510416
GLOBAL,PWRBIOTZAXX01,BIOTZAXX,1,2031,S3D2,7.3510416
GLOBAL,PWRCCGKENXX01,GASINT,2,2032,S2D3,4.2661400550639375
GLOBAL,PWRCCGKENXX01,GASINT,2,2032,S2D1,4.2661400550639375
GLOBAL,PWRCCGKENXX01,GASINT,2,2032,S2D2,4.2661400550639375
GLOBAL,PWRCCGKENXX01,GASINT,2,2033,S2D3,7.4684173647685155
GLOBAL,PWRCCGKENXX01,GASINT,2,2033,S2D1,7.4684173647685155
GLOBAL,PWRCCGKENXX01,GASINT,2,2033,S2D2,7.4684173647685155
GLOBAL,PWRCCGKENXX01,GASINT,2,2034,S2D3,27.968804071408726
GLOBAL,PWRCCGKENXX01,GASINT,2,2034,S2D1,12.450990542686627
GLOBAL,PWRCCGKENXX01,GASINT,2,2034,S2D2,22.24035953841121
GLOBAL,PWRCCGKENXX01,GASINT,2,2035,S2D3,36.69542918271775
GLOBAL,PWRCCGKENXX01,GASINT,2,2035,S2D1,7.6860906395351964
GLOBAL,PWRCCGKENXX01,GASINT,2,2035,S2D2,21.65496852280488
GLOBAL,PWRCCGKENXX01,GASINT,2,2035,S3D3,0.46904813558348374
GLOBAL,PWRCCGKENXX01,GASINT,2,2036,S2D3,46.8111905362351
GLOBAL,PWRCCGKENXX01,GASINT,2,2036,S2D2,7.371892865800371
GLOBAL,PWRCCGKENXX01,GASINT,2,2036,S3D3,10.666534670592469
GLOBAL,PWRCCGKENXX01,GASINT,2,2037,S2D3,56.90914245074984
GLOBAL,PWRCCGKENXX01,GASINT,2,2037,S2D2,6.627307405152067
GLOBAL,PWRCCGKENXX01,GASINT,2,2037,S3D3,20.846067884237
GLOBAL,PWRCCGKENXX01,GASINT,2,2038,S2D3,67.02490380426714
GLOBAL,PWRCCGKENXX01,GASINT,2,2038,S2D2,5.8827552973199255
GLOBAL,PWRCCGKENXX01,GASINT,2,2038,S3D3,31.043554419245968
GLOBAL,PWRCCGKENXX01,GASINT,2,2039,S2D3,77.1228557187819
GLOBAL,PWRCCGKENXX01,GASINT,2,2039,S3D3,41.2230876328905
GLOBAL,PWRCCGKENXX01,GASINT,2,2040,S2D3,87.23861707229926
GLOBAL,PWRCCGKENXX01,GASINT,2,2040,S3D3,51.420574167899474
GLOBAL,PWRCCGKENXX01,GASINT,2,2041,S2D3,99.7942715691826
GLOBAL,PWRCCGKENXX01,GASINT,2,2041,S3D3,64.07766572983843
GLOBAL,PWRCCGKENXX01,GASINT,2,2042,S2D3,112.34992606606596
GLOBAL,PWRCCGKENXX01,GASINT,2,2042,S3D3,76.73475729177737
GLOBAL,PWRCCGKENXX01,GASINT,2,2043,S1D3,0.08271324656678754
GLOBAL,PWRCCGKENXX01,GASINT,2,2043,S2D3,124.88777112394664
GLOBAL,PWRCCGKENXX01,GASINT,2,2043,S2D2,1.6949891273571236
GLOBAL,PWRCCGKENXX01,GASINT,2,2043,S3D3,89.3738955323519
GLOBAL,PWRCCGKENXX01,GASINT,2,2044,S1D3,9.355850797467763
GLOBAL,PWRCCGKENXX01,GASINT,2,2044,S2D3,137.44342562082997
GLOBAL,PWRCCGKENXX01,GASINT,2,2044,S2D1,0.0255212663933726
GLOBAL,PWRCCGKENXX01,GASINT,2,2044,S3D3,102.03098709429086
GLOBAL,PWRCCGKENXX01,GASINT,2,2045,S1D3,25.716642680442284
GLOBAL,PWRCCGKENXX01,GASINT,2,2045,S2D3,158.82916011771334
GLOBAL,PWRCCGKENXX01,GASINT,2,2045,S2D1,2.6684461505130206
GLOBAL,PWRCCGKENXX01,GASINT,2,2045,S3D3,123.5181586562298
GLOBAL,PWRCCGKENXX01,GASINT,2,2046,S1D3,53.92734234130784
GLOBAL,PWRCCGKENXX01,GASINT,2,2046,S2D3,192.16979219607484
GLOBAL,PWRCCGKENXX01,GASINT,2,2046,S2D1,7.30626592566732
GLOBAL,PWRCCGKENXX01,GASINT,2,2046,S3D3,156.98598274240572
GLOBAL,PWRCCGKENXX01,GASINT,2,2047,S1D3,69.94134459112995
GLOBAL,PWRCCGKENXX01,GASINT,2,2047,S2D3,207.931145713439
GLOBAL,PWRCCGKENXX01,GASINT,2,2047,S2D1,7.125124286254742
GLOBAL,PWRCCGKENXX01,GASINT,2,2047,S3D3,172.87467214994612
GLOBAL,PWRCCGKENXX01,GASINT,2,2048,S1D3,90.62451154844383
GLOBAL,PWRCCGKENXX01,GASINT,2,2048,S2D3,227.94687171180055
GLOBAL,PWRCCGKENXX01,GASINT,2,2048,S2D1,7.472887301491344
GLOBAL,PWRCCGKENXX01,GASINT,2,2048,S3D3,193.17987441212205
GLOBAL,PWRCCGKENXX01,GASINT,2,2049,S1D3,106.75589840975769
GLOBAL,PWRCCGKENXX01,GASINT,2,2049,S2D3,243.6904157901621
GLOBAL,PWRCCGKENXX01,GASINT,2,2049,S2D1,7.271699112414448
GLOBAL,PWRCCGKENXX01,GASINT,2,2049,S3D3,209.050610498298
GLOBAL,PWRCCGKENXX01,GASINT,2,2050,S1D3,122.9055334462541
GLOBAL,PWRCCGKENXX01,GASINT,2,2050,S2D3,259.4517693075263
GLOBAL,PWRCCGKENXX01,GASINT,2,2050,S2D1,7.069706445378336
GLOBAL,PWRCCGKENXX01,GASINT,2,2050,S3D3,224.9392999058384
GLOBAL,PWRCCGTZAXX00,GASINT,2,2021,S2D3,13.000011989197308
GLOBAL,PWRCCGTZAXX00,GASINT,2,2021,S3D3,5.930089504580682
GLOBAL,PWRCCGTZAXX00,GASINT,2,2022,S2D3,7.413161114237545
GLOBAL,PWRCCGTZAXX00,GASINT,2,2023,S2D3,10.908848855909167
GLOBAL,PWRCCGTZAXX00,GASINT,2,2023,S3D3,3.153459648389222
GLOBAL,PWRCCGTZAXX01,GASINT,2,2021,S2D3,21.41740799384798
GLOBAL,PWRCCGTZAXX01,GASINT,2,2021,S3D3,21.41740799384798
GLOBAL,PWRCCGTZAXX01,GASINT,2,2022,S2D3,30.832458747999343
GLOBAL,PWRCCGTZAXX01,GASINT,2,2022,S3D3,30.832458747999343
GLOBAL,PWRCCGTZAXX01,GASINT,2,2023,S2D3,32.89579812609415
GLOBAL,PWRCCGTZAXX01,GASINT,2,2023,S3D3,32.89579812609415
GLOBAL,PWRCCGTZAXX01,GASINT,2,2024,S2D3,32.89579812609415
GLOBAL,PWRCCGTZAXX01,GASINT,2,2024,S3D3,9.861711211260406
GLOBAL,PWRCCGTZAXX01,GASINT,2,2025,S2D3,36.37051407542504
GLOBAL,PWRCCGTZAXX01,GASINT,2,2025,S3D3,10.598564324027288
GLOBAL,PWRCCGTZAXX01,GASINT,2,2025,S3D2,2.4657289012267256
GLOBAL,PWRCCGTZAXX01,GASINT,2,2026,S2D3,41.3585193548388
GLOBAL,PWRCCGTZAXX01,GASINT,2,2026,S3D3,12.217716328516703
GLOBAL,PWRCCGTZAXX01,GASINT,2,2026,S3D2,2.6351152863754095
GLOBAL,PWRCCGTZAXX01,GASINT,2,2027,S2D3,46.337085491318675
GLOBAL,PWRCCGTZAXX01,GASINT,2,2027,S3D3,13.828160175555164
GLOBAL,PWRCCGTZAXX01,GASINT,2,2027,S3D2,2.80401994938336
GLOBAL,PWRCCGTZAXX01,GASINT,2,2028,S2D3,51.325090770732416
GLOBAL,PWRCCGTZAXX01,GASINT,2,2028,S3D3,15.44731218004454
GLOBAL,PWRCCGTZAXX01,GASINT,2,2028,S3D2,2.973406334532072
GLOBAL,PWRCCGTZAXX01,GASINT,2,2029,S2D3,56.31095647490174
GLOBAL,PWRCCGTZAXX01,GASINT,2,2029,S3D3,17.05748895823762
GLOBAL,PWRCCGTZAXX01,GASINT,2,2029,S3D2,3.14248358833612
GLOBAL,PWRCCGTZAXX01,GASINT,2,2030,S2D3,59.08969088773568
GLOBAL,PWRCCGTZAXX01,GASINT,2,2030,S2D2,6.467076781489384
GLOBAL,PWRCCGTZAXX01,GASINT,2,2030,S3D3,15.859992882324002
GLOBAL,PWRCCGTZAXX01,GASINT,2,2030,S3D2,5.386648758892676
GLOBAL,PWRCCGTZAXX01,GASINT,2,2031,S2D3,62.598400657791586
GLOBAL,PWRCCGTZAXX01,GASINT,2,2031,S2D2,14.597292307092653
GLOBAL,PWRCCGTZAXX01,GASINT,2,2031,S3D3,14.780182464314697
GLOBAL,PWRCCGTZAXX01,GASINT,2,2031,S3D2,7.542490096272669
GLOBAL,PWRCCGTZAXX01,GASINT,2,2032,S2D3,75.94009707736399
GLOBAL,PWRCCGTZAXX01,GASINT,2,2032,S2D1,0.9758554728037464
GLOBAL,PWRCCGTZAXX01,GASINT,2,2032,S2D2,21.572669982625687
GLOBAL,PWRCCGTZAXX01,GASINT,2,2032,S3D3,29.21376640554979
GLOBAL,PWRCCGTZAXX01,GASINT,2,2033,S2D3,82.8634725438296
GLOBAL,PWRCCGTZAXX01,GASINT,2,2033,S2D1,1.0505530933899223
GLOBAL,PWRCCGTZAXX01,GASINT,2,2033,S2D2,23.127364894050224
GLOBAL,PWRCCGTZAXX01,GASINT,2,2033,S3D3,36.97561802774095
GLOBAL,PWRCCGTZAXX01,GASINT,2,2034,S2D3,91.88950871650641
GLOBAL,PWRCCGTZAXX01,GASINT,2,2034,S2D1,1.044417268548085
GLOBAL,PWRCCGTZAXX01,GASINT,2,2034,S2D2,10.598602978248506
GLOBAL,PWRCCGTZAXX01,GASINT,2,2034,S3D3,63.006935775915416
GLOBAL,PWRCCGTZAXX01,GASINT,2,2035,S2D3,101.26837234445537
GLOBAL,PWRCCGTZAXX01,GASINT,2,2035,S3D3,80.57678351649281
GLOBAL,PWRCCGTZAXX01,GASINT,2,2036,S2D3,113.18381442900547
GLOBAL,PWRCCGTZAXX01,GASINT,2,2036,S3D3,92.9359053679667
GLOBAL,PWRCCGTZAXX01,GASINT,2,2037,S2D3,118.67811734870513
GLOBAL,PWRCCGTZAXX01,GASINT,2,2037,S3D3,96.8302165197307
GLOBAL,PWRCCGTZAXX01,GASINT,2,2038,S2D3,124.1569688832966
GLOBAL,PWRCCGTZAXX01,GASINT,2,2038,S3D3,100.7078875754201
GLOBAL,PWRCCGTZAXX01,GASINT,2,2039,S2D3,132.603233936006
GLOBAL,PWRCCGTZAXX01,GASINT,2,2039,S3D3,108.49368900751062
GLOBAL,PWRCCGTZAXX01,GASINT,2,2040,S2D3,141.1313609877136
GLOBAL,PWRCCGTZAXX01,GASINT,2,2040,S3D3,116.3874068555561
GLOBAL,PWRCCGTZAXX01,GASINT,2,2041,S2D3,145.41857534568868
GLOBAL,PWRCCGTZAXX01,GASINT,2,2041,S3D3,118.08261310975142
GLOBAL,PWRCCGTZAXX01,GASINT,2,2042,S2D3,149.71513581334432
GLOBAL,PWRCCGTZAXX01,GASINT,2,2042,S3D3,119.78641104377662
GLOBAL,PWRCCGTZAXX01,GASINT,2,2043,S2D3,154.04652539590492
GLOBAL,PWRCCGTZAXX01,GASINT,2,2043,S3D3,121.53985227842243
GLOBAL,PWRCCGTZAXX01,GASINT,2,2044,S2D3,162.39116017078604
GLOBAL,PWRCCGTZAXX01,GASINT,2,2044,S3D3,128.5838439858681
GLOBAL,PWRCCGTZAXX01,GASINT,2,2045,S2D3,169.9734042832642
GLOBAL,PWRCCGTZAXX01,GASINT,2,2045,S3D3,134.62279710580043
GLOBAL,PWRCCGTZAXX01,GASINT,2,2046,S2D3,179.86795254149757
GLOBAL,PWRCCGTZAXX01,GASINT,2,2046,S3D3,142.75536307542808
GLOBAL,PWRCCGTZAXX01,GASINT,2,2047,S2D3,192.11743346372708
GLOBAL,PWRCCGTZAXX01,GASINT,2,2047,S3D3,153.99237183932024
GLOBAL,PWRCCGTZAXX01,GASINT,2,2048,S2D3,204.42625991327472
GLOBAL,PWRCCGTZAXX01,GASINT,2,2048,S3D3,165.30761417543792
GLOBAL,PWRCCGTZAXX01,GASINT,2,2049,S2D3,216.73508636282236
GLOBAL,PWRCCGTZAXX01,GASINT,2,2049,S3D3,176.62285651155563
GLOBAL,PWRCCGTZAXX01,GASINT,2,2050,S2D3,229.0439128123703
GLOBAL,PWRCCGTZAXX01,GASINT,2,2050,S3D3,187.93809884767356
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2021,S1D3,15.32805832719802
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2021,S1D1,17.525106061318382
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2021,S1D2,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2021,S2D3,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2021,S2D1,19.943507785882368
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2021,S2D2,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2021,S3D3,20.76661236718143
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2021,S3D1,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2021,S3D2,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2022,S1D3,13.813915250837615
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2022,S1D1,17.371666832868552
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2022,S1D2,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2022,S2D3,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2022,S2D1,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2022,S2D2,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2022,S3D3,18.541633675635573
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2022,S3D1,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2022,S3D2,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2023,S1D3,13.3316934125382
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2023,S1D1,14.382489958072782
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2023,S1D2,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2023,S2D3,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2023,S2D1,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2023,S2D2,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2023,S3D3,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2023,S3D1,21.956941565718456
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2023,S3D2,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2024,S1D3,14.205054805650516
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2024,S1D1,11.65801587172176
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2024,S1D2,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2024,S2D3,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2024,S2D1,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2024,S2D2,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2024,S3D3,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2024,S3D1,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2024,S3D2,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2025,S1D3,22.611394105770124
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2025,S1D1,5.131787216972414
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2025,S1D2,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2025,S2D3,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2025,S2D1,21.94323637103668
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2025,S2D2,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2025,S3D3,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2025,S3D1,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2025,S3D2,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2026,S1D3,22.637854203052942
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2026,S1D1,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2026,S1D2,13.878474908839426
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2026,S2D3,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2026,S2D1,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2026,S2D2,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2026,S3D3,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2026,S3D1,13.29702080050804
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2026,S3D2,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2027,S1D3,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2027,S1D1,8.956627253548294
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2027,S1D2,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2027,S2D3,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2027,S2D1,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2027,S2D2,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2027,S3D3,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2027,S3D1,23.778144
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2027,S3D2,17.0174762877119
