REGION,TIMESLICE,FUEL,YEAR,VALUE
GLOBAL,S1D3,ELCTZAXX02,2042,22.883300000000002
GLOBAL,S2D1,ELCTZAXX02,2042,20.803
GLOBAL,S2D2,ELCTZAXX02,2042,24.9636
GLOBAL,S2D3,ELCTZAXX02,2042,20.803
GLOBAL,S3D1,ELCTZAXX02,2042,22.883300000000002
GLOBAL,S3D2,ELCTZAXX02,2042,27.0439
GLOBAL,S3D3,ELCTZAXX02,2042,22.883300000000002
GLOBAL,S1D1,ELCTZAXX02,2043,21.864
GLOBAL,S1D2,ELCTZAXX02,2043,26.2368
GLOBAL,S1D3,ELCTZAXX02,2043,24.0504
GLOBAL,S2D1,ELCTZAXX02,2043,21.864
GLOBAL,S2D2,ELCTZAXX02,2043,26.2368
GLOBAL,S2D3,ELCTZAXX02,2043,21.864
GLOBAL,S3D1,ELCTZAXX02,2043,24.0504
GLOBAL,S3D2,ELCTZAXX02,2043,28.423199999999998
GLOBAL,S3D3,ELCTZAXX02,2043,24.0504
GLOBAL,S1D1,ELCTZAXX02,2044,22.926000000000002
GLOBAL,S1D2,ELCTZAXX02,2044,27.5112
GLOBAL,S1D3,ELCTZAXX02,2044,25.2186
GLOBAL,S2D1,ELCTZAXX02,2044,22.926000000000002
GLOBAL,S2D2,ELCTZAXX02,2044,27.5112
GLOBAL,S2D3,ELCTZAXX02,2044,22.926000000000002
GLOBAL,S3D1,ELCTZAXX02,2044,25.2186
GLOBAL,S3D2,ELCTZAXX02,2044,29.8038
GLOBAL,S3D3,ELCTZAXX02,2044,25.2186
GLOBAL,S1D1,ELCTZAXX02,2045,23.987000000000002
GLOBAL,S1D2,ELCTZAXX02,2045,28.784399999999998
GLOBAL,S1D3,ELCTZAXX02,2045,26.3857
GLOBAL,S2D1,ELCTZAXX02,2045,23.987000000000002
GLOBAL,S2D2,ELCTZAXX02,2045,28.784399999999998
GLOBAL,S2D3,ELCTZAXX02,2045,23.987000000000002
GLOBAL,S3D1,ELCTZAXX02,2045,26.3857
GLOBAL,S3D2,ELCTZAXX02,2045,31.183100000000003
GLOBAL,S3D3,ELCTZAXX02,2045,26.3857
GLOBAL,S1D1,ELCTZAXX02,2046,25.304000000000002
GLOBAL,S1D2,ELCTZAXX02,2046,30.3648
GLOBAL,S1D3,ELCTZAXX02,2046,27.8344
GLOBAL,S2D1,ELCTZAXX02,2046,25.304000000000002
GLOBAL,S2D2,ELCTZAXX02,2046,30.3648
GLOBAL,S2D3,ELCTZAXX02,2046,25.304000000000002
GLOBAL,S3D1,ELCTZAXX02,2046,27.8344
GLOBAL,S3D2,ELCTZAXX02,2046,32.8952
GLOBAL,S3D3,ELCTZAXX02,2046,27.8344
GLOBAL,S1D1,ELCTZAXX02,2047,26.621
GLOBAL,S1D2,ELCTZAXX02,2047,31.945199999999996
GLOBAL,S1D3,ELCTZAXX02,2047,29.283099999999997
GLOBAL,S2D1,ELCTZAXX02,2047,26.621
GLOBAL,S2D2,ELCTZAXX02,2047,31.945199999999996
GLOBAL,S2D3,ELCTZAXX02,2047,26.621
GLOBAL,S3D1,ELCTZAXX02,2047,29.283099999999997
GLOBAL,S3D2,ELCTZAXX02,2047,34.607299999999995
GLOBAL,S3D3,ELCTZAXX02,2047,29.283099999999997
GLOBAL,S1D1,ELCTZAXX02,2048,27.938000000000002
GLOBAL,S1D2,ELCTZAXX02,2048,33.5256
GLOBAL,S1D3,ELCTZAXX02,2048,30.7318
GLOBAL,S2D1,ELCTZAXX02,2048,27.938000000000002
GLOBAL,S2D2,ELCTZAXX02,2048,33.5256
GLOBAL,S2D3,ELCTZAXX02,2048,27.938000000000002
GLOBAL,S3D1,ELCTZAXX02,2048,30.7318
GLOBAL,S3D2,ELCTZAXX02,2048,36.3194
GLOBAL,S3D3,ELCTZAXX02,2048,30.7318
GLOBAL,S1D1,ELCTZAXX02,2049,29.254000000000005
GLOBAL,S1D2,ELCTZAXX02,2049,35.104800000000004
GLOBAL,S1D3,ELCTZAXX02,2049,32.1794
GLOBAL,S2D1,ELCTZAXX02,2049,29.254000000000005
GLOBAL,S2D2,ELCTZAXX02,2049,35.104800000000004
GLOBAL,S2D3,ELCTZAXX02,2049,29.254000000000005
GLOBAL,S3D1,ELCTZAXX02,2049,32.1794
GLOBAL,S3D2,ELCTZAXX02,2049,38.0302
GLOBAL,S3D3,ELCTZAXX02,2049,32.1794
GLOBAL,S1D1,ELCTZAXX02,2050,30.570999999999998
GLOBAL,S1D2,ELCTZAXX02,2050,36.685199999999995
GLOBAL,S1D3,ELCTZAXX02,2050,33.628099999999996
GLOBAL,S2D1,ELCTZAXX02,2050,30.570999999999998
GLOBAL,S2D2,ELCTZAXX02,2050,36.685199999999995
GLOBAL,S2D3,ELCTZAXX02,2050,30.570999999999998
GLOBAL,S3D1,ELCTZAXX02,2050,33.628099999999996
GLOBAL,S3D2,ELCTZAXX02,2050,39.7423
GLOBAL,S3D3,ELCTZAXX02,2050,33.628099999999996
