REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,FUEL,YEAR,VALUE
GLOBAL,S1D4,PWRGEOTZAXX01,1,ELCTZAXX01,2050,1618.1459056480676
GLOBAL,S1D4,PWRHYDKENXX01,1,ELCKENXX01,2021,12.23632561824
GLOBAL,S1D4,PWRHYDKENXX01,1,ELCKENXX01,2022,12.23632561824
GLOBAL,S1D4,PWRHYDKENXX01,1,ELCKENXX01,2023,12.23632561824
GLOBAL,S1D4,PWRHYDKENXX01,1,ELCKENXX01,2024,12.23632561824
GLOBAL,S1D4,PWRHYDKENXX01,1,ELCKENXX01,2025,12.23632561824
GLOBAL,S1D4,PWRHYDKENXX01,1,ELCKENXX01,2026,12.23632561824
GLOBAL,S1D4,PWRHYDKENXX01,1,ELCKENXX01,2027,12.23632561824
GLOBAL,S1D4,PWRHYDKENXX01,1,ELCKENXX01,2028,12.23632561824
GLOBAL,S1D4,PWRHYDKENXX01,1,ELCKENXX01,2029,8.320401848503822
GLOBAL,S1D4,PWRHYDKENXX01,1,ELCKENXX01,2030,10.500404278774774
GLOBAL,S1D4,PWRHYDKENXX01,1,ELCKENXX01,2031,12.23632561824
GLOBAL,S1D4,PWRHYDKENXX01,1,ELCKENXX01,2032,12.23632561824
GLOBAL,S1D4,PWRHYDKENXX01,1,ELCKENXX01,2033,12.23632561824
GLOBAL,S1D4,PWRHYDKENXX01,1,ELCKENXX01,2034,12.23632561824
GLOBAL,S1D4,PWRHYDKENXX01,1,ELCKENXX01,2035,12.23632561824
GLOBAL,S1D4,PWRHYDKENXX01,1,ELCKENXX01,2036,12.23632561824
GLOBAL,S1D4,PWRHYDKENXX01,1,ELCKENXX01,2037,12.23632561824
GLOBAL,S1D4,PWRHYDKENXX01,1,ELCKENXX01,2038,12.23632561824
GLOBAL,S1D4,PWRHYDKENXX01,1,ELCKENXX01,2039,12.23632561824
GLOBAL,S1D4,PWRHYDKENXX01,1,ELCKENXX01,2040,12.23632561824
GLOBAL,S1D4,PWRHYDKENXX01,1,ELCKENXX01,2041,12.23632561824
GLOBAL,S1D4,PWRHYDKENXX01,1,ELCKENXX01,2042,12.23632561824
GLOBAL,S1D4,PWRHYDKENXX01,1,ELCKENXX01,2043,12.23632561824
GLOBAL,S1D4,PWRHYDKENXX01,1,ELCKENXX01,2044,12.23632561824
GLOBAL,S1D4,PWRHYDKENXX01,1,ELCKENXX01,2045,12.23632561824
GLOBAL,S1D4,PWRHYDKENXX01,1,ELCKENXX01,2046,12.23632561824
GLOBAL,S1D4,PWRHYDKENXX01,1,ELCKENXX01,2047,12.23632561824
GLOBAL,S1D4,PWRHYDKENXX01,1,ELCKENXX01,2048,12.23632561824
GLOBAL,S1D4,PWRHYDKENXX01,1,ELCKENXX01,2049,12.23632561824
GLOBAL,S1D4,PWRHYDKENXX01,1,ELCKENXX01,2050,12.23632561824
GLOBAL,S1D4,PWRHYDTZAXX01,1,ELCTZAXX01,2021,10.107431219477949
GLOBAL,S1D4,PWRHYDTZAXX01,1,ELCTZAXX01,2022,10.107431219477949
GLOBAL,S1D4,PWRHYDTZAXX01,1,ELCTZAXX01,2023,10.107431219477949
GLOBAL,S1D4,PWRHYDTZAXX01,1,ELCTZAXX01,2024,10.107431219477949
GLOBAL,S1D4,PWRHYDTZAXX01,1,ELCTZAXX01,2025,10.107431219477949
GLOBAL,S1D4,PWRHYDTZAXX01,1,ELCTZAXX01,2026,10.107431219477949
GLOBAL,S1D4,PWRHYDTZAXX01,1,ELCTZAXX01,2027,10.810828037896238
GLOBAL,S1D4,PWRHYDTZAXX01,1,ELCTZAXX01,2028,12.268067601867177
GLOBAL,S1D4,PWRHYDTZAXX01,1,ELCTZAXX01,2029,12.6301017744
GLOBAL,S1D4,PWRHYDTZAXX01,1,ELCTZAXX01,2030,12.6301017744
GLOBAL,S1D4,PWRHYDTZAXX01,1,ELCTZAXX01,2031,12.6301017744
GLOBAL,S1D4,PWRHYDTZAXX01,1,ELCTZAXX01,2032,12.6301017744
GLOBAL,S1D4,PWRHYDTZAXX01,1,ELCTZAXX01,2033,12.6301017744
GLOBAL,S1D4,PWRHYDTZAXX01,1,ELCTZAXX01,2034,12.6301017744
GLOBAL,S1D4,PWRHYDTZAXX01,1,ELCTZAXX01,2035,12.6301017744
GLOBAL,S1D4,PWRHYDTZAXX01,1,ELCTZAXX01,2036,12.6301017744
GLOBAL,S1D4,PWRHYDTZAXX01,1,ELCTZAXX01,2037,12.6301017744
GLOBAL,S1D4,PWRHYDTZAXX01,1,ELCTZAXX01,2038,12.6301017744
GLOBAL,S1D4,PWRHYDTZAXX01,1,ELCTZAXX01,2039,12.6301017744
GLOBAL,S1D4,PWRHYDTZAXX01,1,ELCTZAXX01,2040,12.6301017744
GLOBAL,S1D4,PWRHYDTZAXX01,1,ELCTZAXX01,2041,12.6301017744
GLOBAL,S1D4,PWRHYDTZAXX01,1,ELCTZAXX01,2042,12.6301017744
GLOBAL,S1D4,PWRHYDTZAXX01,1,ELCTZAXX01,2043,12.6301017744
GLOBAL,S1D4,PWRHYDTZAXX01,1,ELCTZAXX01,2044,12.6301017744
GLOBAL,S1D4,PWRHYDTZAXX01,1,ELCTZAXX01,2045,12.6301017744
GLOBAL,S1D4,PWRHYDTZAXX01,1,ELCTZAXX01,2046,12.6301017744
GLOBAL,S1D4,PWRHYDTZAXX01,1,ELCTZAXX01,2047,12.6301017744
GLOBAL,S1D4,PWRHYDTZAXX01,1,ELCTZAXX01,2048,12.6301017744
GLOBAL,S1D4,PWRHYDTZAXX01,1,ELCTZAXX01,2049,12.6301017744
GLOBAL,S1D4,PWRHYDTZAXX01,1,ELCTZAXX01,2050,12.6301017744
GLOBAL,S1D4,PWRSPVKENXX01,1,ELCKENXX01,2021,0.6244128
GLOBAL,S1D4,PWRSPVKENXX01,1,ELCKENXX01,2022,0.9082368
GLOBAL,S1D4,PWRSPVKENXX01,1,ELCKENXX01,2023,1.0501488
GLOBAL,S1D4,PWRSPVKENXX01,1,ELCKENXX01,2024,1.0501488
GLOBAL,S1D4,PWRSPVKENXX01,1,ELCKENXX01,2025,1.0501488
GLOBAL,S1D4,PWRSPVKENXX01,1,ELCKENXX01,2026,1.0501488
GLOBAL,S1D4,PWRSPVKENXX01,1,ELCKENXX01,2027,1.0501488
GLOBAL,S1D4,PWRSPVKENXX01,1,ELCKENXX01,2028,1.0501488
GLOBAL,S1D4,PWRSPVKENXX01,1,ELCKENXX01,2029,1.0501488
GLOBAL,S1D4,PWRSPVKENXX01,1,ELCKENXX01,2030,1.0501488
GLOBAL,S1D4,PWRSPVKENXX01,1,ELCKENXX01,2031,1.0501488
GLOBAL,S1D4,PWRSPVKENXX01,1,ELCKENXX01,2032,1.0501488
GLOBAL,S1D4,PWRSPVKENXX01,1,ELCKENXX01,2033,1.0501488
GLOBAL,S1D4,PWRSPVKENXX01,1,ELCKENXX01,2034,1.0501488
GLOBAL,S1D4,PWRSPVKENXX01,1,ELCKENXX01,2035,1.0501488
GLOBAL,S1D4,PWRSPVKENXX01,1,ELCKENXX01,2036,1.0501488
GLOBAL,S1D4,PWRSPVKENXX01,1,ELCKENXX01,2037,1.0501488
GLOBAL,S1D4,PWRSPVKENXX01,1,ELCKENXX01,2038,1.0501488
GLOBAL,S1D4,PWRSPVKENXX01,1,ELCKENXX01,2039,1.0501488
GLOBAL,S1D4,PWRSPVKENXX01,1,ELCKENXX01,2040,1.0501488
GLOBAL,S1D4,PWRSPVKENXX01,1,ELCKENXX01,2041,1.0501488
GLOBAL,S1D4,PWRSPVKENXX01,1,ELCKENXX01,2042,1.0501488
GLOBAL,S1D4,PWRSPVKENXX01,1,ELCKENXX01,2043,1.0501488
GLOBAL,S1D4,PWRSPVKENXX01,1,ELCKENXX01,2044,1.0501488
GLOBAL,S1D4,PWRTRNKENXX,1,ELCKENXX02,2021,50.364963503649626
GLOBAL,S1D4,PWRTRNKENXX,1,ELCKENXX02,2022,52.55474452554744
GLOBAL,S1D4,PWRTRNKENXX,1,ELCKENXX02,2023,52.06288705056846
GLOBAL,S1D4,PWRTRNKENXX,1,ELCKENXX02,2024,53.64963503649634
GLOBAL,S1D4,PWRTRNKENXX,1,ELCKENXX02,2025,55.21532846715328
GLOBAL,S1D4,PWRTRNKENXX,1,ELCKENXX02,2026,121.53284671532846
GLOBAL,S1D4,PWRTRNKENXX,1,ELCKENXX02,2027,188.32116788321167
GLOBAL,S1D4,PWRTRNKENXX,1,ELCKENXX02,2028,255.10948905109487
GLOBAL,S1D4,PWRTRNKENXX,1,ELCKENXX02,2029,321.89781021897807
GLOBAL,S1D4,PWRTRNKENXX,1,ELCKENXX02,2030,388.6861313868615
GLOBAL,S1D4,PWRTRNKENXX,1,ELCKENXX02,2031,417.7007299270073
GLOBAL,S1D4,PWRTRNKENXX,1,ELCKENXX02,2032,446.71532846715314
GLOBAL,S1D4,PWRTRNKENXX,1,ELCKENXX02,2033,475.7299270072992
GLOBAL,S1D4,PWRTRNKENXX,1,ELCKENXX02,2034,504.7445255474452
GLOBAL,S1D4,PWRTRNKENXX,1,ELCKENXX02,2035,533.7591240875912
GLOBAL,S1D4,PWRTRNKENXX,1,ELCKENXX02,2036,562.7737226277372
GLOBAL,S1D4,PWRTRNKENXX,1,ELCKENXX02,2037,591.7883211678832
GLOBAL,S1D4,PWRTRNKENXX,1,ELCKENXX02,2038,620.8029197080292
GLOBAL,S1D4,PWRTRNKENXX,1,ELCKENXX02,2039,649.8175182481751
GLOBAL,S1D4,PWRTRNKENXX,1,ELCKENXX02,2040,678.8321167883212
GLOBAL,S1D4,PWRTRNKENXX,1,ELCKENXX02,2041,722.6277372262774
GLOBAL,S1D4,PWRTRNKENXX,1,ELCKENXX02,2042,766.4233576642334
GLOBAL,S1D4,PWRTRNKENXX,1,ELCKENXX02,2043,810.2189781021898
GLOBAL,S1D4,PWRTRNKENXX,1,ELCKENXX02,2044,854.0145985401459
GLOBAL,S1D4,PWRTRNKENXX,1,ELCKENXX02,2045,897.8102189781021
GLOBAL,S1D4,PWRTRNKENXX,1,ELCKENXX02,2046,941.6058394160584
GLOBAL,S1D4,PWRTRNKENXX,1,ELCKENXX02,2047,985.4014598540144
GLOBAL,S1D4,PWRTRNKENXX,1,ELCKENXX02,2048,1029.197080291971
GLOBAL,S1D4,PWRTRNKENXX,1,ELCKENXX02,2049,1072.992700729927
GLOBAL,S1D4,PWRTRNKENXX,1,ELCKENXX02,2050,1116.7883211678832
GLOBAL,S1D4,PWRTRNTZAXX,1,ELCTZAXX02,2021,35.639529386334885
GLOBAL,S1D4,PWRTRNTZAXX,1,ELCTZAXX02,2022,38.92420091918161
GLOBAL,S1D4,PWRTRNTZAXX,1,ELCTZAXX02,2023,43.7956204379562
GLOBAL,S1D4,PWRTRNTZAXX,1,ELCTZAXX02,2024,74.43065693430657
GLOBAL,S1D4,PWRTRNTZAXX,1,ELCTZAXX02,2025,79.81751824817516
GLOBAL,S1D4,PWRTRNTZAXX,1,ELCTZAXX02,2026,157.66423357664237
GLOBAL,S1D4,PWRTRNTZAXX,1,ELCTZAXX02,2027,260.5839416058394
GLOBAL,S1D4,PWRTRNTZAXX,1,ELCTZAXX02,2028,363.5036496350365
GLOBAL,S1D4,PWRTRNTZAXX,1,ELCTZAXX02,2029,466.4233576642336
GLOBAL,S1D4,PWRTRNTZAXX,1,ELCTZAXX02,2030,569.3430656934305
GLOBAL,S1D4,PWRTRNTZAXX,1,ELCTZAXX02,2031,614.2335766423357
GLOBAL,S1D4,PWRTRNTZAXX,1,ELCTZAXX02,2032,659.1240875912408
GLOBAL,S1D4,PWRTRNTZAXX,1,ELCTZAXX02,2033,704.0145985401459
GLOBAL,S1D4,PWRTRNTZAXX,1,ELCTZAXX02,2034,748.905109489051
GLOBAL,S1D4,PWRTRNTZAXX,1,ELCTZAXX02,2035,793.7956204379561
GLOBAL,S1D4,PWRTRNTZAXX,1,ELCTZAXX02,2036,838.6861313868612
GLOBAL,S1D4,PWRTRNTZAXX,1,ELCTZAXX02,2037,883.5766423357665
GLOBAL,S1D4,PWRTRNTZAXX,1,ELCTZAXX02,2038,928.4671532846717
GLOBAL,S1D4,PWRTRNTZAXX,1,ELCTZAXX02,2039,973.3576642335767
GLOBAL,S1D4,PWRTRNTZAXX,1,ELCTZAXX02,2040,1018.2481751824816
GLOBAL,S1D4,PWRTRNTZAXX,1,ELCTZAXX02,2041,1083.3941605839416
GLOBAL,S1D4,PWRTRNTZAXX,1,ELCTZAXX02,2042,1148.5401459854013
GLOBAL,S1D4,PWRTRNTZAXX,1,ELCTZAXX02,2043,1213.6861313868617
GLOBAL,S1D4,PWRTRNTZAXX,1,ELCTZAXX02,2044,1278.8321167883212
GLOBAL,S1D4,PWRTRNTZAXX,1,ELCTZAXX02,2045,1343.978102189781
GLOBAL,S1D4,PWRTRNTZAXX,1,ELCTZAXX02,2046,1409.1240875912408
GLOBAL,S1D4,PWRTRNTZAXX,1,ELCTZAXX02,2047,1474.2700729927008
GLOBAL,S1D4,PWRTRNTZAXX,1,ELCTZAXX02,2048,1539.4160583941605
GLOBAL,S1D4,PWRTRNTZAXX,1,ELCTZAXX02,2049,1604.5620437956204
GLOBAL,S1D4,PWRTRNTZAXX,1,ELCTZAXX02,2050,1669.7080291970804
GLOBAL,S1D4,PWRWONKENXX01,1,ELCKENXX01,2021,2.5473014784
GLOBAL,S1D4,PWRWONKENXX01,1,ELCKENXX01,2022,1.4190073386716215
GLOBAL,S1D4,PWRWONKENXX01,1,ELCKENXX01,2023,1.3663325578139804
GLOBAL,S1D4,PWRWONKENXX01,1,ELCKENXX01,2024,1.1952805884685518
GLOBAL,S1D4,PWRWONKENXX01,1,ELCKENXX01,2025,2.504652192
GLOBAL,S1D4,PWRWONKENXX01,1,ELCKENXX01,2026,1.7603004286979385
GLOBAL,S1D4,PWRWONKENXX01,1,ELCKENXX01,2027,2.504652192
GLOBAL,S1D4,PWRWONKENXX01,1,ELCKENXX01,2028,2.504652192
GLOBAL,S1D4,PWRWONKENXX01,1,ELCKENXX01,2029,2.504652192
GLOBAL,S1D4,PWRWONKENXX01,1,ELCKENXX01,2030,2.504652192
GLOBAL,S1D4,PWRWONKENXX01,1,ELCKENXX01,2033,2.504652192
GLOBAL,S1D4,PWRWONKENXX01,1,ELCKENXX01,2035,2.504652192
GLOBAL,S1D4,PWRWONKENXX01,1,ELCKENXX01,2036,2.504652192
GLOBAL,S1D4,PWRWONKENXX01,1,ELCKENXX01,2037,2.504652192
GLOBAL,S1D4,PWRWONKENXX01,1,ELCKENXX01,2038,2.504652192
GLOBAL,S1D4,PWRWONKENXX01,1,ELCKENXX01,2040,2.504652192
GLOBAL,S1D4,PWRWONKENXX01,1,ELCKENXX01,2041,2.504652192
GLOBAL,S1D4,PWRWONKENXX01,1,ELCKENXX01,2042,2.504652192
GLOBAL,S1D4,PWRWONKENXX01,1,ELCKENXX01,2044,2.504652192
GLOBAL,S1D4,PWRWONKENXX01,1,ELCKENXX01,2045,2.504652192
GLOBAL,S1D4,PWRWONKENXX01,1,ELCKENXX01,2047,2.504652192
GLOBAL,S1D4,RNWBIOKENXX,1,BIOKENXX,2021,8.9688384
GLOBAL,S1D4,RNWBIOKENXX,1,BIOKENXX,2022,8.9688384
GLOBAL,S1D4,RNWBIOKENXX,1,BIOKENXX,2023,8.9688384
GLOBAL,S1D4,RNWBIOKENXX,1,BIOKENXX,2024,8.9688384
GLOBAL,S1D4,RNWBIOKENXX,1,BIOKENXX,2025,4.785217063969803
GLOBAL,S1D4,RNWBIOKENXX,1,BIOKENXX,2026,5.186763020699567
GLOBAL,S1D4,RNWBIOKENXX,1,BIOKENXX,2027,8.9688384
GLOBAL,S1D4,RNWBIOKENXX,1,BIOKENXX,2028,8.821539959124083
GLOBAL,S1D4,RNWBIOKENXX,1,BIOKENXX,2029,8.9688384
GLOBAL,S1D4,RNWBIOKENXX,1,BIOKENXX,2031,1.5255695909089828
GLOBAL,S1D4,RNWBIOTZAXX,1,BIOTZAXX,2021,5.9514461755733725
GLOBAL,S1D4,RNWBIOTZAXX,1,BIOTZAXX,2022,5.660557469610203
GLOBAL,S1D4,RNWBIOTZAXX,1,BIOTZAXX,2023,3.82757460786374
GLOBAL,S1D4,RNWBIOTZAXX,1,BIOTZAXX,2024,4.872009702823039
GLOBAL,S1D4,RNWBIOTZAXX,1,BIOTZAXX,2025,5.110538441712805
GLOBAL,S1D4,RNWBIOTZAXX,1,BIOTZAXX,2026,8.611035768825097
GLOBAL,S1D4,RNWBIOTZAXX,1,BIOTZAXX,2027,11.436682303563304
GLOBAL,S1D4,RNWBIOTZAXX,1,BIOTZAXX,2028,11.75203249561094
GLOBAL,S1D4,RNWBIOTZAXX,1,BIOTZAXX,2029,19.00748984748341
GLOBAL,S1D4,RNWBIOTZAXX,1,BIOTZAXX,2030,28.4704538240311
GLOBAL,S1D4,RNWBIOTZAXX,1,BIOTZAXX,2031,32.59791683507905
GLOBAL,S1D4,RNWBIOTZAXX,1,BIOTZAXX,2032,36.72537984612735
GLOBAL,S1D4,RNWBIOTZAXX,1,BIOTZAXX,2033,40.85284285717313
GLOBAL,S1D4,RNWBIOTZAXX,1,BIOTZAXX,2034,44.98030586822178
GLOBAL,S1D4,RNWBIOTZAXX,1,BIOTZAXX,2035,49.107768879268136
GLOBAL,S1D4,RNWBIOTZAXX,1,BIOTZAXX,2036,53.235231890316655
GLOBAL,S1D4,RNWBIOTZAXX,1,BIOTZAXX,2037,57.36269490136442
GLOBAL,S1D4,RNWBIOTZAXX,1,BIOTZAXX,2038,61.490157912411526
GLOBAL,S1D4,RNWBIOTZAXX,1,BIOTZAXX,2039,65.61762092345816
GLOBAL,S1D4,RNWBIOTZAXX,1,BIOTZAXX,2040,69.74508393450459
GLOBAL,S1D4,RNWBIOTZAXX,1,BIOTZAXX,2041,75.73493879199923
GLOBAL,S1D4,RNWBIOTZAXX,1,BIOTZAXX,2042,81.72479364949581
GLOBAL,S1D4,RNWBIOTZAXX,1,BIOTZAXX,2043,87.71464850698993
GLOBAL,S1D4,RNWBIOTZAXX,1,BIOTZAXX,2044,93.70450336448525
GLOBAL,S1D4,RNWBIOTZAXX,1,BIOTZAXX,2045,99.69435822198209
GLOBAL,S1D4,RNWBIOTZAXX,1,BIOTZAXX,2046,105.68421307947682
GLOBAL,S1D4,RNWBIOTZAXX,1,BIOTZAXX,2047,111.67406793697418
GLOBAL,S1D4,RNWBIOTZAXX,1,BIOTZAXX,2048,117.66392279446929
GLOBAL,S1D4,RNWBIOTZAXX,1,BIOTZAXX,2049,123.65377765196531
GLOBAL,S1D4,RNWBIOTZAXX,1,BIOTZAXX,2050,129.6436325094595
GLOBAL,S1D4,RNWGEOKENXX,1,GEOKENXX,2021,31.53758891288829
GLOBAL,S1D4,RNWGEOKENXX,1,GEOKENXX,2022,34.57184007451448
GLOBAL,S1D4,RNWGEOKENXX,1,GEOKENXX,2023,34.57184007451448
GLOBAL,S1D4,RNWGEOKENXX,1,GEOKENXX,2024,36.3296400297878
GLOBAL,S1D4,RNWGEOKENXX,1,GEOKENXX,2025,37.90989265945448
GLOBAL,S1D4,RNWGEOKENXX,1,GEOKENXX,2026,104.8446911656375
GLOBAL,S1D4,RNWGEOKENXX,1,GEOKENXX,2027,169.69180127297167
GLOBAL,S1D4,RNWGEOKENXX,1,GEOKENXX,2028,236.52673587151185
GLOBAL,S1D4,RNWGEOKENXX,1,GEOKENXX,2029,307.1843673784743
GLOBAL,S1D4,RNWGEOKENXX,1,GEOKENXX,2030,374.6309261160867
GLOBAL,S1D4,RNWGEOKENXX,1,GEOKENXX,2031,403.9314803217708
GLOBAL,S1D4,RNWGEOKENXX,1,GEOKENXX,2032,433.42885404891314
GLOBAL,S1D4,RNWGEOKENXX,1,GEOKENXX,2033,459.93880039705925
GLOBAL,S1D4,RNWGEOKENXX,1,GEOKENXX,2034,491.4580511292052
GLOBAL,S1D4,RNWGEOKENXX,1,GEOKENXX,2035,517.9679974773512
GLOBAL,S1D4,RNWGEOKENXX,1,GEOKENXX,2036,546.9825960174973
GLOBAL,S1D4,RNWGEOKENXX,1,GEOKENXX,2037,575.9971945576432
GLOBAL,S1D4,RNWGEOKENXX,1,GEOKENXX,2038,605.0117930977892
GLOBAL,S1D4,RNWGEOKENXX,1,GEOKENXX,2039,636.5310438299351
GLOBAL,S1D4,RNWGEOKENXX,1,GEOKENXX,2040,663.0409901780812
GLOBAL,S1D4,RNWGEOKENXX,1,GEOKENXX,2041,706.8366106160373
GLOBAL,S1D4,RNWGEOKENXX,1,GEOKENXX,2042,750.6322310539935
GLOBAL,S1D4,RNWGEOKENXX,1,GEOKENXX,2043,796.9325036839498
GLOBAL,S1D4,RNWGEOKENXX,1,GEOKENXX,2044,838.2234719299057
GLOBAL,S1D4,RNWGEOKENXX,1,GEOKENXX,2045,883.0692411678621
GLOBAL,S1D4,RNWGEOKENXX,1,GEOKENXX,2046,929.3695137978184
GLOBAL,S1D4,RNWGEOKENXX,1,GEOKENXX,2047,970.6604820437744
GLOBAL,S1D4,RNWGEOKENXX,1,GEOKENXX,2048,1016.9607546737308
GLOBAL,S1D4,RNWGEOKENXX,1,GEOKENXX,2049,1060.756375111687
GLOBAL,S1D4,RNWGEOKENXX,1,GEOKENXX,2050,1104.5519955496432
GLOBAL,S1D4,RNWGEOTZAXX,1,GEOTZAXX,2021,23.744877093111185
GLOBAL,S1D4,RNWGEOTZAXX,1,GEOTZAXX,2022,27.11690259171261
GLOBAL,S1D4,RNWGEOTZAXX,1,GEOTZAXX,2023,31.957672720193628
GLOBAL,S1D4,RNWGEOTZAXX,1,GEOTZAXX,2024,62.86015973800489
GLOBAL,S1D4,RNWGEOTZAXX,1,GEOTZAXX,2025,68.17539079995464
GLOBAL,S1D4,RNWGEOTZAXX,1,GEOTZAXX,2026,144.97090572988958
GLOBAL,S1D4,RNWGEOTZAXX,1,GEOTZAXX,2027,246.338674437744
GLOBAL,S1D4,RNWGEOTZAXX,1,GEOTZAXX,2028,347.7064431455985
GLOBAL,S1D4,RNWGEOTZAXX,1,GEOTZAXX,2029,448.08530098067934
GLOBAL,S1D4,RNWGEOTZAXX,1,GEOTZAXX,2030,548.1632780859882
GLOBAL,S1D4,RNWGEOTZAXX,1,GEOTZAXX,2031,591.8143106531973
GLOBAL,S1D4,RNWGEOTZAXX,1,GEOTZAXX,2032,635.4653432204065
GLOBAL,S1D4,RNWGEOTZAXX,1,GEOTZAXX,2033,679.1163757876158
GLOBAL,S1D4,RNWGEOTZAXX,1,GEOTZAXX,2034,722.767408354825
GLOBAL,S1D4,RNWGEOTZAXX,1,GEOTZAXX,2035,766.4184409220343
GLOBAL,S1D4,RNWGEOTZAXX,1,GEOTZAXX,2036,810.0694734892433
GLOBAL,S1D4,RNWGEOTZAXX,1,GEOTZAXX,2037,853.7205060564521
GLOBAL,S1D4,RNWGEOTZAXX,1,GEOTZAXX,2038,897.3715386236614
GLOBAL,S1D4,RNWGEOTZAXX,1,GEOTZAXX,2039,941.0225711908713
GLOBAL,S1D4,RNWGEOTZAXX,1,GEOTZAXX,2040,984.6736037580805
GLOBAL,S1D4,RNWGEOTZAXX,1,GEOTZAXX,2041,1048.0208339470794
GLOBAL,S1D4,RNWGEOTZAXX,1,GEOTZAXX,2042,1111.3680641360777
GLOBAL,S1D4,RNWGEOTZAXX,1,GEOTZAXX,2043,1174.715294325077
GLOBAL,S1D4,RNWGEOTZAXX,1,GEOTZAXX,2044,1238.0625245140754
GLOBAL,S1D4,RNWGEOTZAXX,1,GEOTZAXX,2045,1301.4097547030742
GLOBAL,S1D4,RNWGEOTZAXX,1,GEOTZAXX,2046,1364.7569848920732
GLOBAL,S1D4,RNWGEOTZAXX,1,GEOTZAXX,2047,1428.1042150810715
GLOBAL,S1D4,RNWGEOTZAXX,1,GEOTZAXX,2048,1491.45144527007
GLOBAL,S1D4,RNWGEOTZAXX,1,GEOTZAXX,2049,1554.798675459069
GLOBAL,S1D4,RNWGEOTZAXX,1,GEOTZAXX,2050,1618.145905648068
GLOBAL,S1D4,RNWHYDKENXX,1,HYDKENXX,2021,12.23632561824
GLOBAL,S1D4,RNWHYDKENXX,1,HYDKENXX,2022,12.23632561824
GLOBAL,S1D4,RNWHYDKENXX,1,HYDKENXX,2023,12.23632561824
GLOBAL,S1D4,RNWHYDKENXX,1,HYDKENXX,2024,12.23632561824
GLOBAL,S1D4,RNWHYDKENXX,1,HYDKENXX,2025,12.23632561824
GLOBAL,S1D4,RNWHYDKENXX,1,HYDKENXX,2026,12.23632561824
GLOBAL,S1D4,RNWHYDKENXX,1,HYDKENXX,2027,12.23632561824
GLOBAL,S1D4,RNWHYDKENXX,1,HYDKENXX,2028,12.23632561824
GLOBAL,S1D4,RNWHYDKENXX,1,HYDKENXX,2029,8.320401848503822
GLOBAL,S1D4,RNWHYDKENXX,1,HYDKENXX,2030,10.500404278774774
GLOBAL,S1D4,RNWHYDKENXX,1,HYDKENXX,2031,12.23632561824
GLOBAL,S1D4,RNWHYDKENXX,1,HYDKENXX,2032,12.23632561824
GLOBAL,S1D4,RNWHYDKENXX,1,HYDKENXX,2033,12.23632561824
GLOBAL,S1D4,RNWHYDKENXX,1,HYDKENXX,2034,12.23632561824
GLOBAL,S1D4,RNWHYDKENXX,1,HYDKENXX,2035,12.23632561824
GLOBAL,S1D4,RNWHYDKENXX,1,HYDKENXX,2036,12.23632561824
GLOBAL,S1D4,RNWHYDKENXX,1,HYDKENXX,2037,12.23632561824
GLOBAL,S1D4,RNWHYDKENXX,1,HYDKENXX,2038,12.23632561824
GLOBAL,S1D4,RNWHYDKENXX,1,HYDKENXX,2039,12.23632561824
GLOBAL,S1D4,RNWHYDKENXX,1,HYDKENXX,2040,12.23632561824
GLOBAL,S1D4,RNWHYDKENXX,1,HYDKENXX,2041,12.23632561824
GLOBAL,S1D4,RNWHYDKENXX,1,HYDKENXX,2042,12.23632561824
GLOBAL,S1D4,RNWHYDKENXX,1,HYDKENXX,2043,12.23632561824
GLOBAL,S1D4,RNWHYDKENXX,1,HYDKENXX,2044,12.23632561824
GLOBAL,S1D4,RNWHYDKENXX,1,HYDKENXX,2045,12.23632561824
GLOBAL,S1D4,RNWHYDKENXX,1,HYDKENXX,2046,12.23632561824
GLOBAL,S1D4,RNWHYDKENXX,1,HYDKENXX,2047,12.23632561824
GLOBAL,S1D4,RNWHYDKENXX,1,HYDKENXX,2048,12.23632561824
GLOBAL,S1D4,RNWHYDKENXX,1,HYDKENXX,2049,12.23632561824
GLOBAL,S1D4,RNWHYDKENXX,1,HYDKENXX,2050,12.23632561824
GLOBAL,S1D4,RNWHYDTZAXX,1,HYDTZAXX,2021,10.107431219477949
GLOBAL,S1D4,RNWHYDTZAXX,1,HYDTZAXX,2022,10.107431219477949
GLOBAL,S1D4,RNWHYDTZAXX,1,HYDTZAXX,2023,10.107431219477949
GLOBAL,S1D4,RNWHYDTZAXX,1,HYDTZAXX,2024,10.107431219477949
GLOBAL,S1D4,RNWHYDTZAXX,1,HYDTZAXX,2025,10.107431219477949
GLOBAL,S1D4,RNWHYDTZAXX,1,HYDTZAXX,2026,10.107431219477949
GLOBAL,S1D4,RNWHYDTZAXX,1,HYDTZAXX,2027,10.81082803789624
GLOBAL,S1D4,RNWHYDTZAXX,1,HYDTZAXX,2028,12.268067601867177
GLOBAL,S1D4,RNWHYDTZAXX,1,HYDTZAXX,2029,12.6301017744
GLOBAL,S1D4,RNWHYDTZAXX,1,HYDTZAXX,2030,12.6301017744
GLOBAL,S1D4,RNWHYDTZAXX,1,HYDTZAXX,2031,12.6301017744
GLOBAL,S1D4,RNWHYDTZAXX,1,HYDTZAXX,2032,12.6301017744
