REGION,TECHNOLOGY,TIMESLICE,YEAR,VALUE
GLOBAL,PWRCSPTZAXX01,S1D2,2047,1.1465
GLOBAL,PWRCSPTZAXX01,S1D2,2048,1.1465
GLOBAL,PWRCSPTZAXX01,S1D2,2049,1.1465
GLOBAL,PWRCSPTZAXX01,S1D2,2050,1.1465
GLOBAL,PWRCSPKENXX01,S1D3,2021,1.2823
GLOBAL,PWRCSPKENXX01,S1D3,2022,1.2823
GLOBAL,PWRCSPKENXX01,S1D3,2023,1.2823
GLOBAL,PWRCSPKENXX01,S1D3,2024,1.2823
GLOBAL,PWRCSPKENXX01,S1D3,2025,1.2823
GLOBAL,PWRCSPKENXX01,S1D3,2026,1.2823
GLOBAL,PWRCSPKENXX01,S1D3,2027,1.2823
GLOBAL,PWRCSPKENXX01,S1D3,2028,1.2823
GLOBAL,PWRCSPKENXX01,S1D3,2029,1.2823
GLOBAL,PWRCSPKENXX01,S1D3,2030,1.2823
GLOBAL,PWRCSPKENXX01,S1D3,2031,1.2823
GLOBAL,PWRCSPKENXX01,S1D3,2032,1.2823
GLOBAL,PWRCSPKENXX01,S1D3,2033,1.2823
GLOBAL,PWRCSPKENXX01,S1D3,2034,1.2823
GLOBAL,PWRCSPKENXX01,S1D3,2035,1.2823
GLOBAL,PWRCSPKENXX01,S1D3,2036,1.2823
GLOBAL,PWRCSPKENXX01,S1D3,2037,1.2823
GLOBAL,PWRCSPKENXX01,S1D3,2038,1.2823
GLOBAL,PWRCSPKENXX01,S1D3,2039,1.2823
GLOBAL,PWRCSPKENXX01,S1D3,2040,1.2823
GLOBAL,PWRCSPKENXX01,S1D3,2041,1.2823
GLOBAL,PWRCSPKENXX01,S1D3,2042,1.2823
GLOBAL,PWRCSPKENXX01,S1D3,2043,1.2823
GLOBAL,PWRCSPKENXX01,S1D3,2044,1.2823
GLOBAL,PWRCSPKENXX01,S1D3,2045,1.2823
GLOBAL,PWRCSPKENXX01,S1D3,2046,1.2823
GLOBAL,PWRCSPKENXX01,S1D3,2047,1.2823
GLOBAL,PWRCSPKENXX01,S1D3,2048,1.2823
GLOBAL,PWRCSPKENXX01,S1D3,2049,1.2823
GLOBAL,PWRCSPKENXX01,S1D3,2050,1.2823
GLOBAL,PWRCSPTZAXX01,S1D3,2021,1.377
GLOBAL,PWRCSPTZAXX01,S1D3,2022,1.377
GLOBAL,PWRCSPTZAXX01,S1D3,2023,1.377
GLOBAL,PWRCSPTZAXX01,S1D3,2024,1.377
GLOBAL,PWRCSPTZAXX01,S1D3,2025,1.377
GLOBAL,PWRCSPTZAXX01,S1D3,2026,1.377
GLOBAL,PWRCSPTZAXX01,S1D3,2027,1.377
GLOBAL,PWRCSPTZAXX01,S1D3,2028,1.377
GLOBAL,PWRCSPTZAXX01,S1D3,2029,1.377
GLOBAL,PWRCSPTZAXX01,S1D3,2030,1.377
GLOBAL,PWRCSPTZAXX01,S1D3,2031,1.377
GLOBAL,PWRCSPTZAXX01,S1D3,2032,1.377
GLOBAL,PWRCSPTZAXX01,S1D3,2033,1.377
GLOBAL,PWRCSPTZAXX01,S1D3,2034,1.377
GLOBAL,PWRCSPTZAXX01,S1D3,2035,1.377
GLOBAL,PWRCSPTZAXX01,S1D3,2036,1.377
GLOBAL,PWRCSPTZAXX01,S1D3,2037,1.377
GLOBAL,PWRCSPTZAXX01,S1D3,2038,1.377
GLOBAL,PWRCSPTZAXX01,S1D3,2039,1.377
GLOBAL,PWRCSPTZAXX01,S1D3,2040,1.377
GLOBAL,PWRCSPTZAXX01,S1D3,2041,1.377
GLOBAL,PWRCSPTZAXX01,S1D3,2042,1.377
GLOBAL,PWRCSPTZAXX01,S1D3,2043,1.377
GLOBAL,PWRCSPTZAXX01,S1D3,2044,1.377
GLOBAL,PWRCSPTZAXX01,S1D3,2045,1.377
GLOBAL,PWRCSPTZAXX01,S1D3,2046,1.377
GLOBAL,PWRCSPTZAXX01,S1D3,2047,1.377
GLOBAL,PWRCSPTZAXX01,S1D3,2048,1.377
GLOBAL,PWRCSPTZAXX01,S1D3,2049,1.377
GLOBAL,PWRCSPTZAXX01,S1D3,2050,1.377
GLOBAL,PWRCSPKENXX01,S1D4,2021,0.2253
GLOBAL,PWRCSPKENXX01,S1D4,2022,0.2253
GLOBAL,PWRCSPKENXX01,S1D4,2023,0.2253
GLOBAL,PWRCSPKENXX01,S1D4,2024,0.2253
GLOBAL,PWRCSPKENXX01,S1D4,2025,0.2253
GLOBAL,PWRCSPKENXX01,S1D4,2026,0.2253
GLOBAL,PWRCSPKENXX01,S1D4,2027,0.2253
GLOBAL,PWRCSPKENXX01,S1D4,2028,0.2253
GLOBAL,PWRCSPKENXX01,S1D4,2029,0.2253
GLOBAL,PWRCSPKENXX01,S1D4,2030,0.2253
GLOBAL,PWRCSPKENXX01,S1D4,2031,0.2253
GLOBAL,PWRCSPKENXX01,S1D4,2032,0.2253
GLOBAL,PWRCSPKENXX01,S1D4,2033,0.2253
GLOBAL,PWRCSPKENXX01,S1D4,2034,0.2253
GLOBAL,PWRCSPKENXX01,S1D4,2035,0.2253
GLOBAL,PWRCSPKENXX01,S1D4,2036,0.2253
GLOBAL,PWRCSPKENXX01,S1D4,2037,0.2253
GLOBAL,PWRCSPKENXX01,S1D4,2038,0.2253
GLOBAL,PWRCSPKENXX01,S1D4,2039,0.2253
GLOBAL,PWRCSPKENXX01,S1D4,2040,0.2253
GLOBAL,PWRCSPKENXX01,S1D4,2041,0.2253
GLOBAL,PWRCSPKENXX01,S1D4,2042,0.2253
GLOBAL,PWRCSPKENXX01,S1D4,2043,0.2253
GLOBAL,PWRCSPKENXX01,S1D4,2044,0.2253
GLOBAL,PWRCSPKENXX01,S1D4,2045,0.2253
GLOBAL,PWRCSPKENXX01,S1D4,2046,0.2253
GLOBAL,PWRCSPKENXX01,S1D4,2047,0.2253
GLOBAL,PWRCSPKENXX01,S1D4,2048,0.2253
GLOBAL,PWRCSPKENXX01,S1D4,2049,0.2253
GLOBAL,PWRCSPKENXX01,S1D4,2050,0.2253
GLOBAL,PWRCSPTZAXX01,S1D4,2021,0.2779
GLOBAL,PWRCSPTZAXX01,S1D4,2022,0.2779
GLOBAL,PWRCSPTZAXX01,S1D4,2023,0.2779
GLOBAL,PWRCSPTZAXX01,S1D4,2024,0.2779
GLOBAL,PWRCSPTZAXX01,S1D4,2025,0.2779
GLOBAL,PWRCSPTZAXX01,S1D4,2026,0.2779
GLOBAL,PWRCSPTZAXX01,S1D4,2027,0.2779
GLOBAL,PWRCSPTZAXX01,S1D4,2028,0.2779
GLOBAL,PWRCSPTZAXX01,S1D4,2029,0.2779
GLOBAL,PWRCSPTZAXX01,S1D4,2030,0.2779
GLOBAL,PWRCSPTZAXX01,S1D4,2031,0.2779
GLOBAL,PWRCSPTZAXX01,S1D4,2032,0.2779
GLOBAL,PWRCSPTZAXX01,S1D4,2033,0.2779
GLOBAL,PWRCSPTZAXX01,S1D4,2034,0.2779
GLOBAL,PWRCSPTZAXX01,S1D4,2035,0.2779
GLOBAL,PWRCSPTZAXX01,S1D4,2036,0.2779
GLOBAL,PWRCSPTZAXX01,S1D4,2037,0.2779
GLOBAL,PWRCSPTZAXX01,S1D4,2038,0.2779
GLOBAL,PWRCSPTZAXX01,S1D4,2039,0.2779
GLOBAL,PWRCSPTZAXX01,S1D4,2040,0.2779
GLOBAL,PWRCSPTZAXX01,S1D4,2041,0.2779
GLOBAL,PWRCSPTZAXX01,S1D4,2042,0.2779
GLOBAL,PWRCSPTZAXX01,S1D4,2043,0.2779
GLOBAL,PWRCSPTZAXX01,S1D4,2044,0.2779
GLOBAL,PWRCSPTZAXX01,S1D4,2045,0.2779
GLOBAL,PWRCSPTZAXX01,S1D4,2046,0.2779
GLOBAL,PWRCSPTZAXX01,S1D4,2047,0.2779
GLOBAL,PWRCSPTZAXX01,S1D4,2048,0.2779
GLOBAL,PWRCSPTZAXX01,S1D4,2049,0.2779
GLOBAL,PWRCSPTZAXX01,S1D4,2050,0.2779
GLOBAL,PWRCSPKENXX01,S1D5,2021,0.0
GLOBAL,PWRCSPKENXX01,S1D5,2022,0.0
GLOBAL,PWRCSPKENXX01,S1D5,2023,0.0
GLOBAL,PWRCSPKENXX01,S1D5,2024,0.0
GLOBAL,PWRCSPKENXX01,S1D5,2025,0.0
GLOBAL,PWRCSPKENXX01,S1D5,2026,0.0
GLOBAL,PWRCSPKENXX01,S1D5,2027,0.0
GLOBAL,PWRCSPKENXX01,S1D5,2028,0.0
GLOBAL,PWRCSPKENXX01,S1D5,2029,0.0
GLOBAL,PWRCSPKENXX01,S1D5,2030,0.0
GLOBAL,PWRCSPKENXX01,S1D5,2031,0.0
GLOBAL,PWRCSPKENXX01,S1D5,2032,0.0
GLOBAL,PWRCSPKENXX01,S1D5,2033,0.0
GLOBAL,PWRCSPKENXX01,S1D5,2034,0.0
GLOBAL,PWRCSPKENXX01,S1D5,2035,0.0
GLOBAL,PWRCSPKENXX01,S1D5,2036,0.0
GLOBAL,PWRCSPKENXX01,S1D5,2037,0.0
GLOBAL,PWRCSPKENXX01,S1D5,2038,0.0
GLOBAL,PWRCSPKENXX01,S1D5,2039,0.0
GLOBAL,PWRCSPKENXX01,S1D5,2040,0.0
GLOBAL,PWRCSPKENXX01,S1D5,2041,0.0
GLOBAL,PWRCSPKENXX01,S1D5,2042,0.0
GLOBAL,PWRCSPKENXX01,S1D5,2043,0.0
GLOBAL,PWRCSPKENXX01,S1D5,2044,0.0
GLOBAL,PWRCSPKENXX01,S1D5,2045,0.0
GLOBAL,PWRCSPKENXX01,S1D5,2046,0.0
GLOBAL,PWRCSPKENXX01,S1D5,2047,0.0
GLOBAL,PWRCSPKENXX01,S1D5,2048,0.0
GLOBAL,PWRCSPKENXX01,S1D5,2049,0.0
GLOBAL,PWRCSPKENXX01,S1D5,2050,0.0
GLOBAL,PWRCSPTZAXX01,S1D5,2021,0.0
GLOBAL,PWRCSPTZAXX01,S1D5,2022,0.0
GLOBAL,PWRCSPTZAXX01,S1D5,2023,0.0
GLOBAL,PWRCSPTZAXX01,S1D5,2024,0.0
GLOBAL,PWRCSPTZAXX01,S1D5,2025,0.0
GLOBAL,PWRCSPTZAXX01,S1D5,2026,0.0
GLOBAL,PWRCSPTZAXX01,S1D5,2027,0.0
GLOBAL,PWRCSPTZAXX01,S1D5,2028,0.0
GLOBAL,PWRCSPTZAXX01,S1D5,2029,0.0
GLOBAL,PWRCSPTZAXX01,S1D5,2030,0.0
GLOBAL,PWRCSPTZAXX01,S1D5,2031,0.0
GLOBAL,PWRCSPTZAXX01,S1D5,2032,0.0
GLOBAL,PWRCSPTZAXX01,S1D5,2033,0.0
GLOBAL,PWRCSPTZAXX01,S1D5,2034,0.0
GLOBAL,PWRCSPTZAXX01,S1D5,2035,0.0
GLOBAL,PWRCSPTZAXX01,S1D5,2036,0.0
GLOBAL,PWRCSPTZAXX01,S1D5,2037,0.0
GLOBAL,PWRCSPTZAXX01,S1D5,2038,0.0
GLOBAL,PWRCSPTZAXX01,S1D5,2039,0.0
GLOBAL,PWRCSPTZAXX01,S1D5,2040,0.0
GLOBAL,PWRCSPTZAXX01,S1D5,2041,0.0
GLOBAL,PWRCSPTZAXX01,S1D5,2042,0.0
GLOBAL,PWRCSPTZAXX01,S1D5,2043,0.0
GLOBAL,PWRCSPTZAXX01,S1D5,2044,0.0
GLOBAL,PWRCSPTZAXX01,S1D5,2045,0.0
GLOBAL,PWRCSPTZAXX01,S1D5,2046,0.0
GLOBAL,PWRCSPTZAXX01,S1D5,2047,0.0
GLOBAL,PWRCSPTZAXX01,S1D5,2048,0.0
GLOBAL,PWRCSPTZAXX01,S1D5,2049,0.0
GLOBAL,PWRCSPTZAXX01,S1D5,2050,0.0
GLOBAL,PWRCSPKENXX01,S1D6,2021,0.0
GLOBAL,PWRCSPKENXX01,S1D6,2022,0.0
GLOBAL,PWRCSPKENXX01,S1D6,2023,0.0
GLOBAL,PWRCSPKENXX01,S1D6,2024,0.0
GLOBAL,PWRCSPKENXX01,S1D6,2025,0.0
GLOBAL,PWRCSPKENXX01,S1D6,2026,0.0
GLOBAL,PWRCSPKENXX01,S1D6,2027,0.0
GLOBAL,PWRCSPKENXX01,S1D6,2028,0.0
GLOBAL,PWRCSPKENXX01,S1D6,2029,0.0
GLOBAL,PWRCSPKENXX01,S1D6,2030,0.0
GLOBAL,PWRCSPKENXX01,S1D6,2031,0.0
GLOBAL,PWRCSPKENXX01,S1D6,2032,0.0
GLOBAL,PWRCSPKENXX01,S1D6,2033,0.0
GLOBAL,PWRCSPKENXX01,S1D6,2034,0.0
GLOBAL,PWRCSPKENXX01,S1D6,2035,0.0
GLOBAL,PWRCSPKENXX01,S1D6,2036,0.0
GLOBAL,PWRCSPKENXX01,S1D6,2037,0.0
GLOBAL,PWRCSPKENXX01,S1D6,2038,0.0
GLOBAL,PWRCSPKENXX01,S1D6,2039,0.0
GLOBAL,PWRCSPKENXX01,S1D6,2040,0.0
GLOBAL,PWRCSPKENXX01,S1D6,2041,0.0
GLOBAL,PWRCSPKENXX01,S1D6,2042,0.0
GLOBAL,PWRCSPKENXX01,S1D6,2043,0.0
GLOBAL,PWRCSPKENXX01,S1D6,2044,0.0
GLOBAL,PWRCSPKENXX01,S1D6,2045,0.0
GLOBAL,PWRCSPKENXX01,S1D6,2046,0.0
GLOBAL,PWRCSPKENXX01,S1D6,2047,0.0
GLOBAL,PWRCSPKENXX01,S1D6,2048,0.0
GLOBAL,PWRCSPKENXX01,S1D6,2049,0.0
GLOBAL,PWRCSPKENXX01,S1D6,2050,0.0
GLOBAL,PWRCSPTZAXX01,S1D6,2021,0.0
GLOBAL,PWRCSPTZAXX01,S1D6,2022,0.0
GLOBAL,PWRCSPTZAXX01,S1D6,2023,0.0
GLOBAL,PWRCSPTZAXX01,S1D6,2024,0.0
GLOBAL,PWRCSPTZAXX01,S1D6,2025,0.0
GLOBAL,PWRCSPTZAXX01,S1D6,2026,0.0
GLOBAL,PWRCSPTZAXX01,S1D6,2027,0.0
GLOBAL,PWRCSPTZAXX01,S1D6,2028,0.0
GLOBAL,PWRCSPTZAXX01,S1D6,2029,0.0
GLOBAL,PWRCSPTZAXX01,S1D6,2030,0.0
GLOBAL,PWRCSPTZAXX01,S1D6,2031,0.0
GLOBAL,PWRCSPTZAXX01,S1D6,2032,0.0
GLOBAL,PWRCSPTZAXX01,S1D6,2033,0.0
GLOBAL,PWRCSPTZAXX01,S1D6,2034,0.0
GLOBAL,PWRCSPTZAXX01,S1D6,2035,0.0
GLOBAL,PWRCSPTZAXX01,S1D6,2036,0.0
GLOBAL,PWRCSPTZAXX01,S1D6,2037,0.0
GLOBAL,PWRCSPTZAXX01,S1D6,2038,0.0
GLOBAL,PWRCSPTZAXX01,S1D6,2039,0.0
GLOBAL,PWRCSPTZAXX01,S1D6,2040,0.0
GLOBAL,PWRCSPTZAXX01,S1D6,2041,0.0
GLOBAL,PWRCSPTZAXX01,S1D6,2042,0.0
GLOBAL,PWRCSPTZAXX01,S1D6,2043,0.0
GLOBAL,PWRCSPTZAXX01,S1D6,2044,0.0
GLOBAL,PWRCSPTZAXX01,S1D6,2045,0.0
GLOBAL,PWRCSPTZAXX01,S1D6,2046,0.0
GLOBAL,PWRCSPTZAXX01,S1D6,2047,0.0
GLOBAL,PWRCSPTZAXX01,S1D6,2048,0.0
GLOBAL,PWRCSPTZAXX01,S1D6,2049,0.0
GLOBAL,PWRCSPTZAXX01,S1D6,2050,0.0
GLOBAL,PWRCSPKENXX01,S2D1,2021,0.0663
GLOBAL,PWRCSPKENXX01,S2D1,2022,0.0663
GLOBAL,PWRCSPKENXX01,S2D1,2023,0.0663
GLOBAL,PWRCSPKENXX01,S2D1,2024,0.0663
GLOBAL,PWRCSPKENXX01,S2D1,2025,0.0663
GLOBAL,PWRCSPKENXX01,S2D1,2026,0.0663
GLOBAL,PWRCSPKENXX01,S2D1,2027,0.0663
GLOBAL,PWRCSPKENXX01,S2D1,2028,0.0663
GLOBAL,PWRCSPKENXX01,S2D1,2029,0.0663
GLOBAL,PWRCSPKENXX01,S2D1,2030,0.0663
GLOBAL,PWRCSPKENXX01,S2D1,2031,0.0663
GLOBAL,PWRCSPKENXX01,S2D1,2032,0.0663
GLOBAL,PWRCSPKENXX01,S2D1,2033,0.0663
GLOBAL,PWRCSPKENXX01,S2D1,2034,0.0663
GLOBAL,PWRCSPKENXX01,S2D1,2035,0.0663
GLOBAL,PWRCSPKENXX01,S2D1,2036,0.0663
GLOBAL,PWRCSPKENXX01,S2D1,2037,0.0663
GLOBAL,PWRCSPKENXX01,S2D1,2038,0.0663
GLOBAL,PWRCSPKENXX01,S2D1,2039,0.0663
GLOBAL,PWRCSPKENXX01,S2D1,2040,0.0663
GLOBAL,PWRCSPKENXX01,S2D1,2041,0.0663
GLOBAL,PWRCSPKENXX01,S2D1,2042,0.0663
GLOBAL,PWRCSPKENXX01,S2D1,2043,0.0663
GLOBAL,PWRCSPKENXX01,S2D1,2044,0.0663
GLOBAL,PWRCSPKENXX01,S2D1,2045,0.0663
GLOBAL,PWRCSPKENXX01,S2D1,2046,0.0663
GLOBAL,PWRCSPKENXX01,S2D1,2047,0.0663
GLOBAL,PWRCSPKENXX01,S2D1,2048,0.0663
GLOBAL,PWRCSPKENXX01,S2D1,2049,0.0663
GLOBAL,PWRCSPKENXX01,S2D1,2050,0.0663
GLOBAL,PWRCSPTZAXX01,S2D1,2021,0.0544
GLOBAL,PWRCSPTZAXX01,S2D1,2022,0.0544
GLOBAL,PWRCSPTZAXX01,S2D1,2023,0.0544
GLOBAL,PWRCSPTZAXX01,S2D1,2024,0.0544
GLOBAL,PWRCSPTZAXX01,S2D1,2025,0.0544
GLOBAL,PWRCSPTZAXX01,S2D1,2026,0.0544
GLOBAL,PWRCSPTZAXX01,S2D1,2027,0.0544
GLOBAL,PWRCSPTZAXX01,S2D1,2028,0.0544
GLOBAL,PWRCSPTZAXX01,S2D1,2029,0.0544
GLOBAL,PWRCSPTZAXX01,S2D1,2030,0.0544
GLOBAL,PWRCSPTZAXX01,S2D1,2031,0.0544
GLOBAL,PWRCSPTZAXX01,S2D1,2032,0.0544
GLOBAL,PWRCSPTZAXX01,S2D1,2033,0.0544
GLOBAL,PWRCSPTZAXX01,S2D1,2034,0.0544
GLOBAL,PWRCSPTZAXX01,S2D1,2035,0.0544
GLOBAL,PWRCSPTZAXX01,S2D1,2036,0.0544
GLOBAL,PWRCSPTZAXX01,S2D1,2037,0.0544
GLOBAL,PWRCSPTZAXX01,S2D1,2038,0.0544
GLOBAL,PWRCSPTZAXX01,S2D1,2039,0.0544
GLOBAL,PWRCSPTZAXX01,S2D1,2040,0.0544
GLOBAL,PWRCSPTZAXX01,S2D1,2041,0.0544
GLOBAL,PWRCSPTZAXX01,S2D1,2042,0.0544
GLOBAL,PWRCSPTZAXX01,S2D1,2043,0.0544
GLOBAL,PWRCSPTZAXX01,S2D1,2044,0.0544
GLOBAL,PWRCSPTZAXX01,S2D1,2045,0.0544
GLOBAL,PWRCSPTZAXX01,S2D1,2046,0.0544
GLOBAL,PWRCSPTZAXX01,S2D1,2047,0.0544
GLOBAL,PWRCSPTZAXX01,S2D1,2048,0.0544
GLOBAL,PWRCSPTZAXX01,S2D1,2049,0.0544
GLOBAL,PWRCSPTZAXX01,S2D1,2050,0.0544
GLOBAL,PWRCSPKENXX01,S2D2,2021,1.0555
GLOBAL,PWRCSPKENXX01,S2D2,2022,1.0555
GLOBAL,PWRCSPKENXX01,S2D2,2023,1.0555
GLOBAL,PWRCSPKENXX01,S2D2,2024,1.0555
GLOBAL,PWRCSPKENXX01,S2D2,2025,1.0555
GLOBAL,PWRCSPKENXX01,S2D2,2026,1.0555
GLOBAL,PWRCSPKENXX01,S2D2,2027,1.0555
GLOBAL,PWRCSPKENXX01,S2D2,2028,1.0555
GLOBAL,PWRCSPKENXX01,S2D2,2029,1.0555
GLOBAL,PWRCSPKENXX01,S2D2,2030,1.0555
GLOBAL,PWRCSPKENXX01,S2D2,2031,1.0555
GLOBAL,PWRCSPKENXX01,S2D2,2032,1.0555
GLOBAL,PWRCSPKENXX01,S2D2,2033,1.0555
GLOBAL,PWRCSPKENXX01,S2D2,2034,1.0555
GLOBAL,PWRCSPKENXX01,S2D2,2035,1.0555
GLOBAL,PWRCSPKENXX01,S2D2,2036,1.0555
GLOBAL,PWRCSPKENXX01,S2D2,2037,1.0555
GLOBAL,PWRCSPKENXX01,S2D2,2038,1.0555
GLOBAL,PWRCSPKENXX01,S2D2,2039,1.0555
GLOBAL,PWRCSPKENXX01,S2D2,2040,1.0555
GLOBAL,PWRCSPKENXX01,S2D2,2041,1.0555
GLOBAL,PWRCSPKENXX01,S2D2,2042,1.0555
GLOBAL,PWRCSPKENXX01,S2D2,2043,1.0555
GLOBAL,PWRCSPKENXX01,S2D2,2044,1.0555
GLOBAL,PWRCSPKENXX01,S2D2,2045,1.0555
GLOBAL,PWRCSPKENXX01,S2D2,2046,1.0555
GLOBAL,PWRCSPKENXX01,S2D2,2047,1.0555
GLOBAL,PWRCSPKENXX01,S2D2,2048,1.0555
GLOBAL,PWRCSPKENXX01,S2D2,2049,1.0555
GLOBAL,PWRCSPKENXX01,S2D2,2050,1.0555
GLOBAL,PWRCSPTZAXX01,S2D2,2021,1.3051
GLOBAL,PWRCSPTZAXX01,S2D2,2022,1.3051
GLOBAL,PWRCSPTZAXX01,S2D2,2023,1.3051
GLOBAL,PWRCSPTZAXX01,S2D2,2024,1.3051
GLOBAL,PWRCSPTZAXX01,S2D2,2025,1.3051
GLOBAL,PWRCSPTZAXX01,S2D2,2026,1.3051
GLOBAL,PWRCSPTZAXX01,S2D2,2027,1.3051
GLOBAL,PWRCSPTZAXX01,S2D2,2028,1.3051
GLOBAL,PWRCSPTZAXX01,S2D2,2029,1.3051
GLOBAL,PWRCSPTZAXX01,S2D2,2030,1.3051
GLOBAL,PWRCSPTZAXX01,S2D2,2031,1.3051
GLOBAL,PWRCSPTZAXX01,S2D2,2032,1.3051
GLOBAL,PWRCSPTZAXX01,S2D2,2033,1.3051
GLOBAL,PWRCSPTZAXX01,S2D2,2034,1.3051
GLOBAL,PWRCSPTZAXX01,S2D2,2035,1.3051
GLOBAL,PWRCSPTZAXX01,S2D2,2036,1.3051
GLOBAL,PWRCSPTZAXX01,S2D2,2037,1.3051
GLOBAL,PWRCSPTZAXX01,S2D2,2038,1.3051
GLOBAL,PWRCSPTZAXX01,S2D2,2039,1.3051
GLOBAL,PWRCSPTZAXX01,S2D2,2040,1.3051
GLOBAL,PWRCSPTZAXX01,S2D2,2041,1.3051
GLOBAL,PWRCSPTZAXX01,S2D2,2042,1.3051
GLOBAL,PWRCSPTZAXX01,S2D2,2043,1.3051
GLOBAL,PWRCSPTZAXX01,S2D2,2044,1.3051
GLOBAL,PWRCSPTZAXX01,S2D2,2045,1.3051
GLOBAL,PWRCSPTZAXX01,S2D2,2046,1.3051
GLOBAL,PWRCSPTZAXX01,S2D2,2047,1.3051
GLOBAL,PWRCSPTZAXX01,S2D2,2048,1.3051
GLOBAL,PWRCSPTZAXX01,S2D2,2049,1.3051
GLOBAL,PWRCSPTZAXX01,S2D2,2050,1.3051
GLOBAL,PWRCSPKENXX01,S2D3,2021,1.1776
GLOBAL,PWRCSPKENXX01,S2D3,2022,1.1776
GLOBAL,PWRCSPKENXX01,S2D3,2023,1.1776
GLOBAL,PWRCSPKENXX01,S2D3,2024,1.1776
GLOBAL,PWRCSPKENXX01,S2D3,2025,1.1776
GLOBAL,PWRCSPKENXX01,S2D3,2026,1.1776
GLOBAL,PWRCSPKENXX01,S2D3,2027,1.1776
GLOBAL,PWRCSPKENXX01,S2D3,2028,1.1776
GLOBAL,PWRCSPKENXX01,S2D3,2029,1.1776
GLOBAL,PWRCSPKENXX01,S2D3,2030,1.1776
GLOBAL,PWRCSPKENXX01,S2D3,2031,1.1776
GLOBAL,PWRCSPKENXX01,S2D3,2032,1.1776
GLOBAL,PWRCSPKENXX01,S2D3,2033,1.1776
GLOBAL,PWRCSPKENXX01,S2D3,2034,1.1776
GLOBAL,PWRCSPKENXX01,S2D3,2035,1.1776
GLOBAL,PWRCSPKENXX01,S2D3,2036,1.1776
GLOBAL,PWRCSPKENXX01,S2D3,2037,1.1776
GLOBAL,PWRCSPKENXX01,S2D3,2038,1.1776
GLOBAL,PWRCSPKENXX01,S2D3,2039,1.1776
GLOBAL,PWRCSPKENXX01,S2D3,2040,1.1776
GLOBAL,PWRCSPKENXX01,S2D3,2041,1.1776
GLOBAL,PWRCSPKENXX01,S2D3,2042,1.1776
GLOBAL,PWRCSPKENXX01,S2D3,2043,1.1776
GLOBAL,PWRCSPKENXX01,S2D3,2044,1.1776
GLOBAL,PWRCSPKENXX01,S2D3,2045,1.1776
GLOBAL,PWRCSPKENXX01,S2D3,2046,1.1776
GLOBAL,PWRCSPKENXX01,S2D3,2047,1.1776
GLOBAL,PWRCSPKENXX01,S2D3,2048,1.1776
GLOBAL,PWRCSPKENXX01,S2D3,2049,1.1776
GLOBAL,PWRCSPKENXX01,S2D3,2050,1.1776
GLOBAL,PWRCSPTZAXX01,S2D3,2021,1.6043
GLOBAL,PWRCSPTZAXX01,S2D3,2022,1.6043
GLOBAL,PWRCSPTZAXX01,S2D3,2023,1.6043
GLOBAL,PWRCSPTZAXX01,S2D3,2024,1.6043
GLOBAL,PWRCSPTZAXX01,S2D3,2025,1.6043
GLOBAL,PWRCSPTZAXX01,S2D3,2026,1.6043
GLOBAL,PWRCSPTZAXX01,S2D3,2027,1.6043
GLOBAL,PWRCSPTZAXX01,S2D3,2028,1.6043
GLOBAL,PWRCSPTZAXX01,S2D3,2029,1.6043
GLOBAL,PWRCSPTZAXX01,S2D3,2030,1.6043
GLOBAL,PWRCSPTZAXX01,S2D3,2031,1.6043
GLOBAL,PWRCSPTZAXX01,S2D3,2032,1.6043
GLOBAL,PWRCSPTZAXX01,S2D3,2033,1.6043
GLOBAL,PWRCSPTZAXX01,S2D3,2034,1.6043
GLOBAL,PWRCSPTZAXX01,S2D3,2035,1.6043
GLOBAL,PWRCSPTZAXX01,S2D3,2036,1.6043
GLOBAL,PWRCSPTZAXX01,S2D3,2037,1.6043
GLOBAL,PWRCSPTZAXX01,S2D3,2038,1.6043
GLOBAL,PWRCSPTZAXX01,S2D3,2039,1.6043
GLOBAL,PWRCSPTZAXX01,S2D3,2040,1.6043
GLOBAL,PWRCSPTZAXX01,S2D3,2041,1.6043
GLOBAL,PWRCSPTZAXX01,S2D3,2042,1.6043
GLOBAL,PWRCSPTZAXX01,S2D3,2043,1.6043
GLOBAL,PWRCSPTZAXX01,S2D3,2044,1.6043
GLOBAL,PWRCSPTZAXX01,S2D3,2045,1.6043
GLOBAL,PWRCSPTZAXX01,S2D3,2046,1.6043
GLOBAL,PWRCSPTZAXX01,S2D3,2047,1.6043
GLOBAL,PWRCSPTZAXX01,S2D3,2048,1.6043
GLOBAL,PWRCSPTZAXX01,S2D3,2049,1.6043
GLOBAL,PWRCSPTZAXX01,S2D3,2050,1.6043
GLOBAL,PWRCSPKENXX01,S2D4,2021,0.1945
GLOBAL,PWRCSPKENXX01,S2D4,2022,0.1945
GLOBAL,PWRCSPKENXX01,S2D4,2023,0.1945
GLOBAL,PWRCSPKENXX01,S2D4,2024,0.1945
GLOBAL,PWRCSPKENXX01,S2D4,2025,0.1945
GLOBAL,PWRCSPKENXX01,S2D4,2026,0.1945
GLOBAL,PWRCSPKENXX01,S2D4,2027,0.1945
GLOBAL,PWRCSPKENXX01,S2D4,2028,0.1945
GLOBAL,PWRCSPKENXX01,S2D4,2029,0.1945
GLOBAL,PWRCSPKENXX01,S2D4,2030,0.1945
