REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,S1D2,RNWWONKENXX,1,2041,0.02852733346416013
GLOBAL,S1D2,PWRBIOKENXX01,1,2042,0.3381509867025225
GLOBAL,S1D2,PWRGEOKENXX01,1,2042,3.8441061256678286
GLOBAL,S1D2,PWRGEOTZAXX01,1,2042,7.099117664578335
GLOBAL,S1D2,PWRHYDKENXX01,1,2042,0.670550643879552
GLOBAL,S1D2,PWRHYDTZAXX01,1,2042,0.5529693856389101
GLOBAL,S1D2,PWRSPVKENXX01,1,2042,3.336587384614097
GLOBAL,S1D2,PWRSPVTZAXX01,1,2042,4.829712949782754
GLOBAL,S1D2,PWRTRNKENXX,1,2042,8.3244
GLOBAL,S1D2,PWRTRNTZAXX,1,2042,12.481800000000002
GLOBAL,S1D2,PWRWONKENXX01,1,2042,0.135004859136
GLOBAL,S1D2,RNWBIOKENXX,1,2042,1.068557117979971
GLOBAL,S1D2,RNWGEOKENXX,1,2042,3.8441061256678286
GLOBAL,S1D2,RNWGEOTZAXX,1,2042,7.099117664578335
GLOBAL,S1D2,RNWHYDKENXX,1,2042,0.670550643879552
GLOBAL,S1D2,RNWHYDTZAXX,1,2042,0.5529693856389101
GLOBAL,S1D2,RNWSPVKENXX,1,2042,3.336587384614097
GLOBAL,S1D2,RNWSPVTZAXX,1,2042,4.829712949782754
GLOBAL,S1D2,RNWWONKENXX,1,2042,0.135004859136
GLOBAL,S1D2,PWRBIOKENXX01,1,2043,0.021016087342420775
GLOBAL,S1D2,PWRGEOKENXX01,1,2043,4.414694095076011
GLOBAL,S1D2,PWRGEOTZAXX01,1,2043,7.581132743529294
GLOBAL,S1D2,PWRHYDKENXX01,1,2043,0.670550643879552
GLOBAL,S1D2,PWRHYDTZAXX01,1,2043,0.4612280345291503
GLOBAL,S1D2,PWRSPVKENXX01,1,2043,3.506134314566017
GLOBAL,S1D2,PWRSPVTZAXX01,1,2043,5.076039221941554
GLOBAL,S1D2,PWRTRNKENXX,1,2043,8.7474
GLOBAL,S1D2,PWRTRNTZAXX,1,2043,13.118399999999998
GLOBAL,S1D2,PWRWONKENXX01,1,2043,0.135004859136
GLOBAL,S1D2,RNWBIOKENXX,1,2043,0.06641083600204965
GLOBAL,S1D2,RNWGEOKENXX,1,2043,4.414694095076011
GLOBAL,S1D2,RNWGEOTZAXX,1,2043,7.581132743529294
GLOBAL,S1D2,RNWHYDKENXX,1,2043,0.670550643879552
GLOBAL,S1D2,RNWHYDTZAXX,1,2043,0.4612280345291503
GLOBAL,S1D2,RNWSPVKENXX,1,2043,3.506134314566017
GLOBAL,S1D2,RNWSPVTZAXX,1,2043,5.076039221941554
GLOBAL,S1D2,RNWWONKENXX,1,2043,0.135004859136
GLOBAL,S1D2,PWRBIOKENXX01,1,2044,0.6844618951636949
GLOBAL,S1D2,PWRGEOKENXX01,1,2044,4.006871557285055
GLOBAL,S1D2,PWRGEOTZAXX01,1,2044,7.7408727644097866
GLOBAL,S1D2,PWRHYDKENXX01,1,2044,0.670550643879552
GLOBAL,S1D2,PWRHYDTZAXX01,1,2044,0.69212957723712
GLOBAL,S1D2,PWRSPVKENXX01,1,2044,3.675681244517937
GLOBAL,S1D2,PWRSPVTZAXX01,1,2044,5.322597658353093
GLOBAL,S1D2,PWRTRNKENXX,1,2044,9.1704
GLOBAL,S1D2,PWRTRNTZAXX,1,2044,13.7556
GLOBAL,S1D2,PWRWONKENXX01,1,2044,0.1328346591537601
GLOBAL,S1D2,RNWBIOKENXX,1,2044,2.1628995887172757
GLOBAL,S1D2,RNWGEOKENXX,1,2044,4.006871557285055
GLOBAL,S1D2,RNWGEOTZAXX,1,2044,7.7408727644097866
GLOBAL,S1D2,RNWHYDKENXX,1,2044,0.670550643879552
GLOBAL,S1D2,RNWHYDTZAXX,1,2044,0.69212957723712
GLOBAL,S1D2,RNWSPVKENXX,1,2044,3.675681244517937
GLOBAL,S1D2,RNWSPVTZAXX,1,2044,5.322597658353093
GLOBAL,S1D2,RNWWONKENXX,1,2044,0.1328346591537601
GLOBAL,S1D2,PWRBIOKENXX01,1,2045,0.017945432761927727
GLOBAL,S1D2,PWRGEOKENXX01,1,2045,4.924670889752663
GLOBAL,S1D2,PWRGEOTZAXX01,1,2045,8.268470993472238
GLOBAL,S1D2,PWRHYDKENXX01,1,2045,0.670550643879552
GLOBAL,S1D2,PWRHYDTZAXX01,1,2045,0.5548050760158699
GLOBAL,S1D2,PWRSPVKENXX01,1,2045,3.845228174469857
GLOBAL,S1D2,PWRSPVTZAXX01,1,2045,5.568923930511892
GLOBAL,S1D2,PWRTRNKENXX,1,2045,9.5934
GLOBAL,S1D2,PWRTRNTZAXX,1,2045,14.392200000000003
GLOBAL,S1D2,PWRWONKENXX01,1,2045,0.135004859136
GLOBAL,S1D2,RNWBIOKENXX,1,2045,0.05670756752769162
GLOBAL,S1D2,RNWGEOKENXX,1,2045,4.924670889752663
GLOBAL,S1D2,RNWGEOTZAXX,1,2045,8.268470993472238
GLOBAL,S1D2,RNWHYDKENXX,1,2045,0.670550643879552
GLOBAL,S1D2,RNWHYDTZAXX,1,2045,0.5548050760158699
GLOBAL,S1D2,RNWSPVKENXX,1,2045,3.845228174469857
GLOBAL,S1D2,RNWSPVTZAXX,1,2045,5.568923930511892
GLOBAL,S1D2,RNWWONKENXX,1,2045,0.135004859136
GLOBAL,S1D2,PWRBIOKENXX01,1,2046,3.339565666878818
GLOBAL,S1D2,PWRGEOKENXX01,1,2046,1.9407586210060508
GLOBAL,S1D2,PWRGEOTZAXX01,1,2046,8.615586171390348
GLOBAL,S1D2,PWRHYDKENXX01,1,2046,0.670550643879552
GLOBAL,S1D2,PWRHYDTZAXX01,1,2046,0.69212957723712
GLOBAL,S1D2,PWRSPVKENXX01,1,2046,4.057823190182619
GLOBAL,S1D2,PWRSPVTZAXX01,1,2046,5.874684251372533
GLOBAL,S1D2,PWRTRNKENXX,1,2046,10.123800000000001
GLOBAL,S1D2,PWRTRNTZAXX,1,2046,15.182399999999996
GLOBAL,S1D2,PWRWONKENXX01,1,2046,0.11510187805296015
GLOBAL,S1D2,RNWBIOKENXX,1,2046,10.553027507337063
GLOBAL,S1D2,RNWGEOKENXX,1,2046,1.9407586210060508
GLOBAL,S1D2,RNWGEOTZAXX,1,2046,8.615586171390348
GLOBAL,S1D2,RNWHYDKENXX,1,2046,0.670550643879552
GLOBAL,S1D2,RNWHYDTZAXX,1,2046,0.69212957723712
GLOBAL,S1D2,RNWSPVKENXX,1,2046,4.057823190182619
GLOBAL,S1D2,RNWSPVTZAXX,1,2046,5.874684251372533
GLOBAL,S1D2,RNWWONKENXX,1,2046,0.11510187805296015
GLOBAL,S1D2,PWRBIOKENXX01,1,2047,0.45395994384223565
GLOBAL,S1D2,PWRGEOKENXX01,1,2047,5.563259839953369
GLOBAL,S1D2,PWRGEOTZAXX01,1,2047,9.330927393237678
GLOBAL,S1D2,PWRHYDKENXX01,1,2047,0.23191665907379352
GLOBAL,S1D2,PWRHYDTZAXX01,1,2047,0.4612280345291503
GLOBAL,S1D2,PWRSPVKENXX01,1,2047,4.270658697994603
GLOBAL,S1D2,PWRSPVTZAXX01,1,2047,6.1804445722331725
GLOBAL,S1D2,PWRTRNKENXX,1,2047,10.6548
GLOBAL,S1D2,PWRTRNTZAXX,1,2047,15.9726
GLOBAL,S1D2,PWRWONKENXX01,1,2047,0.135004859136
GLOBAL,S1D2,RNWBIOKENXX,1,2047,1.4345134225414646
GLOBAL,S1D2,RNWGEOKENXX,1,2047,5.563259839953369
GLOBAL,S1D2,RNWGEOTZAXX,1,2047,9.330927393237678
GLOBAL,S1D2,RNWHYDKENXX,1,2047,0.23191665907379352
GLOBAL,S1D2,RNWHYDTZAXX,1,2047,0.4612280345291503
GLOBAL,S1D2,RNWSPVKENXX,1,2047,4.270658697994603
GLOBAL,S1D2,RNWSPVTZAXX,1,2047,6.1804445722331725
GLOBAL,S1D2,RNWWONKENXX,1,2047,0.135004859136
GLOBAL,S1D2,PWRBIOKENXX01,1,2048,1.9014154966066632
GLOBAL,S1D2,PWRGEOKENXX01,1,2048,4.129980145806417
GLOBAL,S1D2,PWRGEOTZAXX01,1,2048,9.584465529669064
GLOBAL,S1D2,PWRHYDKENXX01,1,2048,0.670550643879552
GLOBAL,S1D2,PWRHYDTZAXX01,1,2048,0.69212957723712
GLOBAL,S1D2,PWRSPVKENXX01,1,2048,4.483253713707366
GLOBAL,S1D2,PWRSPVTZAXX01,1,2048,6.486204893093814
GLOBAL,S1D2,PWRTRNKENXX,1,2048,11.185199999999998
GLOBAL,S1D2,PWRTRNTZAXX,1,2048,16.7628
GLOBAL,S1D2,RNWBIOKENXX,1,2048,6.008472969277055
GLOBAL,S1D2,RNWGEOKENXX,1,2048,4.129980145806417
GLOBAL,S1D2,RNWGEOTZAXX,1,2048,9.584465529669064
GLOBAL,S1D2,RNWHYDKENXX,1,2048,0.670550643879552
GLOBAL,S1D2,RNWHYDTZAXX,1,2048,0.69212957723712
GLOBAL,S1D2,RNWSPVKENXX,1,2048,4.483253713707366
GLOBAL,S1D2,RNWSPVTZAXX,1,2048,6.486204893093814
GLOBAL,S1D2,PWRBIOKENXX01,1,2049,0.05025489567751772
GLOBAL,S1D2,PWRGEOKENXX01,1,2049,6.298945731022803
GLOBAL,S1D2,PWRGEOTZAXX01,1,2049,10.299438915769137
GLOBAL,S1D2,PWRHYDKENXX01,1,2049,0.670550643879552
GLOBAL,S1D2,PWRHYDTZAXX01,1,2049,0.4612280345291503
GLOBAL,S1D2,PWRSPVKENXX01,1,2049,4.695848729420127
GLOBAL,S1D2,PWRSPVTZAXX01,1,2049,6.791733049701712
GLOBAL,S1D2,PWRTRNKENXX,1,2049,11.7156
GLOBAL,S1D2,PWRTRNTZAXX,1,2049,17.5524
GLOBAL,S1D2,RNWBIOKENXX,1,2049,0.15880547034095602
GLOBAL,S1D2,RNWGEOKENXX,1,2049,6.298945731022803
GLOBAL,S1D2,RNWGEOTZAXX,1,2049,10.299438915769137
GLOBAL,S1D2,RNWHYDKENXX,1,2049,0.670550643879552
GLOBAL,S1D2,RNWHYDTZAXX,1,2049,0.4612280345291503
GLOBAL,S1D2,RNWSPVKENXX,1,2049,4.695848729420127
GLOBAL,S1D2,RNWSPVTZAXX,1,2049,6.791733049701712
GLOBAL,S1D2,PWRBIOKENXX01,1,2050,0.04832974769939468
GLOBAL,S1D2,PWRGEOKENXX01,1,2050,6.618675863288163
GLOBAL,S1D2,PWRGEOTZAXX01,1,2050,10.7838785949085
GLOBAL,S1D2,PWRHYDKENXX01,1,2050,0.670550643879552
GLOBAL,S1D2,PWRHYDTZAXX01,1,2050,0.4612280345291503
GLOBAL,S1D2,PWRSPVKENXX01,1,2050,4.90844374513289
GLOBAL,S1D2,PWRSPVTZAXX01,1,2050,7.0974933705623515
GLOBAL,S1D2,PWRTRNKENXX,1,2050,12.246000000000002
GLOBAL,S1D2,PWRTRNTZAXX,1,2050,18.342599999999997
GLOBAL,S1D2,RNWBIOKENXX,1,2050,0.15272200273008718
GLOBAL,S1D2,RNWGEOKENXX,1,2050,6.618675863288163
GLOBAL,S1D2,RNWGEOTZAXX,1,2050,10.7838785949085
GLOBAL,S1D2,RNWHYDKENXX,1,2050,0.670550643879552
GLOBAL,S1D2,RNWHYDTZAXX,1,2050,0.4612280345291503
GLOBAL,S1D2,RNWSPVKENXX,1,2050,4.90844374513289
GLOBAL,S1D2,RNWSPVTZAXX,1,2050,7.0974933705623515
GLOBAL,S1D3,PWRBIOKENXX01,1,2021,0.15553555200000002
GLOBAL,S1D3,PWRGEOKENXX01,1,2021,1.8525683298256364
GLOBAL,S1D3,PWRGEOTZAXX01,1,2021,1.0755777851608899
GLOBAL,S1D3,PWRHYDKENXX01,1,2021,0.5466586515744178
GLOBAL,S1D3,PWRHYDTZAXX01,1,2021,0.5538872308273916
GLOBAL,S1D3,PWRSPVKENXX01,1,2021,0.05833044488403772
GLOBAL,S1D3,PWRTRNKENXX,1,2021,2.76
GLOBAL,S1D3,PWRTRNTZAXX,1,2021,1.6294650159882815
GLOBAL,S1D3,PWRWONKENXX01,1,2021,0.11851394300927999
GLOBAL,S1D3,RNWBIOKENXX,1,2021,0.49149234432
GLOBAL,S1D3,RNWGEOKENXX,1,2021,1.8525683298256364
GLOBAL,S1D3,RNWGEOTZAXX,1,2021,1.0755777851608899
GLOBAL,S1D3,RNWHYDKENXX,1,2021,0.5466586515744178
GLOBAL,S1D3,RNWHYDTZAXX,1,2021,0.5538872308273916
GLOBAL,S1D3,RNWSPVKENXX,1,2021,0.05833044488403772
GLOBAL,S1D3,RNWWONKENXX,1,2021,0.11851394300927999
GLOBAL,S1D3,TRNKENXXTZAXX,2,2021,0.02946501598828137
GLOBAL,S1D3,PWRBIOKENXX01,1,2022,0.15553555200000002
GLOBAL,S1D3,PWRGEOKENXX01,1,2022,1.8221624989368492
GLOBAL,S1D3,PWRGEOTZAXX01,1,2022,1.22557778516089
GLOBAL,S1D3,PWRHYDKENXX01,1,2022,0.670550643879552
GLOBAL,S1D3,PWRHYDTZAXX01,1,2022,0.5538872308273916
GLOBAL,S1D3,PWRSPVKENXX01,1,2022,0.08484428346769125
GLOBAL,S1D3,PWRTRNKENXX,1,2022,2.88
GLOBAL,S1D3,PWRTRNTZAXX,1,2022,1.7794650159882814
GLOBAL,S1D3,PWRWONKENXX01,1,2022,0.11851394300927999
GLOBAL,S1D3,RNWBIOKENXX,1,2022,0.49149234432
GLOBAL,S1D3,RNWGEOKENXX,1,2022,1.8221624989368492
GLOBAL,S1D3,RNWGEOTZAXX,1,2022,1.22557778516089
GLOBAL,S1D3,RNWHYDKENXX,1,2022,0.670550643879552
GLOBAL,S1D3,RNWHYDTZAXX,1,2022,0.5538872308273916
GLOBAL,S1D3,RNWSPVKENXX,1,2022,0.08484428346769125
GLOBAL,S1D3,RNWWONKENXX,1,2022,0.11851394300927999
GLOBAL,S1D3,TRNKENXXTZAXX,2,2022,0.02946501598828137
GLOBAL,S1D3,PWRBIOKENXX01,1,2023,0.03156652653921703
GLOBAL,S1D3,PWRGEOKENXX01,1,2023,1.9560947193492326
GLOBAL,S1D3,PWRGEOTZAXX01,1,2023,1.4177196904659808
GLOBAL,S1D3,PWRHYDKENXX01,1,2023,0.670550643879552
GLOBAL,S1D3,PWRHYDTZAXX01,1,2023,0.5538872308273916
GLOBAL,S1D3,PWRSPVKENXX01,1,2023,0.07273918321099965
GLOBAL,S1D3,PWRTRNKENXX,1,2023,2.8494650159882813
GLOBAL,S1D3,PWRTRNTZAXX,1,2023,2.0
GLOBAL,S1D3,PWRWONKENXX01,1,2023,0.11851394300927999
GLOBAL,S1D3,RNWBIOKENXX,1,2023,0.09975022386392579
GLOBAL,S1D3,RNWGEOKENXX,1,2023,1.9560947193492326
GLOBAL,S1D3,RNWGEOTZAXX,1,2023,1.4177196904659808
GLOBAL,S1D3,RNWHYDKENXX,1,2023,0.670550643879552
GLOBAL,S1D3,RNWHYDTZAXX,1,2023,0.5538872308273916
GLOBAL,S1D3,RNWSPVKENXX,1,2023,0.07273918321099965
GLOBAL,S1D3,RNWWONKENXX,1,2023,0.11851394300927999
GLOBAL,S1D3,TRNKENXXTZAXX,1,2023,0.02946501598828137
GLOBAL,S1D3,PWRBIOKENXX01,1,2024,0.2152534340116976
GLOBAL,S1D3,PWRGEOKENXX01,1,2024,1.9560947193492326
GLOBAL,S1D3,PWRGEOTZAXX01,1,2024,2.845112769172608
GLOBAL,S1D3,PWRHYDKENXX01,1,2024,0.670550643879552
GLOBAL,S1D3,PWRHYDTZAXX01,1,2024,0.5538872308273916
GLOBAL,S1D3,PWRSPVKENXX01,1,2024,0.09810120275951797
GLOBAL,S1D3,PWRTRNKENXX,1,2024,2.9399999999999995
GLOBAL,S1D3,PWRTRNTZAXX,1,2024,3.399
GLOBAL,S1D3,RNWBIOKENXX,1,2024,0.6802008514769644
GLOBAL,S1D3,RNWGEOKENXX,1,2024,1.9560947193492326
GLOBAL,S1D3,RNWGEOTZAXX,1,2024,2.845112769172608
GLOBAL,S1D3,RNWHYDKENXX,1,2024,0.670550643879552
GLOBAL,S1D3,RNWHYDTZAXX,1,2024,0.5538872308273916
GLOBAL,S1D3,RNWSPVKENXX,1,2024,0.09810120275951797
GLOBAL,S1D3,PWRBIOKENXX01,1,2025,0.5106930520474797
GLOBAL,S1D3,PWRGEOKENXX01,1,2025,1.990722554746668
GLOBAL,S1D3,PWRGEOTZAXX01,1,2025,3.0911127691726086
GLOBAL,S1D3,PWRHYDKENXX01,1,2025,0.3169399692175341
GLOBAL,S1D3,PWRHYDTZAXX01,1,2025,0.5538872308273916
GLOBAL,S1D3,PWRSPVKENXX01,1,2025,0.09810120275951797
GLOBAL,S1D3,PWRTRNKENXX,1,2025,3.0258
GLOBAL,S1D3,PWRTRNTZAXX,1,2025,3.645
GLOBAL,S1D3,PWRWONKENXX01,1,2025,0.1093432212288
GLOBAL,S1D3,RNWBIOKENXX,1,2025,1.613790044470036
GLOBAL,S1D3,RNWGEOKENXX,1,2025,1.990722554746668
GLOBAL,S1D3,RNWGEOTZAXX,1,2025,3.0911127691726086
GLOBAL,S1D3,RNWHYDKENXX,1,2025,0.3169399692175341
GLOBAL,S1D3,RNWHYDTZAXX,1,2025,0.5538872308273916
GLOBAL,S1D3,RNWSPVKENXX,1,2025,0.09810120275951797
GLOBAL,S1D3,RNWWONKENXX,1,2025,0.1093432212288
GLOBAL,S1D3,PWRGEOKENXX01,1,2026,1.990722554746668
GLOBAL,S1D3,PWRGEOTZAXX01,1,2026,2.4118112736387074
GLOBAL,S1D3,PWRHYDKENXX01,1,2026,0.5237085787003829
GLOBAL,S1D3,PWRHYDTZAXX01,1,2026,0.6268986961365535
GLOBAL,S1D3,PWRSPVKENXX01,1,2026,0.6576256453241494
GLOBAL,S1D3,PWRSPVTZAXX01,1,2026,0.9187900302247393
GLOBAL,S1D3,PWRTRNKENXX,1,2026,3.2813999999999997
GLOBAL,S1D3,PWRTRNTZAXX,1,2026,3.9574999999999996
GLOBAL,S1D3,PWRWONKENXX01,1,2026,0.1093432212288
GLOBAL,S1D3,RNWGEOKENXX,1,2026,1.990722554746668
GLOBAL,S1D3,RNWGEOTZAXX,1,2026,2.4118112736387074
GLOBAL,S1D3,RNWHYDKENXX,1,2026,0.5237085787003829
GLOBAL,S1D3,RNWHYDTZAXX,1,2026,0.6268986961365535
GLOBAL,S1D3,RNWSPVKENXX,1,2026,0.6576256453241494
GLOBAL,S1D3,RNWSPVTZAXX,1,2026,0.9187900302247393
GLOBAL,S1D3,RNWWONKENXX,1,2026,0.1093432212288
GLOBAL,S1D3,PWRBIOKENXX01,1,2027,0.663220987011715
GLOBAL,S1D3,PWRGEOKENXX01,1,2027,1.3850346854213738
GLOBAL,S1D3,PWRGEOTZAXX01,1,2027,2.624448604807591
GLOBAL,S1D3,PWRHYDKENXX01,1,2027,0.670550643879552
GLOBAL,S1D3,PWRHYDTZAXX01,1,2027,0.6538261181123015
GLOBAL,S1D3,PWRSPVKENXX01,1,2027,0.7088504624585592
GLOBAL,S1D3,PWRSPVTZAXX01,1,2027,0.991225277080107
GLOBAL,S1D3,PWRTRNKENXX,1,2027,3.5369999999999995
GLOBAL,S1D3,PWRTRNTZAXX,1,2027,4.269499999999999
GLOBAL,S1D3,PWRWONKENXX01,1,2027,0.1093432212288
GLOBAL,S1D3,RNWBIOKENXX,1,2027,2.095778318957019
GLOBAL,S1D3,RNWGEOKENXX,1,2027,1.3850346854213738
GLOBAL,S1D3,RNWGEOTZAXX,1,2027,2.624448604807591
GLOBAL,S1D3,RNWHYDKENXX,1,2027,0.670550643879552
GLOBAL,S1D3,RNWHYDTZAXX,1,2027,0.6538261181123015
GLOBAL,S1D3,RNWSPVKENXX,1,2027,0.7088504624585592
GLOBAL,S1D3,RNWSPVTZAXX,1,2027,0.991225277080107
GLOBAL,S1D3,RNWWONKENXX,1,2027,0.1093432212288
GLOBAL,S1D3,PWRBIOTZAXX01,1,2028,0.7369194642062142
GLOBAL,S1D3,PWRGEOKENXX01,1,2028,2.305513248686013
GLOBAL,S1D3,PWRGEOTZAXX01,1,2028,2.10139665973561
GLOBAL,S1D3,PWRHYDKENXX01,1,2028,0.6176682504922177
GLOBAL,S1D3,PWRHYDTZAXX01,1,2028,0.67990726999633
GLOBAL,S1D3,PWRSPVKENXX01,1,2028,0.760075279592969
GLOBAL,S1D3,PWRSPVTZAXX01,1,2028,1.0637766060618457
GLOBAL,S1D3,PWRTRNKENXX,1,2028,3.7926
GLOBAL,S1D3,PWRTRNTZAXX,1,2028,4.582000000000001
GLOBAL,S1D3,PWRWONKENXX01,1,2028,0.1093432212288
GLOBAL,S1D3,RNWBIOTZAXX,1,2028,2.4539418158066932
GLOBAL,S1D3,RNWGEOKENXX,1,2028,2.305513248686013
GLOBAL,S1D3,RNWGEOTZAXX,1,2028,2.10139665973561
GLOBAL,S1D3,RNWHYDKENXX,1,2028,0.6176682504922177
GLOBAL,S1D3,RNWHYDTZAXX,1,2028,0.67990726999633
GLOBAL,S1D3,RNWSPVKENXX,1,2028,0.760075279592969
GLOBAL,S1D3,RNWSPVTZAXX,1,2028,1.0637766060618457
GLOBAL,S1D3,RNWWONKENXX,1,2028,0.1093432212288
GLOBAL,S1D3,PWRBIOKENXX01,1,2029,0.4890911001827094
GLOBAL,S1D3,PWRGEOKENXX01,1,2029,1.9683946919319482
GLOBAL,S1D3,PWRGEOTZAXX01,1,2029,3.066042487719295
GLOBAL,S1D3,PWRHYDKENXX01,1,2029,0.670550643879552
GLOBAL,S1D3,PWRHYDTZAXX01,1,2029,0.69212957723712
GLOBAL,S1D3,PWRSPVKENXX01,1,2029,0.8114203427769902
GLOBAL,S1D3,PWRSPVTZAXX01,1,2029,1.1363279350435849
GLOBAL,S1D3,PWRTRNKENXX,1,2029,4.0488
GLOBAL,S1D3,PWRTRNTZAXX,1,2029,4.8945
GLOBAL,S1D3,PWRWONKENXX01,1,2029,0.1093432212288
GLOBAL,S1D3,RNWBIOKENXX,1,2029,1.5455278765773615
GLOBAL,S1D3,RNWGEOKENXX,1,2029,1.9683946919319482
GLOBAL,S1D3,RNWGEOTZAXX,1,2029,3.066042487719295
GLOBAL,S1D3,RNWHYDKENXX,1,2029,0.670550643879552
GLOBAL,S1D3,RNWHYDTZAXX,1,2029,0.69212957723712
GLOBAL,S1D3,RNWSPVKENXX,1,2029,0.8114203427769902
GLOBAL,S1D3,RNWSPVTZAXX,1,2029,1.1363279350435849
GLOBAL,S1D3,RNWWONKENXX,1,2029,0.1093432212288
GLOBAL,S1D3,PWRGEOKENXX01,1,2030,2.6618609749802484
GLOBAL,S1D3,PWRGEOTZAXX01,1,2030,3.444233505147285
GLOBAL,S1D3,PWRHYDKENXX01,1,2030,0.670550643879552
GLOBAL,S1D3,PWRHYDTZAXX01,1,2030,0.5538872308273916
GLOBAL,S1D3,PWRSPVKENXX01,1,2030,0.8626451599114003
GLOBAL,S1D3,PWRSPVTZAXX01,1,2030,1.2088792640253232
GLOBAL,S1D3,PWRTRNKENXX,1,2030,4.304399999999999
GLOBAL,S1D3,PWRTRNTZAXX,1,2030,5.207000000000001
GLOBAL,S1D3,PWRWONKENXX01,1,2030,0.1093432212288
GLOBAL,S1D3,RNWGEOKENXX,1,2030,2.6618609749802484
GLOBAL,S1D3,RNWGEOTZAXX,1,2030,3.444233505147285
GLOBAL,S1D3,RNWHYDKENXX,1,2030,0.670550643879552
GLOBAL,S1D3,RNWHYDTZAXX,1,2030,0.5538872308273916
GLOBAL,S1D3,RNWSPVKENXX,1,2030,0.8626451599114003
GLOBAL,S1D3,RNWSPVTZAXX,1,2030,1.2088792640253232
GLOBAL,S1D3,RNWWONKENXX,1,2030,0.1093432212288
GLOBAL,S1D3,PWRGEOKENXX01,1,2031,2.4372535485602493
GLOBAL,S1D3,PWRGEOTZAXX01,1,2031,2.947588518609985
GLOBAL,S1D3,PWRHYDKENXX01,1,2031,0.670550643879552
GLOBAL,S1D3,PWRHYDTZAXX01,1,2031,0.69212957723712
GLOBAL,S1D3,PWRSPVKENXX01,1,2031,1.382348586331399
GLOBAL,S1D3,PWRSPVTZAXX01,1,2031,1.9447819041528955
GLOBAL,S1D3,PWRTRNKENXX,1,2031,4.598399999999999
GLOBAL,S1D3,PWRTRNTZAXX,1,2031,5.5845
GLOBAL,S1D3,PWRWONKENXX01,1,2031,0.1093432212288
GLOBAL,S1D3,RNWGEOKENXX,1,2031,2.4372535485602493
GLOBAL,S1D3,RNWGEOTZAXX,1,2031,2.947588518609985
GLOBAL,S1D3,RNWHYDKENXX,1,2031,0.670550643879552
GLOBAL,S1D3,RNWHYDTZAXX,1,2031,0.69212957723712
GLOBAL,S1D3,RNWSPVKENXX,1,2031,1.382348586331399
GLOBAL,S1D3,RNWSPVTZAXX,1,2031,1.9447819041528955
GLOBAL,S1D3,RNWWONKENXX,1,2031,0.1093432212288
GLOBAL,S1D3,PWRSDSKENXX01,1,2031,0.001096
GLOBAL,S1D3,PWRBIOKENXX01,1,2032,0.0012202446037297141
GLOBAL,S1D3,PWRGEOKENXX01,1,2032,2.6409760884178035
GLOBAL,S1D3,PWRGEOTZAXX01,1,2032,3.1939513873055185
GLOBAL,S1D3,PWRHYDKENXX01,1,2032,0.670550643879552
GLOBAL,S1D3,PWRHYDTZAXX01,1,2032,0.69212957723712
GLOBAL,S1D3,PWRSPVKENXX01,1,2032,1.4709098018701148
GLOBAL,S1D3,PWRSPVTZAXX01,1,2032,2.076419035457362
GLOBAL,S1D3,PWRTRNKENXX,1,2032,4.893
GLOBAL,S1D3,PWRTRNTZAXX,1,2032,5.9624999999999995
GLOBAL,S1D3,PWRWONKENXX01,1,2032,0.1093432212288
GLOBAL,S1D3,RNWBIOKENXX,1,2032,0.003855972947785897
GLOBAL,S1D3,RNWGEOKENXX,1,2032,2.6409760884178035
GLOBAL,S1D3,RNWGEOTZAXX,1,2032,3.1939513873055185
GLOBAL,S1D3,RNWHYDKENXX,1,2032,0.670550643879552
GLOBAL,S1D3,RNWHYDTZAXX,1,2032,0.69212957723712
GLOBAL,S1D3,RNWSPVKENXX,1,2032,1.4709098018701148
GLOBAL,S1D3,RNWSPVTZAXX,1,2032,2.076419035457362
GLOBAL,S1D3,RNWWONKENXX,1,2032,0.1093432212288
GLOBAL,S1D3,PWRGEOKENXX01,1,2033,2.8482351174828184
GLOBAL,S1D3,PWRGEOTZAXX01,1,2033,3.4403142560010505
GLOBAL,S1D3,PWRHYDKENXX01,1,2033,0.670550643879552
GLOBAL,S1D3,PWRHYDTZAXX01,1,2033,0.69212957723712
GLOBAL,S1D3,PWRSPVKENXX01,1,2033,1.5594710174088298
GLOBAL,S1D3,PWRSPVTZAXX01,1,2033,2.2080561667618293
GLOBAL,S1D3,PWRTRNKENXX,1,2033,5.187599999999999
GLOBAL,S1D3,PWRTRNTZAXX,1,2033,6.3405
GLOBAL,S1D3,PWRWONKENXX01,1,2033,0.1093432212288
GLOBAL,S1D3,RNWGEOKENXX,1,2033,2.8482351174828184
GLOBAL,S1D3,RNWGEOTZAXX,1,2033,3.4403142560010505
GLOBAL,S1D3,RNWHYDKENXX,1,2033,0.670550643879552
GLOBAL,S1D3,RNWHYDTZAXX,1,2033,0.69212957723712
GLOBAL,S1D3,RNWSPVKENXX,1,2033,1.5594710174088298
GLOBAL,S1D3,RNWSPVTZAXX,1,2033,2.2080561667618293
GLOBAL,S1D3,RNWWONKENXX,1,2033,0.1093432212288
GLOBAL,S1D3,PWRGEOKENXX01,1,2034,3.0542739019441023
GLOBAL,S1D3,PWRGEOTZAXX01,1,2034,3.6863512478861398
