REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,TIMESLICE,VALUE
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2025,S1D2,7.578276218089561
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2025,S1D3,29.448723439234232
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2025,S1D4,12.569508478483469
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2025,S1D5,13.022047495523939
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2025,S2D2,29.448723439234232
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2025,S2D3,25.558312026841136
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2025,S2D4,29.448723439234232
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2025,S2D5,29.448723439234232
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2025,S3D4,29.448723439234232
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2025,S3D5,29.448723439234232
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2026,S1D4,29.448723439234232
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2026,S1D5,29.448723439234232
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2026,S2D3,29.448723439234232
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2026,S2D4,29.448723439234232
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2026,S2D5,29.448723439234232
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2026,S3D3,23.53422505338317
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2026,S3D4,29.448723439234232
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2026,S3D5,29.448723439234232
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2027,S1D6,38.2441299079748
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2027,S1D3,38.2441299079748
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2027,S1D4,11.975464954558584
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2027,S1D5,38.2441299079748
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2027,S2D3,38.2441299079748
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2027,S2D4,38.2441299079748
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2027,S2D5,38.24412990797479
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2027,S3D3,26.46216438715232
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2027,S3D4,38.24412990797479
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2027,S3D5,38.24412990797479
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2028,S1D6,6.83779169658873
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2028,S1D1,22.438598225925944
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2028,S1D2,42.09515279679568
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2028,S1D4,42.09515279679568
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2028,S1D5,42.09515279679568
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2028,S2D2,13.548067961317969
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2028,S2D4,42.09515279679568
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2028,S2D5,42.095152796795674
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2028,S3D2,42.09515279679567
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2028,S3D4,42.095152796795674
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2028,S3D5,42.095152796795674
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2029,S1D2,45.84142461376945
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2029,S1D3,28.203063441192732
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2029,S1D4,14.83253693961466
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2029,S1D5,45.84142461376945
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2029,S2D1,45.84142461376945
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2029,S2D2,2.328086399633928
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2029,S2D3,45.84142461376945
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2029,S2D4,45.84142461376945
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2029,S2D5,45.84142461376943
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2029,S3D4,45.84142461376943
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2029,S3D5,45.84142461376943
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2030,S1D1,51.720728875303315
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2030,S1D2,48.32070951845971
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2030,S1D4,51.720728875303315
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2030,S1D5,51.720728875303315
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2030,S2D3,4.603738099296332
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2030,S2D4,51.7207288753033
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2030,S2D5,51.7207288753033
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2030,S3D1,51.7207288753033
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2030,S3D4,51.7207288753033
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2030,S3D5,51.7207288753033
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2031,S1D1,6.369524456112884
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2031,S1D2,33.74343042934257
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2031,S1D4,55.51712724762322
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2031,S1D5,55.51712724762322
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2031,S2D1,55.51712724762322
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2031,S2D4,33.37630798785063
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2031,S2D5,55.51712724762322
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2031,S3D2,55.51712724762322
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2031,S3D4,55.51712724762322
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2031,S3D5,55.51712724762322
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2032,S1D6,22.35216790863325
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2032,S1D1,66.763920540123
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2032,S1D2,66.763920540123
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2032,S1D3,0.07036446985010761
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2032,S1D4,26.14256678752947
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2032,S1D5,66.76392054012298
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2032,S2D1,15.461983106727171
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2032,S2D2,66.763920540123
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2032,S2D4,66.763920540123
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2032,S2D5,66.76392054012298
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2032,S3D1,3.382755640740809
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2032,S3D4,66.76392054012298
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2032,S3D5,66.76392054012298
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2033,S1D6,56.61997278730687
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2033,S1D1,71.63439238131964
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2033,S1D4,71.63439238131964
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2033,S1D5,71.6343923813196
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2033,S2D1,16.424881549568397
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2033,S2D4,71.6343923813196
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2033,S2D5,71.6343923813196
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2033,S3D1,71.6343923813196
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2033,S3D4,71.6343923813196
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2033,S3D5,71.6343923813196
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2034,S1D1,66.85096931051103
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2034,S1D2,76.50486422251625
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2034,S1D4,76.50486422251625
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2034,S1D5,76.50486422251623
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2034,S2D1,76.50486422251623
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2034,S2D4,76.50486422251623
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2034,S2D5,76.50486422251623
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2034,S3D1,10.734072154006137
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2034,S3D4,76.50486422251623
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2034,S3D5,76.50486422251623
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2035,S1D1,24.72409492674777
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2035,S1D2,87.2754479034501
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2035,S1D4,87.2754479034501
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2035,S1D5,87.27544790345009
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2035,S2D1,35.156077248107074
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2035,S2D2,58.84264283789553
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2035,S2D4,47.64467643316642
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2035,S2D5,87.27544790345009
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2035,S3D6,87.27544790345009
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2035,S3D1,8.878295475488502
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2035,S3D4,87.27544790345009
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2035,S3D5,87.27544790345009
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2036,S1D6,24.081049479090332
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2036,S1D1,32.334969344450826
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2036,S1D4,30.313175553664173
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2036,S1D5,87.27544790345009
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2036,S2D1,85.29716059159718
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2036,S2D4,40.551486447159554
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2036,S2D5,87.27544790345009
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2036,S3D6,87.27544790345009
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2036,S3D1,62.249400702278045
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2036,S3D4,87.27544790345009
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2036,S3D5,87.27544790345009
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2037,S1D6,108.35001299043286
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2037,S1D1,108.35001299043286
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2037,S1D2,21.005019548977913
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2037,S1D4,108.35001299043286
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2037,S1D5,108.35001299043286
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2037,S2D6,8.834214289029957
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2037,S2D1,44.4606406837838
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2037,S2D3,17.524504694153
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2037,S2D4,55.761143088521585
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2037,S2D5,108.35001299043286
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2037,S3D1,76.91306367311913
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2037,S3D4,103.45054259691175
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2037,S3D5,108.35001299043286
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2038,S1D6,22.074843088875088
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2038,S1D1,55.044581380031886
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2038,S1D2,138.03638711870133
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2038,S1D3,33.996304306197544
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2038,S1D4,58.73429429716793
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2038,S1D5,138.03638711870133
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2038,S2D6,138.03638711870133
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2038,S2D1,57.39071520064443
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2038,S2D4,117.46270836900973
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2038,S2D5,138.03638711870133
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2038,S3D6,43.35869504551188
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2038,S3D1,44.05523227586427
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2038,S3D4,120.21172485499925
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2038,S3D5,138.03638711870133
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2039,S1D6,150.71253391258145
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2039,S1D1,60.33833471208689
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2039,S1D2,2.360771203909297
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2039,S1D4,64.355784593036
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2039,S1D5,150.71253391258145
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2039,S2D6,150.71253391258145
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2039,S2D1,62.58986068762233
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2039,S2D4,80.31921844965728
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2039,S2D5,150.71253391258145
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2039,S3D6,108.64045920664707
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2039,S3D1,94.69826264055011
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2039,S3D4,129.2352331752089
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2039,S3D5,150.71253391258145
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2040,S1D6,29.46702031435805
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2040,S1D1,104.30390606337822
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2040,S1D3,6.211473929343272
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2040,S1D4,69.98288197383854
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2040,S1D5,163.40156103431062
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2040,S2D6,163.40156103431065
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2040,S2D1,67.79386838332847
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2040,S2D3,163.40156103431065
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2040,S2D4,86.08826784579512
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2040,S2D5,163.40156103431062
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2040,S3D6,50.32786318949723
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2040,S3D1,54.21995546384615
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2040,S3D2,43.67144608301548
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2040,S3D4,138.27034861214202
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2040,S3D5,163.40156103431062
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2041,S1D6,33.91020474785332
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2041,S1D1,74.93580487914741
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2041,S1D2,178.83047051820273
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2041,S1D3,164.90775118285433
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2041,S1D4,76.82145792106718
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2041,S1D5,178.8304705182027
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2041,S2D6,30.709222796575347
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2041,S2D1,74.10730660521736
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2041,S2D2,31.2546365170037
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2041,S2D4,178.83047051820273
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2041,S2D5,178.8304705182027
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2041,S3D6,22.07088562742682
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2041,S3D1,60.42455038506106
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2041,S3D4,149.33894697058892
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2041,S3D5,178.8304705182027
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2042,S1D6,187.89822132391356
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2042,S1D1,113.63424944465999
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2042,S1D2,19.499217481386335
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2042,S1D3,41.44695767674038
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2042,S1D4,80.70564571502806
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2042,S1D5,187.89822132391356
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2042,S2D6,31.86010527488404
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2042,S2D1,187.8982213239136
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2042,S2D2,2.3294525300880777
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2042,S2D4,187.8982213239136
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2042,S2D5,187.89822132391356
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2042,S3D6,23.36390218701741
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2042,S3D1,63.73885641687509
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2042,S3D4,187.89822132391356
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2042,S3D5,187.89822132391356
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2043,S1D6,147.62659826093292
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2043,S1D1,196.97885245747332
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2043,S1D2,1.211876569380468
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2043,S1D3,2.691635251620487
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2043,S1D4,84.72184059392349
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2043,S1D5,196.9788524574733
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2043,S2D6,33.012622529440115
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2043,S2D1,196.9788524574733
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2043,S2D4,196.9788524574733
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2043,S2D5,196.9788524574733
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2043,S3D6,25.787901202819608
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2043,S3D1,67.05787026975683
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2043,S3D2,32.18559142435691
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2043,S3D4,196.9788524574733
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2043,S3D5,196.9788524574733
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2044,S1D6,206.05948359103306
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2044,S1D1,119.9519078420467
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2044,S1D2,39.468970597030584
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2044,S1D3,2.6031017801390925
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2044,S1D4,88.67483547281898
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2044,S1D5,206.05948359103306
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2044,S2D6,34.16513978399629
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2044,S2D1,206.05948359103306
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2044,S2D3,30.997656470846444
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2044,S2D4,206.05948359103306
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2044,S2D5,206.05948359103306
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2044,S3D6,25.953608648697106
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2044,S3D1,70.44008412263862
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2044,S3D4,206.05948359103306
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2044,S3D5,206.05948359103306
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2045,S1D6,135.05131473371048
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2045,S1D1,215.14011472459265
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2045,S1D2,1.0348096264177302
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2045,S1D3,8.81976135761773
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2045,S1D4,215.14011472459265
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2045,S1D5,215.14011472459265
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2045,S2D6,68.84575800321167
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2045,S2D1,87.81387301071226
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2045,S2D3,30.301493833456014
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2045,S2D4,215.14011472459265
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2045,S2D5,215.14011472459265
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2045,S3D6,27.248461879537007
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2045,S3D1,73.75909797552046
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2045,S3D4,215.14011472459262
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2045,S3D5,215.14011472459265
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2046,S1D6,226.52632454312732
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2046,S1D1,95.68307409533695
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2046,S1D2,192.57349465943548
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2046,S1D3,2.4035561259775586
GLOBAL,PWRBIOKENXX01,BIOKENXX,1,2046,S1D4,97.58449343390404
