REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,TIMESLICE,VALUE
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2023,S1D3,63.280109489051085
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2023,S1D1,57.52737226277372
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2023,S1D2,69.03284671532846
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2023,S2D3,56.14425645592164
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2023,S2D1,56.14425645592164
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2023,S2D2,67.37310774710596
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2023,S3D3,62.2576301615799
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2023,S3D1,62.2576301615799
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2023,S3D2,73.57719928186715
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2024,S1D3,68.22810218978103
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2024,S1D1,62.02554744525548
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2024,S1D2,74.43065693430657
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2024,S2D3,60.534283170080144
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2024,S2D1,60.534283170080144
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2024,S2D2,72.64113980409617
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2024,S3D3,67.12567324955117
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2024,S3D1,67.12567324955117
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2024,S3D2,79.33034111310593
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2025,S1D3,73.16605839416057
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2025,S1D1,66.51459854014598
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2025,S1D2,79.81751824817516
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2025,S2D3,64.91540516473731
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2025,S2D1,64.91540516473731
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2025,S2D2,77.89848619768476
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2025,S3D3,71.983842010772
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2025,S3D1,71.983842010772
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2025,S3D2,85.0718132854578
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2026,S1D3,79.4388686131387
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2026,S1D1,72.21715328467153
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2026,S1D2,86.66058394160582
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2026,S2D3,70.48085485307213
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2026,S2D1,70.48085485307213
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2026,S2D2,84.57702582368654
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2026,S3D3,78.15529622980252
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2026,S3D1,78.15529622980252
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2026,S3D2,92.3653500897666
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2027,S1D3,85.7016423357664
