REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,FUEL,YEAR,VALUE
GLOBAL,S1D1,PWRBIOKENXX01,1,ELCKENXX01,2022,2.661465468290084
GLOBAL,S1D1,PWRBIOKENXX01,1,ELCKENXX01,2023,2.83824
GLOBAL,S1D1,PWRBIOKENXX01,1,ELCKENXX01,2025,1.430773357664235
GLOBAL,S1D1,PWRBIOKENXX01,1,ELCKENXX01,2027,2.83824
GLOBAL,S1D1,PWRBIOKENXX01,1,ELCKENXX01,2028,2.83824
GLOBAL,S1D1,PWRGEOKENXX01,1,ELCKENXX01,2021,21.015456685148195
GLOBAL,S1D1,PWRGEOKENXX01,1,ELCKENXX01,2022,18.034785419444532
GLOBAL,S1D1,PWRGEOKENXX01,1,ELCKENXX01,2023,17.562668914673353
GLOBAL,S1D1,PWRGEOKENXX01,1,ELCKENXX01,2024,23.778144
GLOBAL,S1D1,PWRGEOKENXX01,1,ELCKENXX01,2025,18.426170517391963
GLOBAL,S1D1,PWRGEOKENXX01,1,ELCKENXX01,2026,20.05785474151979
GLOBAL,S1D1,PWRGEOKENXX01,1,ELCKENXX01,2027,16.278617220567494
GLOBAL,S1D1,PWRGEOKENXX01,1,ELCKENXX01,2028,15.90857389332314
GLOBAL,S1D1,PWRGEOKENXX01,1,ELCKENXX01,2029,23.778144
GLOBAL,S1D1,PWRGEOKENXX01,1,ELCKENXX01,2030,18.00585859252634
GLOBAL,S1D1,PWRGEOKENXX01,1,ELCKENXX01,2031,17.579353255256464
GLOBAL,S1D1,PWRGEOKENXX01,1,ELCKENXX01,2032,23.778144
GLOBAL,S1D1,PWRGEOKENXX01,1,ELCKENXX01,2033,12.700445282878835
GLOBAL,S1D1,PWRGEOKENXX01,1,ELCKENXX01,2034,13.213584
GLOBAL,S1D1,PWRGEOKENXX01,1,ELCKENXX01,2035,13.213584
GLOBAL,S1D1,PWRGEOKENXX01,1,ELCKENXX01,2036,13.213584
GLOBAL,S1D1,PWRGEOKENXX01,1,ELCKENXX01,2037,13.213584
GLOBAL,S1D1,PWRGEOKENXX01,1,ELCKENXX01,2038,1.15859983795622
GLOBAL,S1D1,PWRGEOKENXX01,1,ELCKENXX01,2039,13.213584
GLOBAL,S1D1,PWRGEOKENXX01,1,ELCKENXX01,2040,13.213584
GLOBAL,S1D1,PWRGEOKENXX01,1,ELCKENXX01,2041,13.213584
GLOBAL,S1D1,PWRGEOKENXX01,1,ELCKENXX01,2042,13.213584
GLOBAL,S1D1,PWRGEOKENXX01,1,ELCKENXX01,2043,1.15859983795622
GLOBAL,S1D1,PWRGEOKENXX01,1,ELCKENXX01,2044,13.213584
GLOBAL,S1D1,PWRGEOKENXX01,1,ELCKENXX01,2045,8.798544
GLOBAL,S1D1,PWRHYDKENXX01,1,ELCKENXX01,2021,14.673923360586109
GLOBAL,S1D1,PWRHYDKENXX01,1,ELCKENXX01,2022,18.134552515663927
GLOBAL,S1D1,PWRHYDKENXX01,1,ELCKENXX01,2023,21.561281350039053
GLOBAL,S1D1,PWRHYDKENXX01,1,ELCKENXX01,2024,21.48499589082628
GLOBAL,S1D1,PWRHYDKENXX01,1,ELCKENXX01,2025,28.547619373434305
GLOBAL,S1D1,PWRHYDKENXX01,1,ELCKENXX01,2026,33.193210145934124
GLOBAL,S1D1,PWRHYDKENXX01,1,ELCKENXX01,2027,37.838800918433954
GLOBAL,S1D1,PWRHYDKENXX01,1,ELCKENXX01,2028,42.484391690933776
GLOBAL,S1D1,PWRHYDKENXX01,1,ELCKENXX01,2029,43.065340280319695
GLOBAL,S1D1,PWRHYDKENXX01,1,ELCKENXX01,2030,51.786478378591895
GLOBAL,S1D1,PWRHYDKENXX01,1,ELCKENXX01,2031,57.140903423890975
GLOBAL,S1D1,PWRHYDKENXX01,1,ELCKENXX01,2032,51.05459649743759
GLOBAL,S1D1,PWRHYDKENXX01,1,ELCKENXX01,2033,58.80930858536259
GLOBAL,S1D1,PWRHYDKENXX01,1,ELCKENXX01,2034,45.99067692895185
GLOBAL,S1D1,PWRHYDKENXX01,1,ELCKENXX01,2035,44.93457259693865
GLOBAL,S1D1,PWRHYDKENXX01,1,ELCKENXX01,2036,44.52506495332216
GLOBAL,S1D1,PWRHYDKENXX01,1,ELCKENXX01,2037,44.116278273867
GLOBAL,S1D1,PWRHYDKENXX01,1,ELCKENXX01,2038,55.76175479229432
GLOBAL,S1D1,PWRHYDKENXX01,1,ELCKENXX01,2039,43.29798395079536
GLOBAL,S1D1,PWRHYDKENXX01,1,ELCKENXX01,2040,42.888476307178905
GLOBAL,S1D1,PWRHYDKENXX01,1,ELCKENXX01,2041,40.53906975438015
GLOBAL,S1D1,PWRHYDKENXX01,1,ELCKENXX01,2042,41.87191683975077
GLOBAL,S1D1,PWRHYDKENXX01,1,ELCKENXX01,2043,53.4193422322417
GLOBAL,S1D1,PWRHYDKENXX01,1,ELCKENXX01,2044,39.43466659579774
GLOBAL,S1D1,PWRHYDKENXX01,1,ELCKENXX01,2045,40.97256736838233
GLOBAL,S1D1,PWRHYDKENXX01,1,ELCKENXX01,2046,39.73918312789688
GLOBAL,S1D1,PWRHYDKENXX01,1,ELCKENXX01,2047,39.10112984514912
GLOBAL,S1D1,PWRHYDKENXX01,1,ELCKENXX01,2048,38.84951408618864
GLOBAL,S1D1,PWRHYDKENXX01,1,ELCKENXX01,2049,38.21218176760241
GLOBAL,S1D1,PWRHYDKENXX01,1,ELCKENXX01,2050,37.41849069890404
GLOBAL,S1D1,PWRHYDTZAXX01,1,ELCTZAXX01,2021,44.07668698212676
GLOBAL,S1D1,PWRHYDTZAXX01,1,ELCTZAXX01,2022,48.1315076214612
GLOBAL,S1D1,PWRHYDTZAXX01,1,ELCTZAXX01,2023,33.0885592830989
GLOBAL,S1D1,PWRHYDTZAXX01,1,ELCTZAXX01,2024,35.59580419961497
GLOBAL,S1D1,PWRHYDTZAXX01,1,ELCTZAXX01,2025,38.0979634266452
GLOBAL,S1D1,PWRHYDTZAXX01,1,ELCTZAXX01,2026,41.25447418803964
GLOBAL,S1D1,PWRHYDTZAXX01,1,ELCTZAXX01,2027,44.40534648616688
GLOBAL,S1D1,PWRHYDTZAXX01,1,ELCTZAXX01,2028,47.56893988201573
GLOBAL,S1D1,PWRHYDTZAXX01,1,ELCTZAXX01,2029,50.73253327786456
GLOBAL,S1D1,PWRHYDTZAXX01,1,ELCTZAXX01,2030,54.420546086722425
GLOBAL,S1D1,PWRHYDTZAXX01,1,ELCTZAXX01,2031,58.36595729235672
GLOBAL,S1D1,PWRHYDTZAXX01,1,ELCTZAXX01,2032,62.31659420819715
GLOBAL,S1D1,PWRHYDTZAXX01,1,ELCTZAXX01,2033,64.80475227395378
GLOBAL,S1D1,PWRHYDTZAXX01,1,ELCTZAXX01,2034,68.66309057273426
GLOBAL,S1D1,PWRHYDTZAXX01,1,ELCTZAXX01,2035,72.5265392533674
GLOBAL,S1D1,PWRHYDTZAXX01,1,ELCTZAXX01,2036,77.11566215708243
GLOBAL,S1D1,PWRHYDTZAXX01,1,ELCTZAXX01,2037,81.70478506079749
GLOBAL,S1D1,PWRHYDTZAXX01,1,ELCTZAXX01,2038,86.28879758265987
GLOBAL,S1D1,PWRHYDTZAXX01,1,ELCTZAXX01,2039,90.87792048637493
GLOBAL,S1D1,PWRHYDTZAXX01,1,ELCTZAXX01,2040,95.46704339008996
GLOBAL,S1D1,PWRHYDTZAXX01,1,ELCTZAXX01,2041,100.88915853579338
GLOBAL,S1D1,PWRHYDTZAXX01,1,ELCTZAXX01,2042,106.31638406334946
GLOBAL,S1D1,PWRHYDTZAXX01,1,ELCTZAXX01,2043,111.73849920905288
GLOBAL,S1D1,PWRHYDTZAXX01,1,ELCTZAXX01,2044,117.16061435475628
GLOBAL,S1D1,PWRHYDTZAXX01,1,ELCTZAXX01,2045,122.58272950045968
GLOBAL,S1D1,PWRHYDTZAXX01,1,ELCTZAXX01,2046,129.3131024004516
GLOBAL,S1D1,PWRHYDTZAXX01,1,ELCTZAXX01,2047,136.04347530044348
GLOBAL,S1D1,PWRHYDTZAXX01,1,ELCTZAXX01,2048,142.7738482004354
GLOBAL,S1D1,PWRHYDTZAXX01,1,ELCTZAXX01,2049,149.5042211004273
GLOBAL,S1D1,PWRHYDTZAXX01,1,ELCTZAXX01,2050,156.23459400041918
GLOBAL,S1D1,PWRSPVKENXX01,1,ELCKENXX01,2021,0.1877779584
GLOBAL,S1D1,PWRSPVKENXX01,1,ELCKENXX01,2022,0.1877779584
GLOBAL,S1D1,PWRSPVKENXX01,1,ELCKENXX01,2023,0.1877779584
GLOBAL,S1D1,PWRSPVKENXX01,1,ELCKENXX01,2024,0.1877779584
GLOBAL,S1D1,PWRSPVKENXX01,1,ELCKENXX01,2025,0.1877779584
GLOBAL,S1D1,PWRSPVKENXX01,1,ELCKENXX01,2026,0.1877779584
GLOBAL,S1D1,PWRSPVKENXX01,1,ELCKENXX01,2027,0.1877779584
GLOBAL,S1D1,PWRSPVKENXX01,1,ELCKENXX01,2028,0.1877779584
GLOBAL,S1D1,PWRSPVKENXX01,1,ELCKENXX01,2029,0.1877779584
GLOBAL,S1D1,PWRSPVKENXX01,1,ELCKENXX01,2030,0.1877779584
GLOBAL,S1D1,PWRSPVKENXX01,1,ELCKENXX01,2031,0.1877779584
GLOBAL,S1D1,PWRSPVKENXX01,1,ELCKENXX01,2032,6.319872106245609
GLOBAL,S1D1,PWRSPVKENXX01,1,ELCKENXX01,2033,13.64001788750042
GLOBAL,S1D1,PWRSPVKENXX01,1,ELCKENXX01,2034,32.3186231554175
GLOBAL,S1D1,PWRSPVKENXX01,1,ELCKENXX01,2035,38.29261069910952
GLOBAL,S1D1,PWRSPVKENXX01,1,ELCKENXX01,2036,44.402848269733305
GLOBAL,S1D1,PWRSPVKENXX01,1,ELCKENXX01,2037,50.5023283798454
GLOBAL,S1D1,PWRSPVKENXX01,1,ELCKENXX01,2038,56.612565950469154
GLOBAL,S1D1,PWRSPVKENXX01,1,ELCKENXX01,2039,62.71204606058128
GLOBAL,S1D1,PWRSPVKENXX01,1,ELCKENXX01,2040,68.82228363120504
GLOBAL,S1D1,PWRSPVKENXX01,1,ELCKENXX01,2041,76.40629329192642
GLOBAL,S1D1,PWRSPVKENXX01,1,ELCKENXX01,2042,83.99030295264774
GLOBAL,S1D1,PWRSPVKENXX01,1,ELCKENXX01,2043,91.56355515285752
GLOBAL,S1D1,PWRSPVKENXX01,1,ELCKENXX01,2044,99.1475648135789
GLOBAL,S1D1,PWRSPVKENXX01,1,ELCKENXX01,2045,110.52184570868776
GLOBAL,S1D1,PWRSPVKENXX01,1,ELCKENXX01,2046,127.58490990381156
GLOBAL,S1D1,PWRSPVKENXX01,1,ELCKENXX01,2047,137.10526245663206
GLOBAL,S1D1,PWRSPVKENXX01,1,ELCKENXX01,2048,148.250850877315
GLOBAL,S1D1,PWRSPVKENXX01,1,ELCKENXX01,2049,157.7604459696238
GLOBAL,S1D1,PWRSPVKENXX01,1,ELCKENXX01,2050,167.436436308395
GLOBAL,S1D1,PWRSPVTZAXX01,1,ELCTZAXX01,2021,4.472583090865936
GLOBAL,S1D1,PWRSPVTZAXX01,1,ELCTZAXX01,2022,4.906813546422005
GLOBAL,S1D1,PWRSPVTZAXX01,1,ELCTZAXX01,2023,24.43881297967481
GLOBAL,S1D1,PWRSPVTZAXX01,1,ELCTZAXX01,2024,26.429743245640505
GLOBAL,S1D1,PWRSPVTZAXX01,1,ELCTZAXX01,2025,28.416635113500785
GLOBAL,S1D1,PWRSPVTZAXX01,1,ELCTZAXX01,2026,30.96267909663189
GLOBAL,S1D1,PWRSPVTZAXX01,1,ELCTZAXX01,2027,33.50523745543896
GLOBAL,S1D1,PWRSPVTZAXX01,1,ELCTZAXX01,2028,36.044198804115645
GLOBAL,S1D1,PWRSPVTZAXX01,1,ELCTZAXX01,2029,38.58316015279237
GLOBAL,S1D1,PWRSPVTZAXX01,1,ELCTZAXX01,2030,40.597702088460046
GLOBAL,S1D1,PWRSPVTZAXX01,1,ELCTZAXX01,2031,43.54097701421263
GLOBAL,S1D1,PWRSPVTZAXX01,1,ELCTZAXX01,2032,46.488150317350296
GLOBAL,S1D1,PWRSPVTZAXX01,1,ELCTZAXX01,2033,50.89780247057176
GLOBAL,S1D1,PWRSPVTZAXX01,1,ELCTZAXX01,2034,53.92815030317814
GLOBAL,S1D1,PWRSPVTZAXX01,1,ELCTZAXX01,2035,56.96251184152309
GLOBAL,S1D1,PWRSPVTZAXX01,1,ELCTZAXX01,2036,60.56681959474236
GLOBAL,S1D1,PWRSPVTZAXX01,1,ELCTZAXX01,2037,64.17112734796162
GLOBAL,S1D1,PWRSPVTZAXX01,1,ELCTZAXX01,2038,67.77142139544233
GLOBAL,S1D1,PWRSPVTZAXX01,1,ELCTZAXX01,2039,71.37572914866159
GLOBAL,S1D1,PWRSPVTZAXX01,1,ELCTZAXX01,2040,74.98003690188084
GLOBAL,S1D1,PWRSPVTZAXX01,1,ELCTZAXX01,2041,79.23857869048399
GLOBAL,S1D1,PWRSPVTZAXX01,1,ELCTZAXX01,2042,83.5011341848257
GLOBAL,S1D1,PWRSPVTZAXX01,1,ELCTZAXX01,2043,87.75967597342884
GLOBAL,S1D1,PWRSPVTZAXX01,1,ELCTZAXX01,2044,92.01821776203201
GLOBAL,S1D1,PWRSPVTZAXX01,1,ELCTZAXX01,2045,96.27675955063516
GLOBAL,S1D1,PWRSPVTZAXX01,1,ELCTZAXX01,2046,101.56281000830752
GLOBAL,S1D1,PWRSPVTZAXX01,1,ELCTZAXX01,2047,106.84886046597988
GLOBAL,S1D1,PWRSPVTZAXX01,1,ELCTZAXX01,2048,112.13491092365216
GLOBAL,S1D1,PWRSPVTZAXX01,1,ELCTZAXX01,2049,117.42096138132452
GLOBAL,S1D1,PWRSPVTZAXX01,1,ELCTZAXX01,2050,122.70701183899683
GLOBAL,S1D1,PWRTRNKENXX,1,ELCKENXX02,2021,38.068430656934304
GLOBAL,S1D1,PWRTRNKENXX,1,ELCKENXX02,2022,41.20985401459854
GLOBAL,S1D1,PWRTRNKENXX,1,ELCKENXX02,2023,44.341240875912405
GLOBAL,S1D1,PWRTRNKENXX,1,ELCKENXX02,2024,47.47262773722628
GLOBAL,S1D1,PWRTRNKENXX,1,ELCKENXX02,2025,50.614051094890506
GLOBAL,S1D1,PWRTRNKENXX,1,ELCKENXX02,2026,54.88959854014599
GLOBAL,S1D1,PWRTRNKENXX,1,ELCKENXX02,2027,59.16514598540146
GLOBAL,S1D1,PWRTRNKENXX,1,ELCKENXX02,2028,63.440693430656935
GLOBAL,S1D1,PWRTRNKENXX,1,ELCKENXX02,2029,67.72627737226277
GLOBAL,S1D1,PWRTRNKENXX,1,ELCKENXX02,2030,72.00182481751824
GLOBAL,S1D1,PWRTRNKENXX,1,ELCKENXX02,2031,76.92974452554742
GLOBAL,S1D1,PWRTRNKENXX,1,ELCKENXX02,2032,81.84762773722628
GLOBAL,S1D1,PWRTRNKENXX,1,ELCKENXX02,2033,86.77554744525547
GLOBAL,S1D1,PWRTRNKENXX,1,ELCKENXX02,2034,91.70346715328468
GLOBAL,S1D1,PWRTRNKENXX,1,ELCKENXX02,2035,96.6213503649635
GLOBAL,S1D1,PWRTRNKENXX,1,ELCKENXX02,2036,102.3220802919708
GLOBAL,S1D1,PWRTRNKENXX,1,ELCKENXX02,2037,108.01277372262774
GLOBAL,S1D1,PWRTRNKENXX,1,ELCKENXX02,2038,113.71350364963504
GLOBAL,S1D1,PWRTRNKENXX,1,ELCKENXX02,2039,119.40419708029196
GLOBAL,S1D1,PWRTRNKENXX,1,ELCKENXX02,2040,125.10492700729924
GLOBAL,S1D1,PWRTRNKENXX,1,ELCKENXX02,2041,132.18065693430657
GLOBAL,S1D1,PWRTRNKENXX,1,ELCKENXX02,2042,139.25638686131387
GLOBAL,S1D1,PWRTRNKENXX,1,ELCKENXX02,2043,146.3220802919708
GLOBAL,S1D1,PWRTRNKENXX,1,ELCKENXX02,2044,153.3978102189781
GLOBAL,S1D1,PWRTRNKENXX,1,ELCKENXX02,2045,160.4735401459854
GLOBAL,S1D1,PWRTRNKENXX,1,ELCKENXX02,2046,169.34580291970804
GLOBAL,S1D1,PWRTRNKENXX,1,ELCKENXX02,2047,178.228102189781
GLOBAL,S1D1,PWRTRNKENXX,1,ELCKENXX02,2048,187.10036496350364
GLOBAL,S1D1,PWRTRNKENXX,1,ELCKENXX02,2049,195.97262773722628
GLOBAL,S1D1,PWRTRNKENXX,1,ELCKENXX02,2050,204.85492700729927
GLOBAL,S1D1,PWRTRNTZAXX,1,ELCTZAXX02,2021,48.5492700729927
GLOBAL,S1D1,PWRTRNTZAXX,1,ELCTZAXX02,2022,53.03832116788321
GLOBAL,S1D1,PWRTRNTZAXX,1,ELCTZAXX02,2023,57.52737226277372
GLOBAL,S1D1,PWRTRNTZAXX,1,ELCTZAXX02,2024,62.02554744525548
GLOBAL,S1D1,PWRTRNTZAXX,1,ELCTZAXX02,2025,66.51459854014598
GLOBAL,S1D1,PWRTRNTZAXX,1,ELCTZAXX02,2026,72.21715328467153
GLOBAL,S1D1,PWRTRNTZAXX,1,ELCTZAXX02,2027,77.91058394160582
GLOBAL,S1D1,PWRTRNTZAXX,1,ELCTZAXX02,2028,83.61313868613139
GLOBAL,S1D1,PWRTRNTZAXX,1,ELCTZAXX02,2029,89.31569343065692
GLOBAL,S1D1,PWRTRNTZAXX,1,ELCTZAXX02,2030,95.01824817518249
GLOBAL,S1D1,PWRTRNTZAXX,1,ELCTZAXX02,2031,101.90693430656934
GLOBAL,S1D1,PWRTRNTZAXX,1,ELCTZAXX02,2032,108.80474452554743
GLOBAL,S1D1,PWRTRNTZAXX,1,ELCTZAXX02,2033,115.70255474452554
GLOBAL,S1D1,PWRTRNTZAXX,1,ELCTZAXX02,2034,122.5912408759124
GLOBAL,S1D1,PWRTRNTZAXX,1,ELCTZAXX02,2035,129.4890510948905
GLOBAL,S1D1,PWRTRNTZAXX,1,ELCTZAXX02,2036,137.6824817518248
GLOBAL,S1D1,PWRTRNTZAXX,1,ELCTZAXX02,2037,145.87591240875912
GLOBAL,S1D1,PWRTRNTZAXX,1,ELCTZAXX02,2038,154.0602189781022
GLOBAL,S1D1,PWRTRNTZAXX,1,ELCTZAXX02,2039,162.2536496350365
GLOBAL,S1D1,PWRTRNTZAXX,1,ELCTZAXX02,2040,170.44708029197082
GLOBAL,S1D1,PWRTRNTZAXX,1,ELCTZAXX02,2041,180.1277372262774
GLOBAL,S1D1,PWRTRNTZAXX,1,ELCTZAXX02,2042,189.8175182481752
GLOBAL,S1D1,PWRTRNTZAXX,1,ELCTZAXX02,2043,199.49817518248173
GLOBAL,S1D1,PWRTRNTZAXX,1,ELCTZAXX02,2044,209.17883211678833
GLOBAL,S1D1,PWRTRNTZAXX,1,ELCTZAXX02,2045,218.85948905109487
GLOBAL,S1D1,PWRTRNTZAXX,1,ELCTZAXX02,2046,230.8759124087591
GLOBAL,S1D1,PWRTRNTZAXX,1,ELCTZAXX02,2047,242.89233576642332
GLOBAL,S1D1,PWRTRNTZAXX,1,ELCTZAXX02,2048,254.9087591240876
GLOBAL,S1D1,PWRTRNTZAXX,1,ELCTZAXX02,2049,266.92518248175173
GLOBAL,S1D1,PWRTRNTZAXX,1,ELCTZAXX02,2050,278.94160583941607
GLOBAL,S1D1,PWRWONKENXX01,1,ELCKENXX01,2021,2.1912726528
GLOBAL,S1D1,PWRWONKENXX01,1,ELCKENXX01,2022,2.1912726528
GLOBAL,S1D1,PWRWONKENXX01,1,ELCKENXX01,2023,2.1912726528
GLOBAL,S1D1,PWRWONKENXX01,1,ELCKENXX01,2024,2.021709888
GLOBAL,S1D1,PWRWONKENXX01,1,ELCKENXX01,2025,2.021709888
GLOBAL,S1D1,PWRWONKENXX01,1,ELCKENXX01,2026,1.4507556942920743
GLOBAL,S1D1,PWRWONKENXX01,1,ELCKENXX01,2027,2.021709888
GLOBAL,S1D1,PWRWONKENXX01,1,ELCKENXX01,2028,2.021709888
GLOBAL,S1D1,PWRWONKENXX01,1,ELCKENXX01,2029,0.6950151335430664
GLOBAL,S1D1,PWRWONKENXX01,1,ELCKENXX01,2030,2.021709888
GLOBAL,S1D1,PWRWONKENXX01,1,ELCKENXX01,2031,2.021709888
GLOBAL,S1D1,PWRWONKENXX01,1,ELCKENXX01,2032,0.6950151335430664
GLOBAL,S1D1,PWRWONKENXX01,1,ELCKENXX01,2033,1.6257756895136262
GLOBAL,S1D1,PWRWONKENXX01,1,ELCKENXX01,2034,0.18058306891532824
GLOBAL,S1D1,PWRWONKENXX01,1,ELCKENXX01,2035,0.18058306891532824
GLOBAL,S1D1,PWRWONKENXX01,1,ELCKENXX01,2036,0.18058306891532824
GLOBAL,S1D1,PWRWONKENXX01,1,ELCKENXX01,2037,0.18058306891532824
GLOBAL,S1D1,PWRWONKENXX01,1,ELCKENXX01,2038,0.18058306891532824
GLOBAL,S1D1,PWRWONKENXX01,1,ELCKENXX01,2039,0.18058306891532824
GLOBAL,S1D1,PWRWONKENXX01,1,ELCKENXX01,2040,0.18058306891532824
GLOBAL,S1D1,PWRWONKENXX01,1,ELCKENXX01,2041,2.021709888
GLOBAL,S1D1,PWRWONKENXX01,1,ELCKENXX01,2042,0.18058306891532824
GLOBAL,S1D1,PWRWONKENXX01,1,ELCKENXX01,2043,0.18058306891532824
GLOBAL,S1D1,PWRWONKENXX01,1,ELCKENXX01,2044,1.6019948096014598
GLOBAL,S1D1,PWRWONKENXX01,1,ELCKENXX01,2045,0.18058306891532824
GLOBAL,S1D1,PWRWONKENXX01,1,ELCKENXX01,2046,2.021709888
GLOBAL,S1D1,PWRWONKENXX01,1,ELCKENXX01,2047,2.021709888
GLOBAL,S1D1,RNWBIOKENXX,1,BIOKENXX,2022,8.410230879796663
GLOBAL,S1D1,RNWBIOKENXX,1,BIOKENXX,2023,8.9688384
GLOBAL,S1D1,RNWBIOKENXX,1,BIOKENXX,2025,4.521243810218984
GLOBAL,S1D1,RNWBIOKENXX,1,BIOKENXX,2027,8.9688384
GLOBAL,S1D1,RNWBIOKENXX,1,BIOKENXX,2028,8.9688384
GLOBAL,S1D1,RNWGEOKENXX,1,GEOKENXX,2021,21.015456685148195
GLOBAL,S1D1,RNWGEOKENXX,1,GEOKENXX,2022,18.034785419444532
GLOBAL,S1D1,RNWGEOKENXX,1,GEOKENXX,2023,17.562668914673353
GLOBAL,S1D1,RNWGEOKENXX,1,GEOKENXX,2024,23.778144
GLOBAL,S1D1,RNWGEOKENXX,1,GEOKENXX,2025,18.426170517391963
GLOBAL,S1D1,RNWGEOKENXX,1,GEOKENXX,2026,20.05785474151979
GLOBAL,S1D1,RNWGEOKENXX,1,GEOKENXX,2027,16.278617220567494
GLOBAL,S1D1,RNWGEOKENXX,1,GEOKENXX,2028,15.90857389332314
GLOBAL,S1D1,RNWGEOKENXX,1,GEOKENXX,2029,23.778144
GLOBAL,S1D1,RNWGEOKENXX,1,GEOKENXX,2030,18.00585859252634
GLOBAL,S1D1,RNWGEOKENXX,1,GEOKENXX,2031,17.579353255256464
GLOBAL,S1D1,RNWGEOKENXX,1,GEOKENXX,2032,23.778144
GLOBAL,S1D1,RNWGEOKENXX,1,GEOKENXX,2033,12.700445282878835
GLOBAL,S1D1,RNWGEOKENXX,1,GEOKENXX,2034,13.213584
GLOBAL,S1D1,RNWGEOKENXX,1,GEOKENXX,2035,13.213584
GLOBAL,S1D1,RNWGEOKENXX,1,GEOKENXX,2036,13.213584
GLOBAL,S1D1,RNWGEOKENXX,1,GEOKENXX,2037,13.213584
GLOBAL,S1D1,RNWGEOKENXX,1,GEOKENXX,2038,1.15859983795622
GLOBAL,S1D1,RNWGEOKENXX,1,GEOKENXX,2039,13.213584
GLOBAL,S1D1,RNWGEOKENXX,1,GEOKENXX,2040,13.213584
GLOBAL,S1D1,RNWGEOKENXX,1,GEOKENXX,2041,13.213584
GLOBAL,S1D1,RNWGEOKENXX,1,GEOKENXX,2042,13.213584
GLOBAL,S1D1,RNWGEOKENXX,1,GEOKENXX,2043,1.15859983795622
GLOBAL,S1D1,RNWGEOKENXX,1,GEOKENXX,2044,13.213584
GLOBAL,S1D1,RNWGEOKENXX,1,GEOKENXX,2045,8.798544
GLOBAL,S1D1,RNWHYDKENXX,1,HYDKENXX,2021,14.673923360586109
GLOBAL,S1D1,RNWHYDKENXX,1,HYDKENXX,2022,18.134552515663927
GLOBAL,S1D1,RNWHYDKENXX,1,HYDKENXX,2023,21.561281350039053
GLOBAL,S1D1,RNWHYDKENXX,1,HYDKENXX,2024,21.48499589082628
GLOBAL,S1D1,RNWHYDKENXX,1,HYDKENXX,2025,28.547619373434305
GLOBAL,S1D1,RNWHYDKENXX,1,HYDKENXX,2026,33.193210145934124
GLOBAL,S1D1,RNWHYDKENXX,1,HYDKENXX,2027,37.838800918433954
GLOBAL,S1D1,RNWHYDKENXX,1,HYDKENXX,2028,42.48439169093379
GLOBAL,S1D1,RNWHYDKENXX,1,HYDKENXX,2029,43.065340280319695
GLOBAL,S1D1,RNWHYDKENXX,1,HYDKENXX,2030,51.786478378591895
GLOBAL,S1D1,RNWHYDKENXX,1,HYDKENXX,2031,57.140903423890975
GLOBAL,S1D1,RNWHYDKENXX,1,HYDKENXX,2032,51.05459649743759
GLOBAL,S1D1,RNWHYDKENXX,1,HYDKENXX,2033,58.809308585362594
GLOBAL,S1D1,RNWHYDKENXX,1,HYDKENXX,2034,45.99067692895185
GLOBAL,S1D1,RNWHYDKENXX,1,HYDKENXX,2035,44.93457259693865
GLOBAL,S1D1,RNWHYDKENXX,1,HYDKENXX,2036,44.52506495332216
GLOBAL,S1D1,RNWHYDKENXX,1,HYDKENXX,2037,44.116278273867
GLOBAL,S1D1,RNWHYDKENXX,1,HYDKENXX,2038,55.76175479229432
GLOBAL,S1D1,RNWHYDKENXX,1,HYDKENXX,2039,43.29798395079536
GLOBAL,S1D1,RNWHYDKENXX,1,HYDKENXX,2040,42.888476307178905
GLOBAL,S1D1,RNWHYDKENXX,1,HYDKENXX,2041,40.53906975438015
GLOBAL,S1D1,RNWHYDKENXX,1,HYDKENXX,2042,41.87191683975077
GLOBAL,S1D1,RNWHYDKENXX,1,HYDKENXX,2043,53.4193422322417
GLOBAL,S1D1,RNWHYDKENXX,1,HYDKENXX,2044,39.43466659579774
GLOBAL,S1D1,RNWHYDKENXX,1,HYDKENXX,2045,40.97256736838233
GLOBAL,S1D1,RNWHYDKENXX,1,HYDKENXX,2046,39.73918312789688
GLOBAL,S1D1,RNWHYDKENXX,1,HYDKENXX,2047,39.10112984514912
GLOBAL,S1D1,RNWHYDKENXX,1,HYDKENXX,2048,38.84951408618864
GLOBAL,S1D1,RNWHYDKENXX,1,HYDKENXX,2049,38.21218176760241
GLOBAL,S1D1,RNWHYDKENXX,1,HYDKENXX,2050,37.41849069890404
GLOBAL,S1D1,RNWHYDTZAXX,1,HYDTZAXX,2021,44.07668698212676
GLOBAL,S1D1,RNWHYDTZAXX,1,HYDTZAXX,2022,48.1315076214612
GLOBAL,S1D1,RNWHYDTZAXX,1,HYDTZAXX,2023,33.0885592830989
GLOBAL,S1D1,RNWHYDTZAXX,1,HYDTZAXX,2024,35.59580419961497
GLOBAL,S1D1,RNWHYDTZAXX,1,HYDTZAXX,2025,38.0979634266452
GLOBAL,S1D1,RNWHYDTZAXX,1,HYDTZAXX,2026,41.25447418803964
GLOBAL,S1D1,RNWHYDTZAXX,1,HYDTZAXX,2027,44.40534648616688
GLOBAL,S1D1,RNWHYDTZAXX,1,HYDTZAXX,2028,47.56893988201573
GLOBAL,S1D1,RNWHYDTZAXX,1,HYDTZAXX,2029,50.73253327786456
