REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,S1D3,PWRTRNTZAXX,ELCTZAXX01,2041,21.716200000000004
GLOBAL,S1D3,PWRTRNTZAXX,ELCTZAXX01,2042,22.884400000000003
GLOBAL,S1D3,PWRTRNTZAXX,ELCTZAXX01,2043,24.051500000000004
GLOBAL,S1D3,PWRTRNTZAXX,ELCTZAXX01,2044,25.218600000000002
GLOBAL,S1D3,PWRTRNTZAXX,ELCTZAXX01,2045,26.385700000000003
GLOBAL,S1D3,PWRTRNTZAXX,ELCTZAXX01,2046,27.834400000000002
GLOBAL,S1D3,PWRTRNTZAXX,ELCTZAXX01,2047,29.2831
GLOBAL,S1D3,PWRTRNTZAXX,ELCTZAXX01,2048,30.731800000000007
GLOBAL,S1D3,PWRTRNTZAXX,ELCTZAXX01,2049,32.1805
GLOBAL,S1D3,PWRTRNTZAXX,ELCTZAXX01,2050,33.6292
GLOBAL,S1D3,PWRWONKENXX01,WONKENXX,2021,0.24016348274688004
GLOBAL,S1D3,PWRWONKENXX01,WONKENXX,2022,0.24016348274688004
GLOBAL,S1D3,PWRWONKENXX01,WONKENXX,2023,0.12532317443250993
GLOBAL,S1D3,PWRWONKENXX01,WONKENXX,2024,0.11562554783951988
GLOBAL,S1D3,PWRWONKENXX01,WONKENXX,2025,0.11562554783951988
GLOBAL,S1D3,PWRWONKENXX01,WONKENXX,2026,0.1464648016459087
GLOBAL,S1D3,PWRWONKENXX01,WONKENXX,2027,0.11345093880912002
GLOBAL,S1D3,PWRWONKENXX01,WONKENXX,2028,0.08388822201552001
GLOBAL,S1D3,PWRWONKENXX01,WONKENXX,2029,0.229293967104
GLOBAL,S1D3,PWRWONKENXX01,WONKENXX,2030,0.08388822201552001
GLOBAL,S1D3,PWRWONKENXX01,WONKENXX,2031,0.08388822201552001
GLOBAL,S1D3,PWRWONKENXX01,WONKENXX,2032,0.229293967104
GLOBAL,S1D3,PWRWONKENXX01,WONKENXX,2033,0.229293967104
GLOBAL,S1D3,PWRWONKENXX01,WONKENXX,2034,0.2494375492608
GLOBAL,S1D3,PWRWONKENXX01,WONKENXX,2035,0.2494375492608
GLOBAL,S1D3,PWRWONKENXX01,WONKENXX,2036,0.2494375492608
GLOBAL,S1D3,PWRWONKENXX01,WONKENXX,2037,0.2494375492608
GLOBAL,S1D3,PWRWONKENXX01,WONKENXX,2038,0.2494375492608
GLOBAL,S1D3,PWRWONKENXX01,WONKENXX,2039,0.2494375492608
GLOBAL,S1D3,PWRWONKENXX01,WONKENXX,2040,0.2494375492608
GLOBAL,S1D3,PWRWONKENXX01,WONKENXX,2041,0.2494375492608
GLOBAL,S1D3,PWRWONKENXX01,WONKENXX,2042,0.2494375492608
GLOBAL,S1D3,PWRWONKENXX01,WONKENXX,2043,0.2494375492608
GLOBAL,S1D3,PWRWONKENXX01,WONKENXX,2044,0.2494375492608
GLOBAL,S1D3,PWRWONKENXX01,WONKENXX,2045,0.2494375492608
GLOBAL,S1D3,PWRWONKENXX01,WONKENXX,2046,0.2494375492608
GLOBAL,S1D3,PWRWONKENXX01,WONKENXX,2047,0.2494375492608
GLOBAL,S2D1,PWRBIOKENXX01,BIOKENXX,2021,0.8224335043710027
GLOBAL,S2D1,PWRBIOKENXX01,BIOKENXX,2026,0.4955283216000002
GLOBAL,S2D1,PWRBIOKENXX01,BIOKENXX,2027,0.5116722307199998
GLOBAL,S2D1,PWRBIOKENXX01,BIOKENXX,2030,0.4955283216000002
GLOBAL,S2D1,PWRBIOKENXX01,BIOKENXX,2031,0.4874563670399996
GLOBAL,S2D1,PWRBIOTZAXX01,BIOTZAXX,2021,0.6423171486008975
GLOBAL,S2D1,PWRBIOTZAXX01,BIOTZAXX,2022,0.6616871490836269
GLOBAL,S2D1,PWRBIOTZAXX01,BIOTZAXX,2023,0.6810571495663547
GLOBAL,S2D1,PWRBIOTZAXX01,BIOTZAXX,2024,0.7004665199687656
GLOBAL,S2D1,PWRBIOTZAXX01,BIOTZAXX,2025,0.7198365204514944
GLOBAL,S2D1,PWRBIOTZAXX01,BIOTZAXX,2026,0.7351180588753653
GLOBAL,S2D1,PWRBIOTZAXX01,BIOTZAXX,2027,0.7501264152124761
GLOBAL,S2D1,PWRBIOTZAXX01,BIOTZAXX,2028,0.7684037652437489
GLOBAL,S2D1,PWRBIOTZAXX01,BIOTZAXX,2029,0.7866811152750245
GLOBAL,S2D1,PWRBIOTZAXX01,BIOTZAXX,2030,0.82552197168
GLOBAL,S2D1,PWRBIOTZAXX01,BIOTZAXX,2031,0.82552197168
GLOBAL,S2D1,PWRCCGTZAXX01,GASINT,2030,0.12087407474349021
GLOBAL,S2D1,PWRCCGTZAXX01,GASINT,2031,0.16558270883138704
GLOBAL,S2D1,PWRCCGTZAXX01,GASINT,2032,0.7061595516531778
GLOBAL,S2D1,PWRCCGTZAXX01,GASINT,2033,0.3793964271262613
GLOBAL,S2D1,PWRCCGTZAXX01,GASINT,2034,0.4019848903768218
GLOBAL,S2D1,PWRCCGTZAXX01,GASINT,2035,0.4246032721217521
GLOBAL,S2D1,PWRCCGTZAXX01,GASINT,2036,0.4514700800674465
GLOBAL,S2D1,PWRCCGTZAXX01,GASINT,2037,0.4783368880131462
GLOBAL,S2D1,PWRCCGTZAXX01,GASINT,2038,0.5051737774644778
GLOBAL,S2D1,PWRCCGTZAXX01,GASINT,2039,0.5320405854101721
GLOBAL,S2D1,PWRCCGTZAXX01,GASINT,2040,0.5589073933558736
GLOBAL,S2D1,PWRCCGTZAXX01,GASINT,2041,0.5906509158841438
GLOBAL,S2D1,PWRCCGTZAXX01,GASINT,2042,0.6224243569067767
GLOBAL,S2D1,PWRCCGTZAXX01,GASINT,2043,0.6541678794350467
GLOBAL,S2D1,PWRCCGTZAXX01,GASINT,2044,0.6859114019633168
GLOBAL,S2D1,PWRCCGTZAXX01,GASINT,2045,0.7176549244915797
GLOBAL,S2D1,PWRCCGTZAXX01,GASINT,2046,0.7570575815789837
GLOBAL,S2D1,PWRCCGTZAXX01,GASINT,2047,0.7964602386663735
GLOBAL,S2D1,PWRCCGTZAXX01,GASINT,2048,0.835862895753781
GLOBAL,S2D1,PWRCCGTZAXX01,GASINT,2049,0.8752655528411672
GLOBAL,S2D1,PWRCCGTZAXX01,GASINT,2050,0.9146682099285748
GLOBAL,S2D1,PWRGEOKENXX01,GEOKENXX,2021,2.24858965259264
GLOBAL,S2D1,PWRGEOKENXX01,GEOKENXX,2022,2.6702855712
GLOBAL,S2D1,PWRGEOKENXX01,GEOKENXX,2023,2.6702855712
GLOBAL,S2D1,PWRGEOKENXX01,GEOKENXX,2024,2.6702855712
GLOBAL,S2D1,PWRGEOKENXX01,GEOKENXX,2025,2.6702855712
GLOBAL,S2D1,PWRGEOKENXX01,GEOKENXX,2026,2.6702855712
GLOBAL,S2D1,PWRGEOKENXX01,GEOKENXX,2027,2.6702855712
GLOBAL,S2D1,PWRGEOKENXX01,GEOKENXX,2028,2.6702855712
GLOBAL,S2D1,PWRGEOKENXX01,GEOKENXX,2029,2.614535440885179
GLOBAL,S2D1,PWRGEOKENXX01,GEOKENXX,2030,2.6702855712
GLOBAL,S2D1,PWRGEOKENXX01,GEOKENXX,2031,2.6702855712
GLOBAL,S2D1,PWRGEOKENXX01,GEOKENXX,2032,2.6702855712
GLOBAL,S2D1,PWRGEOKENXX01,GEOKENXX,2033,1.9798539123257772
GLOBAL,S2D1,PWRGEOKENXX01,GEOKENXX,2034,1.0079138164863106
GLOBAL,S2D1,PWRGEOKENXX01,GEOKENXX,2035,0.5002941945569275
GLOBAL,S2D1,PWRGEOKENXX01,GEOKENXX,2036,1.4838854832000001
GLOBAL,S2D1,PWRGEOKENXX01,GEOKENXX,2037,1.4838854832000001
GLOBAL,S2D1,PWRGEOKENXX01,GEOKENXX,2038,1.4838854832000001
GLOBAL,S2D1,PWRGEOKENXX01,GEOKENXX,2039,0.41598721542070316
GLOBAL,S2D1,PWRGEOKENXX01,GEOKENXX,2040,1.4838854832000001
GLOBAL,S2D1,PWRGEOKENXX01,GEOKENXX,2041,0.36870845575531264
GLOBAL,S2D1,PWRGEOKENXX01,GEOKENXX,2042,1.0686129647457616
GLOBAL,S2D1,PWRGEOKENXX01,GEOKENXX,2043,1.4838854832000001
GLOBAL,S2D1,PWRGEOKENXX01,GEOKENXX,2044,0.9254319360534943
GLOBAL,S2D1,PWRGEOKENXX01,GEOKENXX,2045,0.9880764912
GLOBAL,S2D1,PWRHYDKENXX01,HYDKENXX,2021,1.4288835958775061
GLOBAL,S2D1,PWRHYDKENXX01,HYDKENXX,2022,1.6117514444761605
GLOBAL,S2D1,PWRHYDKENXX01,HYDKENXX,2023,1.9549514444761598
GLOBAL,S2D1,PWRHYDKENXX01,HYDKENXX,2024,2.3148269174742406
GLOBAL,S2D1,PWRHYDKENXX01,HYDKENXX,2025,2.65912691747424
GLOBAL,S2D1,PWRHYDKENXX01,HYDKENXX,2026,2.97091415747424
GLOBAL,S2D1,PWRHYDKENXX01,HYDKENXX,2027,3.434405325474241
GLOBAL,S2D1,PWRHYDKENXX01,HYDKENXX,2028,4.06492691747424
GLOBAL,S2D1,PWRHYDKENXX01,HYDKENXX,2029,4.590377047789061
GLOBAL,S2D1,PWRHYDKENXX01,HYDKENXX,2030,4.84641415747424
GLOBAL,S2D1,PWRHYDKENXX01,HYDKENXX,2031,5.389068573474241
GLOBAL,S2D1,PWRHYDKENXX01,HYDKENXX,2032,5.459752774146039
GLOBAL,S2D1,PWRHYDKENXX01,HYDKENXX,2033,5.842783153382401
GLOBAL,S2D1,PWRHYDKENXX01,HYDKENXX,2034,5.427656254832519
GLOBAL,S2D1,PWRHYDKENXX01,HYDKENXX,2035,5.842783153382401
GLOBAL,S2D1,PWRHYDKENXX01,HYDKENXX,2036,4.838096550136092
GLOBAL,S2D1,PWRHYDKENXX01,HYDKENXX,2037,4.81703837517123
GLOBAL,S2D1,PWRHYDKENXX01,HYDKENXX,2038,4.795943060567968
GLOBAL,S2D1,PWRHYDKENXX01,HYDKENXX,2039,5.842783153382401
GLOBAL,S2D1,PWRHYDKENXX01,HYDKENXX,2040,4.753789570999856
GLOBAL,S2D1,PWRHYDKENXX01,HYDKENXX,2041,5.842783153382401
GLOBAL,S2D1,PWRHYDKENXX01,HYDKENXX,2042,5.116695199329812
GLOBAL,S2D1,PWRHYDKENXX01,HYDKENXX,2043,4.675276375451846
GLOBAL,S2D1,PWRHYDKENXX01,HYDKENXX,2044,5.207546477536198
GLOBAL,S2D1,PWRHYDKENXX01,HYDKENXX,2045,4.718060008148541
GLOBAL,S2D1,PWRHYDKENXX01,HYDKENXX,2046,5.0736729141504355
GLOBAL,S2D1,PWRHYDKENXX01,HYDKENXX,2047,4.841981386894009
GLOBAL,S2D1,PWRHYDKENXX01,HYDKENXX,2048,4.835036831490287
GLOBAL,S2D1,PWRHYDKENXX01,HYDKENXX,2049,4.802205391157052
GLOBAL,S2D1,PWRHYDKENXX01,HYDKENXX,2050,4.855606835937957
GLOBAL,S2D1,PWRHYDTZAXX01,HYDTZAXX,2021,2.5286240243271516
GLOBAL,S2D1,PWRHYDTZAXX01,HYDTZAXX,2022,2.7624302675086887
GLOBAL,S2D1,PWRHYDTZAXX01,HYDTZAXX,2023,2.9962365106902253
GLOBAL,S2D1,PWRHYDTZAXX01,HYDTZAXX,2024,3.2305179698131883
GLOBAL,S2D1,PWRHYDTZAXX01,HYDTZAXX,2025,3.464324212994725
GLOBAL,S2D1,PWRHYDTZAXX01,HYDTZAXX,2026,3.7613341763859056
GLOBAL,S2D1,PWRHYDTZAXX01,HYDTZAXX,2027,4.057868923835659
GLOBAL,S2D1,PWRHYDTZAXX01,HYDTZAXX,2028,4.35487888722684
GLOBAL,S2D1,PWRHYDTZAXX01,HYDTZAXX,2029,4.65188885061802
GLOBAL,S2D1,PWRHYDTZAXX01,HYDTZAXX,2030,4.9488988140092
GLOBAL,S2D1,PWRHYDTZAXX01,HYDTZAXX,2031,5.307686849785746
GLOBAL,S2D1,PWRHYDTZAXX01,HYDTZAXX,2032,5.666950101503717
GLOBAL,S2D1,PWRHYDTZAXX01,HYDTZAXX,2033,6.026213353221689
GLOBAL,S2D1,PWRHYDTZAXX01,HYDTZAXX,2034,6.385001388998235
GLOBAL,S2D1,PWRHYDTZAXX01,HYDTZAXX,2035,6.744264640716206
GLOBAL,S2D1,PWRHYDTZAXX01,HYDTZAXX,2036,7.171008556116653
GLOBAL,S2D1,PWRHYDTZAXX01,HYDTZAXX,2037,7.597752471517101
GLOBAL,S2D1,PWRHYDTZAXX01,HYDTZAXX,2038,8.024021170976122
GLOBAL,S2D1,PWRHYDTZAXX01,HYDTZAXX,2039,8.45076508637657
GLOBAL,S2D1,PWRHYDTZAXX01,HYDTZAXX,2040,8.877509001777016
GLOBAL,S2D1,PWRHYDTZAXX01,HYDTZAXX,2041,9.381713115629884
GLOBAL,S2D1,PWRHYDTZAXX01,HYDTZAXX,2042,9.886392445424178
GLOBAL,S2D1,PWRHYDTZAXX01,HYDTZAXX,2043,10.390596559277045
GLOBAL,S2D1,PWRHYDTZAXX01,HYDTZAXX,2044,10.89480067312991
GLOBAL,S2D1,PWRHYDTZAXX01,HYDTZAXX,2045,11.399004786982779
GLOBAL,S2D1,PWRHYDTZAXX01,HYDTZAXX,2046,12.024864181840673
GLOBAL,S2D1,PWRHYDTZAXX01,HYDTZAXX,2047,12.650723576698567
GLOBAL,S2D1,PWRHYDTZAXX01,HYDTZAXX,2048,13.276582971556465
GLOBAL,S2D1,PWRHYDTZAXX01,HYDTZAXX,2049,13.902442366414364
GLOBAL,S2D1,PWRHYDTZAXX01,HYDTZAXX,2050,14.528301761272257
GLOBAL,S2D1,PWRSPVKENXX01,SPVKENXX,2021,0.019064564040960002
GLOBAL,S2D1,PWRSPVKENXX01,SPVKENXX,2022,0.019064564040960002
